chrom	start	end	peak_number	foldchange	-log10pvalue	-log10qvalue	relative_summit_pos
chr1	201955823	201955981	3997	3.88817	4.81693	2.42302	145
chr1	203069158	203069487	4045	3.96481	5.33235	2.88225	181
chr1	203102267	203102563	4046	6.93473	14.09789	11.1899	150
chr1	203200174	203200407	4050	5.58622	9.05867	6.36647	97
chr1	203955088	203955279	4077	5.79178	10.10064	7.356210000000001	89
chr1	204579098	204579289	4093	5.21916	8.45674	5.7994900000000005	50
chr1	206012547	206012782	4138	4.29293	6.6154199999999985	4.07253	148
chr1	206470397	206470585	4147	5.2405	7.869	5.2534	128
chr1	206558034	206558387	4154	4.29293	6.6154199999999985	4.07253	197
chr1	206652522	206652799	4162	5.09151	9.57319	6.85982	156
chr1	206779729	206779949	4177	5.65724	11.3511	8.54958	145
chr1	207751771	207752085	4202	3.96007	6.3057300000000005	3.77982	104
chr1	207844522	207844680	4209	5.15425	8.03369	5.398	67
chr1	208807816	208808072	4221	4.38242	5.9849	3.48213	142
chr1	209649402	209649619	4225	4.99557	7.77614	5.16345	103
chr1	209769354	209769722	4237	9.40112	18.3032	15.25062	178
chr1	209886195	209886353	4245	4.66059	6.4195	3.89103	49
chr1	210239392	210239586	4246	6.19762	9.71003	6.99032	110
chr1	210329277	210329435	4248	4.08769	5.30851	2.86801	36
chr1	211929118	211929276	4278	3.9664	5.33485	2.88225	98
chr1	212432750	212432935	4293	4.54188	6.23388	3.71204	63
chr1	212542821	212543178	4299	7.4099	12.37622	9.52971	197
chr1	212958147	212958398	4319	3.9627	5.80311	3.3199300000000003	147
chr1	214164247	214164429	4334	4.95338	8.33222	5.67935	73
chr1	214362594	214362792	4340	4.29293	6.6154199999999985	4.07253	115
chr1	217322920	217323078	4371	5.87803	8.88471	6.21085	91
chr1	218345124	218345282	4377	4.75968	7.1013	4.51853	16
chr1	218845706	218845947	4387	3.4633300000000005	5.39995	2.9447400000000004	84
chr1	220093920	220094370	4407	10.58443	22.4047	19.23036	110
chr1	220279061	220279219	4412	4.78705	6.87004	4.30585	45
chr1	220487531	220487804	4416	7.13952	13.15166	10.27532	153
chr1	220825850	220826077	4421	5.9272800000000005	9.61252	6.89565	74
chr1	221183165	221183500	4441	3.84274	5.1408	2.70767	88
chr1	221335266	221335534	4443	5.59196	9.41023	6.70223	118
chr1	221514830	221515056	4445	7.9039	13.57163	10.67731	93
chr1	221696920	221697114	4448	4.36304	6.19962	3.68121	89
chr1	221725057	221725295	4455	5.08865	7.3459	4.75585	104
chr1	221776840	221777113	4460	6.34624	11.0259	8.243260000000001	139
chr1	221781215	221781435	4462	4.36129	6.19684	3.68121	151
chr1	221826902	221827083	4463	5.06335	7.586819999999999	4.9813	107
chr1	222526064	222526297	4481	7.7494	13.73247	10.83553	108
chr1	222643995	222644416	4484	9.51553	20.04731	16.9392	293
chr1	223143770	223143960	4494	5.2836	9.23283	6.53139	74
chr1	223702845	223703003	4502	3.91667	5.0448	2.61805	37
chr1	223992534	223992739	4512	8.20299	20.29255	17.17371	102
chr1	224203809	224204023	4517	4.52579	7.8878	5.26716	127
chr1	224502784	224502942	4527	4.36304	6.19962	3.68121	75
chr1	224641636	224641829	4534	4.36304	6.19962	3.68121	111
chr1	226002811	226003108	4574	5.96476	10.39135	7.63478	76
chr1	226063433	226063632	4578	5.15632	8.03704	5.398	116
chr1	226186617	226186779	4587	3.6772	5.55754	3.09058	138
chr1	226186852	226187067	4588	5.15632	8.03704	5.398	116
chr1	227766691	227766855	4613	3.94418	5.08718	2.65666	112
chr1	227934897	227935129	4615	5.18975	9.06992	6.377269999999998	124
chr1	228669202	228669374	4645	3.95809	6.825989999999999	4.27229	47
chr1	228751721	228751997	4648	7.03568	13.8378	10.939	146
chr1	229109374	229109634	4661	5.94405	11.11034	8.32121	152
chr1	229250255	229250651	4667	6.34624	11.0259	8.243260000000001	176
chr1	230124746	230124964	4693	8.76484	16.75884	13.75315	70
chr1	230212718	230212918	4697	4.80865	8.71831	6.05081	68
chr1	231040153	231040446	4711	9.08377	17.28637	14.26315	135
chr1	232704791	232705006	4748	4.36304	6.19962	3.68121	118
chr1	233091046	233091223	4758	5.15632	8.03704	5.398	59
chr1	233102479	233102721	4759	6.74017	12.07199	9.24931	134
chr1	233250559	233250729	4765	5.9279199999999985	8.96455	6.281619999999998	81
chr1	234213900	234214067	4776	5.5507300000000015	9.00078	6.31281	103
chr1	234230608	234230767	4777	5.3255	7.7206	5.1108	48
chr1	234478336	234478511	4782	4.26269	5.79804	3.3199300000000003	83
chr1	234478777	234478942	4783	5.67721	8.87573	6.20361	54
chr1	234611327	234611535	4798	3.6772	5.55754	3.09058	57
chr1	234613505	234613844	4801	6.62011	11.09504	8.31043	207
chr1	234684259	234684509	4805	7.26495	15.13508	12.18707	110
chr1	234772866	234773054	4811	5.19499	10.81805	8.04753	85
chr1	234874387	234874689	4822	3.9627	5.80311	3.3199300000000003	153
chr1	234945032	234945220	4827	5.47016	8.23442	5.58938	50
chr1	234975187	234975608	4832	6.53267	11.72599	8.91414	145
chr1	234977173	234977331	4833	3.89231	5.68593	3.21484	41
chr1	234984569	234984859	4836	4.68339	6.97876	4.41061	127
chr1	235005823	235006008	4837	4.75968	7.1013	4.51853	131
chr1	235022545	235022738	4839	4.75777	7.09823	4.51853	90
chr1	235077623	235077895	4847	7.17404	18.20847	15.15679	151
chr1	235327968	235328150	4855	4.36304	6.19962	3.68121	151
chr1	235632831	235632995	4864	5.2241800000000005	7.560119999999999	4.95616	104
chr1	235900613	235900881	4873	4.94761	9.97579	7.2488199999999985	157
chr1	236142539	236142732	4889	4.10262	5.33156	2.88225	139
chr1	239910023	239910241	4924	7.4099	12.37622	9.52971	90
chr1	240174827	240175068	4927	5.43082	7.88782	5.26716	117
chr1	241310638	241310864	4934	3.56976	4.51031	2.13461	77
chr1	241336469	241336643	4936	5.12665	7.40592	4.8127900000000015	113
chr1	242133949	242134122	4955	6.91591	11.2086	8.4114	68
chr1	243213097	243213255	4963	5.18473	7.49771	4.89618	72
chr1	243287792	243287963	4967	3.95655	7.3563	4.76419	93
chr1	243731341	243731665	4979	9.64132	19.21024	16.12649	139
chr1	244047700	244047932	4983	4.44594	5.8642699999999985	3.3680800000000004	153
chr1	244318768	244318939	4992	6.1353800000000005	9.94884	7.22307	57
chr1	244834288	244834460	5003	5.08865	7.3459	4.75585	79
chr1	244839705	244839898	5005	6.33211	11.78455	8.96975	93
chr1	244945286	244945494	5014	4.75777	7.09823	4.51853	91
chr1	244969400	244969712	5017	8.50578	15.85986	12.88896	201
chr1	245962602	245962763	5042	4.65715	6.66505	4.1177	39
chr1	246219661	246219829	5060	5.37984	8.721160000000001	6.0521400000000005	118
chr1	246507202	246507383	5063	5.55296	9.004430000000003	6.31281	72
chr1	246960069	246960241	5077	3.9664	5.33485	2.88225	51
chr1	247204117	247204305	5084	7.07009	11.82453	9.0081	113
chr1	247210852	247211126	5086	6.88472	11.15811	8.367360000000001	129
chr1	247825473	247825701	5101	4.36304	6.19962	3.68121	129
chr1	248828924	248829163	5112	3.63248	5.02459	2.59822	89
chr1	248838598	248838782	5114	4.95338	8.33222	5.67935	94
chr10	282399	282583	5124	3.39434	4.84054	2.44286	97
chr10	5292345	5292585	5195	5.18473	7.49771	4.89618	125
chr10	5334619	5334777	5198	5.43393	7.892760000000001	5.26716	128
chr10	5539778	5539999	5203	7.01187	12.11806	9.28353	109
chr10	5666118	5666430	5206	5.9279199999999985	8.96455	6.281619999999998	106
chr10	6144654	6144996	5222	5.94405	11.11034	8.32121	140
chr10	6171989	6172379	5225	3.3482950000000002	4.84054	2.44286	124
chr10	6580344	6580502	5245	4.44594	5.8642699999999985	3.3680800000000004	120
chr10	6928083	6928450	5250	8.39789	14.793170000000002	11.85653	123
chr10	7180459	7180632	5255	7.4099	12.37622	9.52971	72
chr10	11180265	11180538	5293	7.4099	12.37622	9.52971	139
chr10	11258884	11259277	5297	6.93473	14.09789	11.1899	241
chr10	12042788	12043426	5314	8.32944	16.51219	13.51138	511
chr10	13099855	13100127	5339	6.5736300000000005	11.01959	8.243260000000001	135
chr10	13348255	13348438	5344	6.34624	11.0259	8.243260000000001	105
chr10	13776937	13777103	5354	5.94721	9.9974	7.264769999999999	68
chr10	14602000	14602297	5361	6.22138	9.74818	7.0274899999999985	149
chr10	14815761	14815951	5372	4.62315	7.45915	4.8600400000000015	117
chr10	14959311	14960137	5380	8.39789	14.793170000000002	11.85653	329
chr10	16436667	16437124	5391	13.539229999999998	37.79195	34.24308	239
chr10	17229156	17229517	5407	4.65715	6.66505	4.1177	123
chr10	17479922	17480194	5412	4.80865	8.71831	6.05081	146
chr10	18418945	18419152	5428	6.91591	11.2086	8.4114	131
chr10	20202354	20202603	5446	8.32944	16.51219	13.51138	118
chr10	21525951	21526219	5464	7.4099	12.37622	9.52971	112
chr10	22635866	22636034	5493	4.75968	7.1013	4.51853	105
chr10	22766285	22766455	5501	5.9279199999999985	8.96455	6.281619999999998	111
chr10	23439494	23439734	5515	5.05121	7.28678	4.69877	155
chr10	23609693	23609888	5518	5.45026	8.20275	5.55897	117
chr10	23918929	23919165	5522	3.9627	5.80311	3.3199300000000003	97
chr10	26628535	26628834	5561	7.7212	13.68636	10.78973	181
chr10	26706198	26706382	5565	5.47016	8.23442	5.58938	95
chr10	26869598	26869923	5568	9.73767	19.89289	16.790979999999998	187
chr10	26911864	26912071	5571	5.9279199999999985	8.96455	6.281619999999998	124
chr10	27448973	27449162	5584	4.09488	5.53592	3.07448	70
chr10	27452955	27453278	5585	4.70582	7.30208	4.71318	192
chr10	27481731	27481950	5587	6.34624	11.0259	8.243260000000001	104
chr10	27844287	27844539	5595	3.51694	5.95948	3.4614199999999995	134
chr10	28680406	28680669	5609	5.61383	10.15934	7.409560000000001	154
chr10	29659565	29659860	5624	6.35066	10.6571	7.892519999999998	145
chr10	29860349	29860528	5630	6.8128199999999985	11.40756	8.6017	105
chr10	29903240	29903517	5631	3.70084	4.53024	2.15397	104
chr10	30241213	30241371	5638	3.6772	5.55754	3.09058	28
chr10	30862592	30862825	5659	4.75968	7.1013	4.51853	135
chr10	31032304	31032655	5664	9.90016	26.94265	23.64334	202
chr10	31133819	31133977	5667	4.959969999999998	7.142810000000001	4.5589900000000005	87
chr10	31526836	31526994	5672	4.78568	6.6155300000000015	4.07253	106
chr10	31947661	31947819	5688	4.35723	5.72602	3.25379	27
chr10	33662470	33662694	5725	6.3436900000000005	11.02168	8.243260000000001	152
chr10	34205528	34205799	5735	8.916080000000003	20.59307	17.464570000000002	128
chr10	35035624	35035962	5748	6.926660000000001	17.227610000000002	14.21019	199
chr10	35127575	35127746	5752	6.42192	10.07066	7.327210000000001	126
chr10	35409319	35409536	5756	6.342980000000002	9.94359	7.21966	105
chr10	35642237	35642580	5759	4.44594	5.8642699999999985	3.3680800000000004	237
chr10	40131293	40131461	5772	3.61982	13.05738	10.19421	142
chr10	42552330	42552559	5774	4.36304	6.19962	3.68121	96
chr10	42782630	42782846	5777	4.24293	7.083080000000002	4.51043	138
chr10	43105438	43105749	5784	3.9664	5.33485	2.88225	265
chr10	43126881	43127100	5786	4.24293	7.083080000000002	4.51043	88
chr10	43436961	43437132	5808	4.23377	5.7529	3.27785	57
chr10	45353355	45353551	5838	5.21916	8.45674	5.7994900000000005	101
chr10	45404340	45404528	5845	5.2222300000000015	7.8399199999999984	5.22484	137
chr10	45594826	45595060	5851	4.62315	7.45915	4.8600400000000015	145
chr10	47079251	47079423	5869	3.96007	6.3057300000000005	3.77982	121
chr10	47164217	47164376	5871	3.21595	4.72949	2.33968	103
chr10	48656343	48656611	5887	4.52579	7.8878	5.26716	136
chr10	49280215	49280390	5906	3.63248	5.02459	2.59822	85
chr10	49538971	49539172	5913	5.73283	9.29726	6.59191	71
chr10	50426517	50426675	5932	4.54188	6.23388	3.71204	49
chr10	50469860	50470035	5935	5.40943	7.85381	5.23844	110
chr10	50540584	50540877	5936	5.94405	11.11034	8.32121	142
chr10	58334990	58335186	5961	4.13281	5.37819	2.92434	82
chr10	59597351	59597537	5972	4.75968	7.1013	4.51853	67
chr10	60031685	60031927	5980	5.55296	9.004430000000003	6.31281	139
chr10	60778225	60778533	5985	6.8128199999999985	11.40756	8.6017	188
chr10	62038731	62038915	5995	4.24293	7.083080000000002	4.51043	56
chr10	62268759	62268940	5998	4.44594	5.8642699999999985	3.3680800000000004	65
chr10	62632486	62632779	6008	7.239719999999998	14.19091	11.27817	137
chr10	62710174	62710379	6012	5.45026	8.20275	5.55897	80
chr10	62760393	62760601	6020	5.12665	7.40592	4.8127900000000015	119
chr10	62818862	62819055	6025	4.19112	5.68631	3.21508	92
chr10	62839625	62839783	6027	4.408519999999998	5.8059	3.3209	67
chr10	63628658	63628898	6054	8.01276	14.16299	11.25322	104
chr10	63633789	63633947	6057	3.39434	4.84054	2.44286	151
chr10	63919486	63919650	6061	4.29293	6.6154199999999985	4.07253	143
chr10	69222768	69222973	6124	4.75968	7.1013	4.51853	84
chr10	69335207	69335373	6128	5.5039	8.59751	5.93515	73
chr10	69421919	69422298	6131	7.08315	13.48501	10.59811	264
chr10	69424156	69424339	6132	3.6772	5.55754	3.09058	44
chr10	69458475	69458751	6135	5.55296	9.004430000000003	6.31281	149
chr10	69994442	69994612	6150	4.36304	6.19962	3.68121	100
chr10	70164250	70164422	6155	5.37437	10.45117	7.691139999999999	108
chr10	70197641	70197879	6157	6.50582	14.17265	11.26054	143
chr10	70403817	70404184	6168	14.90022	35.34426	31.85005	260
chr10	70495061	70495219	6174	3.75756	7.1948	4.61034	93
chr10	71359452	71359718	6205	6.8128199999999985	11.40756	8.6017	118
chr10	71713621	71714072	6213	6.34624	11.0259	8.243260000000001	124
chr10	71729375	71729587	6215	5.2836	9.23283	6.53139	140
chr10	71743157	71743414	6218	4.10077	5.78178	3.30492	154
chr10	71890303	71890461	6242	5.15632	8.03704	5.398	72
chr10	72088965	72089128	6244	3.9627	5.80311	3.3199300000000003	54
chr10	72232917	72233103	6249	7.036569999999998	12.15836	9.32326	110
chr10	72248202	72248362	6251	5.59196	9.41023	6.70223	88
chr10	72563365	72563595	6276	4.75968	7.1013	4.51853	151
chr10	72796044	72796227	6282	6.74288	12.0765	9.24931	133
chr10	73096309	73096470	6285	4.50436	6.42357	3.893380000000001	75
chr10	73229714	73229911	6288	6.1353800000000005	9.94884	7.22307	94
chr10	73495505	73496200	6293	10.70498	23.74716	20.53519	234
chr10	73584907	73585065	6294	3.96007	6.3057300000000005	3.77982	42
chr10	73730177	73730336	6301	4.89836	6.792669999999998	4.24077	100
chr10	73730461	73730745	6302	4.95338	8.33222	5.67935	59
chr10	73744222	73744380	6304	3.4633300000000005	5.39995	2.9447400000000004	54
chr10	73879728	73879945	6315	3.86962	5.41017	2.95384	35
chr10	73969362	73969541	6327	5.45026	8.20275	5.55897	123
chr10	74150708	74151227	6336	7.26495	15.13508	12.18707	429
chr10	74409743	74409947	6342	6.42192	10.07066	7.327210000000001	91
chr10	75112264	75112456	6355	3.6772	5.55754	3.09058	83
chr10	75234095	75234585	6361	57.18973	200.53844	194.89014	213
chr10	75401735	75401958	6368	3.4633300000000005	5.39995	2.9447400000000004	121
chr10	75409585	75409839	6370	8.72482	16.220660000000002	13.232220000000002	134
chr10	77245985	77246170	6396	3.6772	5.55754	3.09058	139
chr10	77544736	77544909	6398	5.51041	8.29847	5.65259	136
chr10	77626273	77626728	6403	4.95338	8.33222	5.67935	267
chr10	77965506	77965666	6408	5.05121	7.28678	4.69877	39
chr10	79093738	79094179	6438	7.59518	16.19142	13.20337	102
chr10	79116865	79117081	6439	5.94721	9.9974	7.264769999999999	135
chr10	79293870	79294080	6451	4.99557	7.77614	5.16345	89
chr10	79294227	79294560	6452	6.93473	14.09789	11.1899	190
chr10	79985896	79986110	6470	7.290319999999999	12.18186	9.34619	128
chr10	80413229	80413403	6478	5.2836	9.23283	6.53139	108
chr10	80498845	80499015	6484	5.9496	10.00133	7.264769999999999	78
chr10	82821168	82821390	6498	4.62315	7.45915	4.8600400000000015	56
chr10	84334010	84334269	6513	7.37078	13.5367	10.64766	144
chr10	84563867	84564039	6518	3.9627	5.80311	3.3199300000000003	108
chr10	86018713	86018871	6531	4.11766	5.35478	2.90173	47
chr10	86224657	86224815	6535	4.7539	6.81774	4.2655400000000006	121
chr10	86355464	86355754	6543	10.96502	21.93884	18.77373	133
chr10	86413417	86413737	6549	4.29293	6.6154199999999985	4.07253	172
chr10	86439843	86440029	6550	4.45285	8.35482	5.70067	69
chr10	87743278	87743457	6576	6.42192	10.07066	7.327210000000001	82
chr10	88090587	88090818	6591	4.36129	6.19684	3.68121	91
chr10	88116595	88116758	6596	3.71071	6.09937	3.5934	55
chr10	88987295	88987634	6620	10.95604	23.02954	19.83351	197
chr10	89251825	89252252	6625	6.8128199999999985	11.40756	8.6017	74
chr10	89645361	89645592	6637	4.78568	6.6155300000000015	4.07253	150
chr10	89701822	89701981	6640	3.63248	5.02459	2.59822	84
chr10	89829981	89830237	6641	4.24293	7.083080000000002	4.51043	147
chr10	91198857	91199015	6661	6.12741	9.59737	6.88225	105
chr10	91798135	91798404	6667	5.61383	10.15934	7.409560000000001	128
chr10	92142148	92142306	6673	4.93994	6.85819	4.29577	94
chr10	92592935	92593116	6682	5.76412	9.69567	6.97618	104
chr10	92689058	92689276	6685	4.71339	6.50218	3.96743	154
chr10	92690326	92690584	6687	10.50379	41.26869	37.6511	152
chr10	92848246	92848503	6692	6.34624	11.0259	8.243260000000001	153
chr10	92848920	92849146	6693	3.9627	5.80311	3.3199300000000003	222
chr10	93160873	93161167	6702	4.75968	7.1013	4.51853	141
chr10	93199191	93199380	6703	5.9496	10.00133	7.264769999999999	104
chr10	93413452	93413624	6706	4.70582	7.30208	4.71318	84
chr10	93436140	93436386	6708	4.44594	5.8642699999999985	3.3680800000000004	196
chr10	95276628	95276868	6727	7.347539999999999	12.27482	9.43491	115
chr10	95693905	95694301	6733	7.5361600000000015	14.2501	11.32968	81
chr10	95757981	95758322	6735	10.48448	21.14007	18.00214	145
chr10	95790056	95790240	6736	5.0327	7.257560000000002	4.66999	100
chr10	95814099	95814329	6738	5.15632	8.03704	5.398	116
chr10	96090158	96090382	6742	9.22259	19.54599	16.450779999999998	127
chr10	96236210	96236421	6744	7.01187	12.11806	9.28353	78
chr10	96664774	96664932	6757	3.86962	5.41017	2.95384	62
chr10	96673925	96674097	6759	4.95338	8.33222	5.67935	87
chr10	97292375	97292880	6774	9.00873	18.15127	15.10341	302
chr10	97320000	97320257	6777	3.96007	6.3057300000000005	3.77982	235
chr10	97365707	97365870	6782	4.75968	7.1013	4.51853	91
chr10	97423476	97423690	6786	4.24293	7.083080000000002	4.51043	128
chr10	97543219	97543516	6792	4.39617	8.84486	6.1733400000000005	98
chr10	97770284	97770458	6802	4.57319	7.08312	4.51043	97
chr10	97840188	97840389	6803	7.92961	15.36526	12.40859	68
chr10	97849846	97850012	6806	4.44484	6.082330000000002	3.57771	30
chr10	98349619	98349781	6813	5.73283	9.29726	6.59191	72
chr10	99431559	99431800	6826	5.90445	9.23997	6.536569999999998	131
chr10	100996394	100996650	6862	6.19762	9.71003	6.99032	100
chr10	101783361	101783544	6878	5.37984	8.721160000000001	6.0521400000000005	75
chr10	102001476	102001811	6888	4.80865	8.71831	6.05081	213
chr10	102065142	102065368	6891	5.37984	8.721160000000001	6.0521400000000005	61
chr10	102241513	102241754	6897	7.92961	15.36526	12.40859	118
chr10	102395538	102395769	6902	4.95338	8.33222	5.67935	99
chr10	102399559	102399735	6903	4.95338	8.33222	5.67935	92
chr10	102451159	102451317	6911	3.84274	5.1408	2.70767	117
chr10	102456224	102456382	6914	4.52542	6.20815	3.68939	128
chr10	102642005	102642475	6924	12.54856	33.9057	30.44491	232
chr10	102644918	102645076	6926	3.98185	5.59105	3.12269	79
chr10	102912747	102912963	6944	5.55296	9.004430000000003	6.31281	125
chr10	102917502	102917666	6945	5.76492	8.70398	6.03906	62
chr10	103181304	103181597	6954	6.42192	10.07066	7.327210000000001	139
chr10	103451184	103451348	6969	3.72797	4.9601	2.54159	85
chr10	104121286	104121482	6982	3.6772	5.55754	3.09058	187
chr10	104121546	104122262	6983	11.03161	31.62515	28.2099	569
chr10	104328411	104328613	6989	4.52579	7.8878	5.26716	64
chr10	110209738	110209896	7032	3.9664	5.33485	2.88225	141
chr10	110226462	110227537	7038	12.69248	30.230590000000007	26.84896	895
chr10	110304919	110305212	7042	6.35864	10.30895	7.55542	152
chr10	110413456	110413729	7045	5.1504	7.72555	5.1156	30
chr10	110434508	110434801	7049	6.53267	11.72599	8.91414	169
chr10	110504005	110504469	7056	4.50436	6.42357	3.893380000000001	111
chr10	110512690	110512991	7057	4.36129	6.19684	3.68121	43
chr10	110537381	110537647	7061	7.9328	15.370629999999998	12.40859	122
chr10	110864699	110864858	7071	4.45285	8.35482	5.70067	113
chr10	112183562	112183889	7080	5.9401	12.27195	9.4331	185
chr10	112389499	112389704	7084	6.91591	11.2086	8.4114	120
chr10	112949967	112950281	7095	11.85456	26.29817	23.02031	127
chr10	113002688	113002846	7101	4.47357	6.64025	4.0959	83
