chr	start	end	interval_id	num_peaks	num_samples	DFAM71927V3_1_745_R1.bool	MV411_4_321_R1.bool	DFAM71927V3_1_745_R1.fc	MV411_4_321_R1.fc	DFAM71927V3_1_745_R1.qval	MV411_4_321_R1.qval	DFAM71927V3_1_745_R1.pval	MV411_4_321_R1.pval	DFAM71927V3_1_745_R1.start	MV411_4_321_R1.start	DFAM71927V3_1_745_R1.end	MV411_4_321_R1.end	DFAM71927V3_1_745_R1.summit	MV411_4_321_R1.summit
chr1	50492287	50492441	Interval_181	1	1	FALSE	TRUE	NA	5.24804	NA	4.39044	NA	7.881	NA	50492287	NA	50492441	NA	50
chr1	50779817	50780051	Interval_182	1	1	FALSE	TRUE	NA	7.7534	NA	9.92683	NA	13.73902	NA	50779817	NA	50780051	NA	141
chr1	51168313	51168615	Interval_183	1	1	FALSE	TRUE	NA	9.42237	NA	17.41853	NA	21.50569	NA	51168313	NA	51168615	NA	198
chr1	51410392	51410440	Interval_184	1	1	TRUE	FALSE	4.72628	NA	1.81192	NA	6.1091	NA	51410392	NA	51410440	NA	19	NA
chr1	52263114	52263287	Interval_185	1	1	FALSE	TRUE	NA	5.68538	NA	5.32762	NA	8.88883	NA	52263114	NA	52263287	NA	99
chr1	52533843	52533988	Interval_186	1	1	FALSE	TRUE	NA	5.83542	NA	5.87354	NA	9.46374	NA	52533843	NA	52533988	NA	101
chr1	52701053	52701272	Interval_187	1	1	FALSE	TRUE	NA	4.98053	NA	6.73452	NA	10.38229	NA	52701053	NA	52701272	NA	107
chr1	52899440	52899745	Interval_188	1	1	FALSE	TRUE	NA	10.90974	NA	31.34872	NA	35.76757	NA	52899440	NA	52899745	NA	140
chr1	53110576	53110814	Interval_189	1	1	FALSE	TRUE	NA	9.70522	NA	17.37115	NA	21.45586	NA	53110576	NA	53110814	NA	107
chr1	53837214	53837401	Interval_190	1	1	FALSE	TRUE	NA	6.38516	NA	6.70582	NA	10.35171	NA	53837214	NA	53837401	NA	67
chr1	53972178	53972337	Interval_191	1	1	FALSE	TRUE	NA	6.48497	NA	8.69873	NA	12.45443	NA	53972178	NA	53972337	NA	76
chr1	54861544	54861818	Interval_192	1	1	FALSE	TRUE	NA	10.80464	NA	25.02921	NA	29.31747	NA	54861544	NA	54861818	NA	159
chr1	54884162	54884307	Interval_193	1	1	FALSE	TRUE	NA	4.43709	NA	3.45992	NA	6.85689	NA	54884162	NA	54884307	NA	28
chr1	54973093	54973448	Interval_194	1	1	FALSE	TRUE	NA	7.81941	NA	19.90362	NA	24.0606	NA	54973093	NA	54973448	NA	219
chr1	55048837	55049007	Interval_195	1	1	FALSE	TRUE	NA	5.46103	NA	5.93495	NA	9.53842	NA	55048837	NA	55049007	NA	96
chr1	56190942	56191261	Interval_196	1	1	FALSE	TRUE	NA	11.67084	NA	21.77579	NA	25.98622	NA	56190942	NA	56191261	NA	144
chr1	56418127	56418310	Interval_197	1	1	FALSE	TRUE	NA	5.47299	NA	4.72354	NA	8.23892	NA	56418127	NA	56418310	NA	91
chr1	56564639	56565287	Interval_198	1	1	FALSE	TRUE	NA	8.87417	NA	15.94601	NA	19.98801	NA	56564639	NA	56565287	NA	357
chr1	57419407	57419562	Interval_199	1	1	FALSE	TRUE	NA	5.44647	NA	4.69032	NA	8.19672	NA	57419407	NA	57419562	NA	43
chr1	57715405	57715453	Interval_200	1	1	TRUE	FALSE	10.90209	NA	13.85399	NA	19.17625	NA	57715405	NA	57715453	NA	24	NA
chr1	57986503	57986808	Interval_201	1	1	FALSE	TRUE	NA	16.79198	NA	53.61838	NA	58.39123	NA	57986503	NA	57986808	NA	160
chr1	58742192	58742391	Interval_202	1	1	FALSE	TRUE	NA	5.24804	NA	4.39044	NA	7.881	NA	58742192	NA	58742391	NA	114
chr1	58785120	58785440	Interval_203	1	1	FALSE	TRUE	NA	11.71639	NA	21.85261	NA	26.06365	NA	58785120	NA	58785440	NA	121
chr1	58816111	58816290	Interval_204	1	1	FALSE	TRUE	NA	5.55791	NA	6.77363	NA	10.42483	NA	58816111	NA	58816290	NA	100
chr1	58883382	58883535	Interval_205	1	1	FALSE	TRUE	NA	5.80234	NA	6.82714	NA	10.48636	NA	58883382	NA	58883535	NA	52
chr1	58903802	58903959	Interval_206	1	1	FALSE	TRUE	NA	6.82629	NA	9.67075	NA	13.47211	NA	58903802	NA	58903959	NA	72
chr1	58979169	58979464	Interval_207	1	1	FALSE	TRUE	NA	16.10896	NA	37.16359	NA	41.69306	NA	58979169	NA	58979464	NA	153
chr1	59412971	59413150	Interval_208	1	1	FALSE	TRUE	NA	5.44647	NA	4.69032	NA	8.19672	NA	59412971	NA	59413150	NA	66
chr1	59674492	59674637	Interval_209	1	1	FALSE	TRUE	NA	4.94412	NA	3.95062	NA	7.39654	NA	59674492	NA	59674637	NA	94
chr1	59678914	59679313	Interval_210	1	1	FALSE	TRUE	NA	8.95572	NA	19.23036	NA	23.36771	NA	59678914	NA	59679313	NA	114
chr1	61157290	61157971	Interval_211	1	1	FALSE	TRUE	NA	7.50892	NA	11.67949	NA	15.56946	NA	61157290	NA	61157971	NA	404
chr1	62356405	62356694	Interval_212	1	1	FALSE	TRUE	NA	8.12161	NA	12.24692	NA	16.16002	NA	62356405	NA	62356694	NA	190
chr1	62782300	62782493	Interval_213	1	1	FALSE	TRUE	NA	5.87719	NA	8.41162	NA	12.15244	NA	62782300	NA	62782493	NA	69
chr1	62783604	62783871	Interval_214	1	1	FALSE	TRUE	NA	9.33195	NA	16.21421	NA	20.26483	NA	62783604	NA	62783871	NA	141
chr1	63314141	63314335	Interval_215	1	1	FALSE	TRUE	NA	6.41947	NA	7.46033	NA	11.14684	NA	63314141	NA	63314335	NA	62
chr1	63448890	63449166	Interval_216	1	1	FALSE	TRUE	NA	4.198	NA	3.58538	NA	7.00181	NA	63448890	NA	63449166	NA	140
chr1	64397608	64397812	Interval_217	1	1	FALSE	TRUE	NA	5.01691	NA	3.79368	NA	7.23264	NA	64397608	NA	64397812	NA	74
chr1	64864267	64864431	Interval_218	1	1	FALSE	TRUE	NA	4.97155	NA	3.73752	NA	7.16107	NA	64864267	NA	64864431	NA	82
chr1	65163242	65163452	Interval_219	1	1	FALSE	TRUE	NA	5.87719	NA	8.41162	NA	12.15244	NA	65163242	NA	65163452	NA	94
chr1	65173016	65173232	Interval_220	1	1	FALSE	TRUE	NA	6.719	NA	8.69577	NA	12.44476	NA	65173016	NA	65173232	NA	91
chr1	65851897	65852126	Interval_221	1	1	FALSE	TRUE	NA	4.56083	NA	2.91198	NA	6.26348	NA	65851897	NA	65852126	NA	114
chr1	66023013	66023202	Interval_222	1	1	FALSE	TRUE	NA	5.80234	NA	6.82714	NA	10.48636	NA	66023013	NA	66023202	NA	104
chr1	66251939	66252084	Interval_223	1	1	FALSE	TRUE	NA	4.43709	NA	3.45992	NA	6.85689	NA	66251939	NA	66252084	NA	26
chr1	66326893	66327038	Interval_224	1	1	FALSE	TRUE	NA	5.11972	NA	5.07883	NA	8.61641	NA	66326893	NA	66327038	NA	107
chr1	66332214	66332423	Interval_225	1	1	FALSE	TRUE	NA	7.46556	NA	10.73065	NA	14.57839	NA	66332214	NA	66332423	NA	88
chr1	66396247	66396684	Interval_226	1	1	FALSE	TRUE	NA	11.31879	NA	21.19492	NA	25.38561	NA	66396247	NA	66396684	NA	181
chr1	66398119	66398268	Interval_227	1	1	FALSE	TRUE	NA	4.64092	NA	3.50216	NA	6.91045	NA	66398119	NA	66398268	NA	50
chr1	66415980	66416129	Interval_228	1	1	FALSE	TRUE	NA	5.80234	NA	6.82714	NA	10.48636	NA	66415980	NA	66416129	NA	97
chr1	66464900	66465045	Interval_229	1	1	FALSE	TRUE	NA	6.719	NA	8.69577	NA	12.44476	NA	66464900	NA	66465045	NA	102
chr1	67021694	67021742	Interval_230	1	1	TRUE	FALSE	7.13354	NA	7.01413	NA	11.97683	NA	67021694	NA	67021742	NA	20	NA
chr1	69880769	69880914	Interval_231	1	1	FALSE	TRUE	NA	5.47299	NA	4.72354	NA	8.23892	NA	69880769	NA	69880914	NA	78
chr1	69911335	69911663	Interval_232	1	1	FALSE	TRUE	NA	12.24543	NA	22.72636	NA	26.95911	NA	69911335	NA	69911663	NA	192
chr1	70042833	70043080	Interval_233	1	1	FALSE	TRUE	NA	4.03186	NA	3.79713	NA	7.23815	NA	70042833	NA	70043080	NA	123
chr1	70316134	70316346	Interval_234	1	1	FALSE	TRUE	NA	5.47299	NA	4.72354	NA	8.23892	NA	70316134	NA	70316346	NA	88
chr1	70355941	70356217	Interval_235	1	1	FALSE	TRUE	NA	11.75439	NA	30.59211	NA	34.999	NA	70355941	NA	70356217	NA	132
chr1	70451318	70451591	Interval_236	1	1	FALSE	TRUE	NA	6.56005	NA	7.31723	NA	10.99755	NA	70451318	NA	70451591	NA	112
chr1	70866603	70866979	Interval_237	1	1	FALSE	TRUE	NA	12.28732	NA	27.75781	NA	32.10658	NA	70866603	NA	70866979	NA	137
chr1	71667287	71667502	Interval_238	1	1	FALSE	TRUE	NA	5.47299	NA	4.72354	NA	8.23892	NA	71667287	NA	71667502	NA	83
chr1	71884709	71885024	Interval_239	1	1	FALSE	TRUE	NA	9.58676	NA	15.61259	NA	19.6393	NA	71884709	NA	71885024	NA	153
chr1	72554838	72555236	Interval_240	1	1	FALSE	TRUE	NA	15.50681	NA	31.93967	NA	36.37241	NA	72554838	NA	72555236	NA	179
chr1	73372987	73373142	Interval_241	1	1	FALSE	TRUE	NA	5.47299	NA	4.72354	NA	8.23892	NA	73372987	NA	73373142	NA	122
chr1	74180527	74180778	Interval_242	1	1	FALSE	TRUE	NA	15.61236	NA	33.48775	NA	37.94973	NA	74180527	NA	74180778	NA	139
chr1	75893747	75893795	Interval_243	1	1	TRUE	FALSE	7.05509	NA	6.69438	NA	11.6421	NA	75893747	NA	75893795	NA	29	NA
chr1	76083190	76083452	Interval_244	1	1	FALSE	TRUE	NA	7.85023	NA	12.71864	NA	16.6473	NA	76083190	NA	76083452	NA	132
chr1	76763684	76763981	Interval_245	1	1	FALSE	TRUE	NA	9.57773	NA	14.59967	NA	18.59586	NA	76763684	NA	76763981	NA	130
chr1	77062568	77062924	Interval_246	1	1	FALSE	TRUE	NA	9.58676	NA	15.61259	NA	19.6393	NA	77062568	NA	77062924	NA	249
chr1	77413639	77413832	Interval_247	1	1	FALSE	TRUE	NA	7.9358	NA	12.40329	NA	16.31822	NA	77413639	NA	77413832	NA	84
chr1	77980812	77980994	Interval_248	1	1	FALSE	TRUE	NA	4.47786	NA	4.32343	NA	7.80018	NA	77980812	NA	77980994	NA	66
chr1	78912067	78912324	Interval_249	1	1	FALSE	TRUE	NA	10.23943	NA	20.49155	NA	24.66822	NA	78912067	NA	78912324	NA	98
chr1	79520592	79520640	Interval_250	1	1	TRUE	FALSE	6.70898	NA	5.51121	NA	10.40552	NA	79520592	NA	79520640	NA	19	NA
chr1	81121454	81121741	Interval_251	1	1	FALSE	TRUE	NA	8.82677	NA	13.87338	NA	17.84428	NA	81121454	NA	81121741	NA	116
chr1	83818865	83819140	Interval_252	1	1	FALSE	TRUE	NA	4.26903	NA	4.49481	NA	7.99083	NA	83818865	NA	83819140	NA	70
chr1	84506541	84506686	Interval_253	1	1	FALSE	TRUE	NA	4.78982	NA	3.47682	NA	6.87441	NA	84506541	NA	84506686	NA	127
chr1	84620571	84620720	Interval_254	1	1	FALSE	TRUE	NA	5.28971	NA	4.4541	NA	7.94731	NA	84620571	NA	84620720	NA	75
chr1	84854350	84854863	Interval_255	1	1	FALSE	TRUE	NA	35.49669	NA	131.55521	NA	137.14841	NA	84854350	NA	84854863	NA	248
chr1	84955507	84955698	Interval_256	1	1	FALSE	TRUE	NA	4.36127	NA	6.35444	NA	9.97884	NA	84955507	NA	84955698	NA	141
chr1	85254849	85255046	Interval_257	1	1	FALSE	TRUE	NA	5.47299	NA	4.72354	NA	8.23892	NA	85254849	NA	85255046	NA	91
chr1	85278801	85279415	Interval_258	1	1	FALSE	TRUE	NA	29.9457	NA	123.76464	NA	129.27623	NA	85278801	NA	85279415	NA	292
chr1	85298253	85298585	Interval_259	1	1	FALSE	TRUE	NA	10.84192	NA	18.71313	NA	22.83798	NA	85298253	NA	85298585	NA	141
chr1	88985187	88985442	Interval_260	1	1	FALSE	TRUE	NA	5.87547	NA	5.61984	NA	9.19353	NA	88985187	NA	88985442	NA	133
chr1	89278617	89278803	Interval_261	1	1	FALSE	TRUE	NA	4.47933	NA	3.27361	NA	6.64959	NA	89278617	NA	89278803	NA	62
chr1	89692809	89693400	Interval_262	1	1	FALSE	TRUE	NA	8.99242	NA	14.63616	NA	18.63274	NA	89692809	NA	89693400	NA	378
chr1	89754306	89754786	Interval_263	1	1	FALSE	TRUE	NA	11.67084	NA	21.77579	NA	25.98622	NA	89754306	NA	89754786	NA	339
chr1	89757925	89758263	Interval_264	1	1	FALSE	TRUE	NA	7.8635	NA	13.20967	NA	17.15421	NA	89757925	NA	89758263	NA	214
chr1	89909098	89909344	Interval_265	1	1	FALSE	TRUE	NA	5.03759	NA	5.87853	NA	9.47283	NA	89909098	NA	89909344	NA	123
chr1	90990064	90990273	Interval_266	1	1	FALSE	TRUE	NA	9.18407	NA	13.96733	NA	17.94291	NA	90990064	NA	90990273	NA	78
chr1	91628889	91628940	Interval_267	1	1	TRUE	FALSE	10.14553	NA	59.60389	NA	65.82148	NA	91628889	NA	91628940	NA	32	NA
chr1	92096291	92096528	Interval_268	1	1	FALSE	TRUE	NA	15.17868	NA	32.0736	NA	36.50889	NA	92096291	NA	92096528	NA	103
chr1	92356922	92357101	Interval_269	1	1	FALSE	TRUE	NA	5.44647	NA	4.69032	NA	8.19672	NA	92356922	NA	92357101	NA	98
chr1	92460015	92460247	Interval_270	1	1	FALSE	TRUE	NA	8.34108	NA	11.69789	NA	15.58816	NA	92460015	NA	92460247	NA	114
chr1	92783988	92784404	Interval_271	2	2	TRUE	TRUE	9.70076	29.48895	12.0249	94.66371	17.25871	99.89321	92784147	92783988	92784339	92784404	111	217
chr1	92951348	92951549	Interval_272	1	1	FALSE	TRUE	NA	6.48497	NA	8.69873	NA	12.45443	NA	92951348	NA	92951549	NA	107
chr1	92960342	92960634	Interval_273	1	1	FALSE	TRUE	NA	6.48497	NA	8.69873	NA	12.45443	NA	92960342	NA	92960634	NA	117
chr1	93029367	93029575	Interval_274	1	1	TRUE	FALSE	6.33997	NA	4.38252	NA	9.1732	NA	93029367	NA	93029575	NA	46	NA
chr1	93076067	93076133	Interval_275	1	1	TRUE	FALSE	15.06043	NA	27.80858	NA	33.59626	NA	93076067	NA	93076133	NA	34	NA
chr1	93179379	93179736	Interval_276	1	1	FALSE	TRUE	NA	13.55877	NA	26.11072	NA	30.42156	NA	93179379	NA	93179736	NA	214
chr1	93363394	93363539	Interval_277	1	1	FALSE	TRUE	NA	5.47299	NA	4.72354	NA	8.23892	NA	93363394	NA	93363539	NA	37
chr1	93449082	93449530	Interval_278	1	1	FALSE	TRUE	NA	15.64746	NA	35.65611	NA	40.15951	NA	93449082	NA	93449530	NA	196
chr1	93530564	93530767	Interval_279	1	1	FALSE	TRUE	NA	7.29732	NA	8.81955	NA	12.58327	NA	93530564	NA	93530767	NA	74
chr1	93709086	93709453	Interval_280	1	1	FALSE	TRUE	NA	11.94489	NA	24.6484	NA	28.92533	NA	93709086	NA	93709453	NA	236
chr1	93816919	93817272	Interval_281	1	1	FALSE	TRUE	NA	13.43906	NA	29.12838	NA	33.50576	NA	93816919	NA	93817272	NA	210
chr1	93847142	93847439	Interval_282	1	1	FALSE	TRUE	NA	9.21549	NA	17.06047	NA	21.13503	NA	93847142	NA	93847439	NA	120
chr1	94106038	94106397	Interval_283	2	2	TRUE	TRUE	7.59664	15.43167	7.21578	31.81585	12.23298	36.24531	94106224	94106038	94106336	94106397	30	223
chr1	94284703	94284751	Interval_284	1	1	TRUE	FALSE	5.33916	NA	3.67498	NA	8.34762	NA	94284703	NA	94284751	NA	34	NA
chr1	94504515	94504803	Interval_285	1	1	FALSE	TRUE	NA	11.23407	NA	21.05098	NA	25.24046	NA	94504515	NA	94504803	NA	197
chr1	95072369	95072990	Interval_286	2	2	TRUE	TRUE	18.8637	30.35753	32.37615	146.28561	38.26244	152.0284	95072442	95072369	95072890	95072990	254	266
chr1	95155750	95155798	Interval_287	1	1	TRUE	FALSE	7.84117	NA	8.04549	NA	13.09075	NA	95155750	NA	95155798	NA	4	NA
chr1	96416001	96416571	Interval_288	1	1	FALSE	TRUE	NA	12.62863	NA	29.01698	NA	33.38988	NA	96416001	NA	96416571	NA	390
chr1	96682103	96682261	Interval_289	1	1	FALSE	TRUE	NA	4.75773	NA	5.08211	NA	8.62432	NA	96682103	NA	96682261	NA	90
chr1	97451446	97451680	Interval_290	1	1	FALSE	TRUE	NA	10.03042	NA	17.37973	NA	21.46592	NA	97451446	NA	97451680	NA	119
chr1	97901147	97901360	Interval_291	1	1	FALSE	TRUE	NA	4.03186	NA	3.79713	NA	7.23815	NA	97901147	NA	97901360	NA	96
chr1	98323493	98323694	Interval_292	1	1	FALSE	TRUE	NA	6.25224	NA	6.83477	NA	10.4967	NA	98323493	NA	98323694	NA	109
chr1	100463749	100463932	Interval_293	1	1	FALSE	TRUE	NA	4.81071	NA	3.50201	NA	6.90736	NA	100463749	NA	100463932	NA	121
chr1	100523049	100523345	Interval_294	1	1	FALSE	TRUE	NA	11.6023	NA	22.84851	NA	27.08298	NA	100523049	NA	100523345	NA	135
chr1	100597177	100597325	Interval_295	1	1	FALSE	TRUE	NA	4.8146	NA	3.76138	NA	7.18935	NA	100597177	NA	100597325	NA	40
chr1	100606648	100606795	Interval_296	1	1	FALSE	TRUE	NA	4.43709	NA	3.45992	NA	6.85689	NA	100606648	NA	100606795	NA	63
chr1	100631323	100631561	Interval_297	1	1	FALSE	TRUE	NA	7.34812	NA	10.11274	NA	13.93386	NA	100631323	NA	100631561	NA	121
chr1	101004011	101004441	Interval_298	1	1	FALSE	TRUE	NA	15.05072	NA	30.51283	NA	34.91698	NA	101004011	NA	101004441	NA	249
chr1	101026081	101026261	Interval_299	1	1	FALSE	TRUE	NA	6.25224	NA	6.83477	NA	10.4967	NA	101026081	NA	101026261	NA	99
chr1	101236419	101236766	Interval_300	1	1	FALSE	TRUE	NA	9.54089	NA	15.03296	NA	19.04281	NA	101236419	NA	101236766	NA	214
chr1	101291683	101291881	Interval_301	1	1	FALSE	TRUE	NA	5.89763	NA	7.34762	NA	11.02874	NA	101291683	NA	101291881	NA	66
chr1	101293506	101293985	Interval_302	1	1	FALSE	TRUE	NA	22.11751	NA	56.03582	NA	60.83592	NA	101293506	NA	101293985	NA	346
chr1	103475477	103475695	Interval_303	1	1	FALSE	TRUE	NA	6.99739	NA	8.35852	NA	12.09443	NA	103475477	NA	103475695	NA	117
chr1	103475774	103476018	Interval_304	1	1	FALSE	TRUE	NA	10.94598	NA	18.33695	NA	22.45371	NA	103475774	NA	103476018	NA	114
chr1	103561849	103562131	Interval_305	1	1	FALSE	TRUE	NA	5.00179	NA	4.03673	NA	7.48862	NA	103561849	NA	103562131	NA	141
chr1	104467676	104467926	Interval_306	1	1	FALSE	TRUE	NA	12.73112	NA	24.12421	NA	28.3944	NA	104467676	NA	104467926	NA	112
chr1	104897951	104898001	Interval_307	1	1	TRUE	FALSE	11.37189	NA	15.45492	NA	20.82596	NA	104897951	NA	104898001	NA	13	NA
chr1	107047678	107047859	Interval_308	1	1	FALSE	TRUE	NA	6.82629	NA	9.67075	NA	13.47211	NA	107047678	NA	107047859	NA	88
chr1	107454914	107455084	Interval_309	1	1	FALSE	TRUE	NA	6.61214	NA	7.39862	NA	11.0821	NA	107454914	NA	107455084	NA	73
chr1	107560065	107560416	Interval_310	1	1	FALSE	TRUE	NA	4.98053	NA	6.73452	NA	10.38229	NA	107560065	NA	107560416	NA	160
chr1	107622908	107623265	Interval_311	1	1	FALSE	TRUE	NA	8.3094	NA	11.65284	NA	15.53585	NA	107622908	NA	107623265	NA	136
chr1	107936477	107936652	Interval_312	1	1	FALSE	TRUE	NA	6.48497	NA	8.69873	NA	12.45443	NA	107936477	NA	107936652	NA	83
chr1	108016453	108016646	Interval_313	1	1	FALSE	TRUE	NA	4.85261	NA	4.08746	NA	7.54293	NA	108016453	NA	108016646	NA	173
chr1	108556334	108556565	Interval_314	1	1	FALSE	TRUE	NA	7.31238	NA	11.78628	NA	15.67925	NA	108556334	NA	108556565	NA	100
chr1	108556639	108556842	Interval_315	1	1	FALSE	TRUE	NA	3.90971	NA	4.07138	NA	7.52483	NA	108556639	NA	108556842	NA	143
chr1	108678740	108679055	Interval_316	1	1	FALSE	TRUE	NA	18.75671	NA	45.44925	NA	50.10827	NA	108678740	NA	108679055	NA	180
chr1	108700018	108700312	Interval_317	1	1	FALSE	TRUE	NA	5.41441	NA	5.22747	NA	8.77784	NA	108700018	NA	108700312	NA	184
chr1	108703501	108703771	Interval_318	1	1	FALSE	TRUE	NA	9.41774	NA	15.84462	NA	19.88038	NA	108703501	NA	108703771	NA	67
chr1	109112768	109113225	Interval_319	1	1	FALSE	TRUE	NA	7.43264	NA	9.42774	NA	13.21397	NA	109112768	NA	109113225	NA	332
chr1	109214659	109215239	Interval_320	1	1	FALSE	TRUE	NA	46.17195	NA	178.48019	NA	184.53876	NA	109214659	NA	109215239	NA	313
chr1	109617416	109617734	Interval_321	1	1	FALSE	TRUE	NA	7.57509	NA	11.35012	NA	15.22268	NA	109617416	NA	109617734	NA	98
chr1	109636491	109636649	Interval_322	1	1	FALSE	TRUE	NA	4.47786	NA	4.32343	NA	7.80018	NA	109636491	NA	109636649	NA	76
chr1	109989951	109990493	Interval_323	1	1	FALSE	TRUE	NA	21.5028	NA	65.21434	NA	70.13408	NA	109989951	NA	109990493	NA	222
chr1	110021978	110022227	Interval_324	1	1	FALSE	TRUE	NA	4.26903	NA	4.49481	NA	7.99083	NA	110021978	NA	110022227	NA	141
chr1	110116492	110116637	Interval_325	1	1	FALSE	TRUE	NA	3.91813	NA	2.89303	NA	6.23081	NA	110116492	NA	110116637	NA	79
chr1	110646034	110646354	Interval_326	1	1	FALSE	TRUE	NA	20.81648	NA	51.34663	NA	56.08619	NA	110646034	NA	110646354	NA	162
chr1	110928661	110929154	Interval_327	1	1	FALSE	TRUE	NA	12.87385	NA	35.45484	NA	39.95238	NA	110928661	NA	110929154	NA	249
chr1	111189341	111189714	Interval_328	1	1	FALSE	TRUE	NA	8.7612	NA	13.77174	NA	17.73331	NA	111189341	NA	111189714	NA	128
chr1	111205894	111206061	Interval_329	1	1	FALSE	TRUE	NA	5.73904	NA	6.04717	NA	9.65421	NA	111205894	NA	111206061	NA	95
chr1	112082769	112082820	Interval_330	1	1	TRUE	FALSE	7.96944	NA	8.54211	NA	13.60547	NA	112082769	NA	112082820	NA	13	NA
chr1	112522690	112522854	Interval_331	1	1	FALSE	TRUE	NA	3.74211	NA	4.67367	NA	8.17959	NA	112522690	NA	112522854	NA	25
chr1	112673589	112673998	Interval_332	2	2	TRUE	TRUE	9.22485	14.70443	10.38243	50.68174	15.55067	55.41494	112673771	112673589	112673905	112673998	35	201
chr1	113046669	113046917	Interval_333	1	1	FALSE	TRUE	NA	9.23559	NA	20.31037	NA	24.47683	NA	113046669	NA	113046917	NA	108
chr1	113388933	113389078	Interval_334	1	1	FALSE	TRUE	NA	4.10474	NA	2.09119	NA	5.33483	NA	113388933	NA	113389078	NA	67
chr1	113663301	113663474	Interval_335	1	1	FALSE	TRUE	NA	7.7534	NA	9.92683	NA	13.73902	NA	113663301	NA	113663474	NA	101
chr1	113982648	113982913	Interval_336	1	1	FALSE	TRUE	NA	13.9889	NA	36.23933	NA	40.7492	NA	113982648	NA	113982913	NA	139
chr1	114040374	114040519	Interval_337	1	1	FALSE	TRUE	NA	4.64092	NA	3.50216	NA	6.91045	NA	114040374	NA	114040519	NA	69
chr1	114548214	114548550	Interval_338	1	1	FALSE	TRUE	NA	15.68631	NA	32.92036	NA	37.37181	NA	114548214	NA	114548550	NA	134
chr1	114559371	114559529	Interval_339	1	1	FALSE	TRUE	NA	5.87547	NA	5.61984	NA	9.19353	NA	114559371	NA	114559529	NA	105
chr1	115075118	115075370	Interval_340	1	1	FALSE	TRUE	NA	6.64071	NA	12.70062	NA	16.62375	NA	115075118	NA	115075370	NA	129
chr1	116259733	116259943	Interval_341	1	1	FALSE	TRUE	NA	6.15649	NA	6.70514	NA	10.34037	NA	116259733	NA	116259943	NA	91
chr1	116359044	116359501	Interval_342	1	1	FALSE	TRUE	NA	22.74152	NA	57.9361	NA	62.76425	NA	116359044	NA	116359501	NA	174
chr1	116515158	116515480	Interval_343	1	1	FALSE	TRUE	NA	9.54089	NA	15.03296	NA	19.04281	NA	116515158	NA	116515480	NA	178
chr1	116606154	116606435	Interval_344	1	1	FALSE	TRUE	NA	6.38516	NA	6.70582	NA	10.35171	NA	116606154	NA	116606435	NA	138
chr1	116751772	116751938	Interval_345	1	1	FALSE	TRUE	NA	6.25224	NA	6.83477	NA	10.4967	NA	116751772	NA	116751938	NA	71
chr1	116817392	116817768	Interval_346	1	1	FALSE	TRUE	NA	8.20949	NA	11.05657	NA	14.91941	NA	116817392	NA	116817768	NA	106
chr1	116933728	116934060	Interval_347	1	1	FALSE	TRUE	NA	5.59733	NA	7.54512	NA	11.23798	NA	116933728	NA	116934060	NA	86
chr1	117930559	117930786	Interval_348	1	1	FALSE	TRUE	NA	5.31746	NA	6.70539	NA	10.34443	NA	117930559	NA	117930786	NA	108
chr1	118564110	118564274	Interval_349	1	1	FALSE	TRUE	NA	7.09228	NA	9.69786	NA	13.50054	NA	118564110	NA	118564274	NA	84
chr1	118607540	118607883	Interval_350	1	1	FALSE	TRUE	NA	7.29732	NA	8.81955	NA	12.58327	NA	118607540	NA	118607883	NA	207
chr1	118842916	118843061	Interval_351	1	1	FALSE	TRUE	NA	4.68934	NA	3.83194	NA	7.27495	NA	118842916	NA	118843061	NA	24
chr1	118844363	118844574	Interval_352	1	1	FALSE	TRUE	NA	7.08587	NA	8.87689	NA	12.64408	NA	118844363	NA	118844574	NA	95
chr1	118949234	118949393	Interval_353	1	1	FALSE	TRUE	NA	6.25224	NA	6.83477	NA	10.4967	NA	118949234	NA	118949393	NA	76
chr1	119590597	119590778	Interval_354	1	1	FALSE	TRUE	NA	4.92519	NA	3.92095	NA	7.3663	NA	119590597	NA	119590778	NA	50
chr1	121092766	121092977	Interval_355	1	1	FALSE	TRUE	NA	7.29732	NA	8.81955	NA	12.58327	NA	121092766	NA	121092977	NA	92
chr1	121475858	121476011	Interval_356	1	1	FALSE	TRUE	NA	5.6378	NA	5.2582	NA	8.8125	NA	121475858	NA	121476011	NA	107
chr1	121511536	121511739	Interval_357	1	1	FALSE	TRUE	NA	5.24804	NA	4.39044	NA	7.881	NA	121511536	NA	121511739	NA	96
chr1	121551599	121551730	Interval_358	1	1	TRUE	FALSE	6.70898	NA	5.51121	NA	10.40552	NA	121551599	NA	121551730	NA	19	NA
chr1	121558605	121558874	Interval_359	1	1	FALSE	TRUE	NA	13.22639	NA	24.94154	NA	29.22868	NA	121558605	NA	121558874	NA	138
chr1	125180157	125180220	Interval_360	1	1	TRUE	FALSE	12.9935	NA	42.50129	NA	48.55538	NA	125180157	NA	125180220	NA	27	NA
chr1	143244976	143245024	Interval_361	1	1	TRUE	FALSE	14.78591	NA	22.1735	NA	27.78839	NA	143244976	NA	143245024	NA	20	NA
chr1	143246954	143247104	Interval_362	1	1	TRUE	FALSE	7.452	NA	18.18587	NA	23.65847	NA	143246954	NA	143247104	NA	108	NA
chr1	143263421	143263483	Interval_363	1	1	TRUE	FALSE	7.92491	NA	21.28291	NA	26.8792	NA	143263421	NA	143263483	NA	33	NA
