chr	TargetGene	TargetGeneTSS	geneIsExpressed	geneFailed	nEnhancersConsidered	nDistalEnhancersPredicted
chr1	EVA1B	36789249	True	False	153	5.0
chr1	EVI5	93257961	True	False	64	13.0
chr1	EXO1	242012032	True	False	55	14.0
chr1	EXO5	40974390	True	False	162	2.0
chr1	EXOC8	231473618	True	False	119	8.0
chr1	EXOSC10	11159967	True	False	146	9.0
chr1	EXTL1	26348270	False	False	195	8.0
chr1	EXTL2	101360735	True	False	34	15.0
chr1	EYA3	28415148	True	False	220	8.0
chr1	F11R	160991133	True	False	137	9.0
chr1	F13B	197036397	False	False	54	15.0
chr1	F3	95007413	True	False	50	14.0
chr1	F5	169555769	False	False	78	15.0
chr1	FAAH	46859938	True	False	107	12.0
chr1	FAAHP1	46899498	False	False	107	12.0
chr1	FAAP20	2126214	True	False	121	12.0
chr1	FABP3	31846135	False	False	168	10.0
chr1	FAF1	51425936	True	False	68	15.0
chr1	FALEC	150488232	True	False	179	9.0
chr1	FAM102B	109102970	True	False	106	9.0
chr1	FAM110D	26485510	False	False	198	8.0
chr1	FAM129A	184943718	True	False	79	10.0
chr1	FAM131C	16400127	False	False	131	11.0
chr1	FAM138A	36081	False	False	95	11.0
chr1	FAM138F	36081	False	False	95	11.0
chr1	FAM151A	55089200	False	False	65	16.0
chr1	FAM159A	53099015	False	False	58	16.0
chr1	FAM163A	179712297	False	False	87	16.0
chr1	FAM167B	32712817	False	False	148	5.0
chr1	FAM177B	222910557	False	False	90	12.0
chr1	FAM183A	43613593	False	False	152	8.0
chr1	FAM189B	155225274	True	False	205	8.0
chr1	FAM19A3	113263188	True	False	132	10.0
chr1	FAM20B	178995073	True	False	88	13.0
chr1	FAM212B	112282046	False	False	129	13.0
chr1	FAM212B-AS1	112282462	False	False	129	13.0
chr1	FAM213B	2518188	True	False	122	7.0
chr1	FAM229A	32827844	True	False	148	5.0
chr1	FAM231B	16865218	False	False	127	11.0
chr1	FAM231D	149288234	False	False	148	7.0
chr1	FAM41C	812182	False	False	95	13.0
chr1	FAM43B	20878931	False	False	161	9.0
chr1	FAM46B	27339333	True	False	206	7.0
chr1	FAM46C	118148603	False	False	72	13.0
chr1	FAM69A	93427079	True	False	65	14.0
chr1	FAM71A	212797788	False	False	81	8.0
chr1	FAM72A	206138454	True	False	124	10.0
chr1	FAM72B	120839004	True	False	43	19.0
chr1	FAM72D	143913143	True	False	46	20.0
chr1	FAM76A	28052489	True	False	216	6.0
chr1	FAM78B	166135992	False	False	88	15.0
chr1	FAM87B	752750	False	False	95	11.0
chr1	FAM89A	231175995	True	False	122	8.0
chr1	FASLG	172628147	False	False	60	14.0
chr1	FBLIM1	16085254	False	False	129	12.0
chr1	FBXO2	11714888	False	False	145	9.0
chr1	FBXO28	224301788	True	False	111	12.0
chr1	FBXO42	16678986	True	False	128	10.0
chr1	FBXO44	11714913	True	False	145	9.0
chr1	FBXO6	11724149	True	False	145	10.0
chr1	FCAMR	207143970	True	False	122	10.0
chr1	FCER1A	159259503	True	False	172	6.0
chr1	FCER1G	161185086	True	False	128	9.0
chr1	FCGR1A	149754249	True	False	151	6.0
chr1	FCGR1B	120935944	False	False	43	19.0
chr1	FCGR1CP	149369293	False	False	148	5.0
chr1	FCGR2A	161475204	True	False	119	13.0
chr1	FCGR2B	161632904	True	False	116	8.0
chr1	FCGR2C	161551128	True	False	116	8.0
chr1	FCGR3A	161519893	False	False	117	10.0
chr1	FCGR3B	161601753	False	False	116	9.0
chr1	FCMR	207095378	True	False	122	10.0
chr1	FCN3	27701343	False	False	211	9.0
chr1	FCRL1	157789940	False	False	197	4.0
chr1	FCRL2	157746922	False	False	197	4.0
chr1	FCRL3	157670662	False	False	197	4.0
chr1	FCRL4	157567870	False	False	197	4.0
chr1	FCRL5	157522310	False	False	195	5.0
chr1	FCRL6	159772172	False	False	169	5.0
chr1	FCRLA	161676761	False	False	113	10.0
chr1	FCRLB	161692442	True	False	113	10.0
chr1	FDPS	155278538	True	False	204	11.0
chr1	FGGY	59762624	True	False	40	12.0
chr1	FGR	27961727	True	False	214	5.0
chr1	FH	241683085	True	False	53	14.0
chr1	FHAD1	15573767	False	False	128	6.0
chr1	FHL3	38471187	True	False	135	9.0
chr1	FLAD1	154955769	True	False	211	4.0
chr1	FLG	152297679	False	False	205	4.0
chr1	FLG-AS1	152285934	False	False	205	4.0
chr1	FLG2	152332482	False	False	205	4.0
chr1	FLJ23867	180167143	True	False	90	9.0
chr1	FLJ27354	90098453	True	False	72	15.0
chr1	FLJ37453	16174642	True	False	128	11.0
chr1	FLVCR1	213031596	True	False	76	12.0
chr1	FLVCR1-AS1	213031480	True	False	76	12.0
chr1	FMN2	240255184	False	False	65	15.0
chr1	FMO1	171217609	False	False	69	16.0
chr1	FMO2	171154346	False	False	68	16.0
chr1	FMO3	171060017	False	False	68	17.0
chr1	FMO4	171283321	False	False	69	13.0
chr1	FMO5	146697230	True	False	106	7.0
chr1	FMO6P	171106878	True	False	68	16.0
chr1	FMO9P	166573152	False	False	74	14.0
chr1	FMOD	203320557	False	False	129	7.0
chr1	FNBP1L	93913687	False	False	64	11.0
chr1	FNDC10	1535476	True	False	107	11.0
chr1	FNDC5	33336414	False	False	140	8.0
chr1	FNDC7	109255555	False	False	107	12.0
chr1	FOXD2	47901688	False	False	105	9.0
chr1	FOXD2-AS1	47900313	True	False	105	9.0
chr1	FOXD3	63788729	False	False	48	14.0
chr1	FOXD3-AS1	63788129	False	False	48	14.0
chr1	FOXE3	47881743	False	False	105	11.0
chr1	FOXJ3	42800903	True	False	159	8.0
chr1	FOXO6	41827602	False	False	166	9.0
chr1	FPGT	74663895	True	False	33	16.0
chr1	FPGT-TNNI3K	74663895	False	False	33	16.0
chr1	FRRS1	100231349	False	False	36	10.0
chr1	FUBP1	78444889	True	False	23	12.0
chr1	FUCA1	24194859	True	False	212	2.0
chr1	G0S2	209848669	False	False	110	10.0
chr1	GABPB2	151043053	True	False	175	9.0
chr1	GABRD	1950767	True	False	117	9.0
chr1	GADD45A	68150859	True	False	47	12.0
chr1	GALE	24127034	True	False	211	5.0
chr1	GALNT2	230202941	True	False	124	12.0
chr1	GAS5	173837125	False	False	58	7.0
chr1	GAS5-AS1	173832385	False	False	58	7.0
chr1	GATAD2B	153895451	True	False	206	7.0
chr1	GBA	155214653	True	False	205	9.0
chr1	GBAP1	155197325	True	False	206	6.0
chr1	GBAT2	151319485	True	False	187	5.0
chr1	GBP1	89531043	False	False	75	14.0
chr1	GBP1P1	89873237	True	False	74	14.0
chr1	GBP2	89591842	True	False	75	14.0
chr1	GBP3	89488549	False	False	76	15.0
chr1	GBP4	89664633	False	False	76	13.0
chr1	GBP5	89738544	False	False	76	15.0
chr1	GBP6	89829435	False	False	75	9.0
chr1	GBP7	89641723	False	False	76	12.0
chr1	GCLM	94375154	True	False	61	12.0
chr1	GCSAML	247670359	False	False	59	18.0
chr1	GCSAML-AS1	247694106	False	False	59	15.0
chr1	GDAP2	118472302	True	False	70	11.0
chr1	GEMIN8P4	90460525	True	False	70	16.0
chr1	GFI1	92952433	True	False	64	10.0
chr1	GGPS1	235491752	True	False	78	9.0
chr1	GIPC2	78511588	False	False	23	11.0
chr1	GJA4	35258598	False	False	150	8.0
chr1	GJA5	147245466	False	False	121	3.0
chr1	GJA8	147374945	False	False	121	7.0
chr1	GJA9	39347298	False	False	148	5.0
chr1	GJA9-MYCBP	39347298	True	False	148	5.0
chr1	GJB3	35246789	False	False	149	8.0
chr1	GJB4	35225341	False	False	149	8.0
chr1	GJB5	35220647	False	False	149	7.0
chr1	GJC2	228337414	False	False	113	12.0
chr1	GLIS1	54199877	False	False	61	7.0
chr1	GLMN	92764566	True	False	65	12.0
chr1	GLMP	156265480	True	False	198	6.0
chr1	GLRX2	193075244	True	False	19	7.0
chr1	GLUL	182361341	True	False	98	9.0
chr1	GMEB1	28995239	True	False	207	6.0
chr1	GNAI3	110091185	True	False	113	7.0
chr1	GNAT2	110155705	False	False	114	6.0
chr1	GNB1	1822556	True	False	117	12.0
chr1	GNG12	68299155	False	False	46	15.0
chr1	GNG12-AS1	68297970	True	False	46	15.0
chr1	GNG4	235814054	False	False	76	16.0
chr1	GNG5	84972262	True	False	53	14.0
chr1	GNL2	38061586	True	False	141	9.0
chr1	GNPAT	231376918	True	False	121	7.0
chr1	GNRHR2	145516076	False	False	71	18.0
chr1	GOLPH3L	150669672	True	False	180	11.0
chr1	GOLT1A	204183220	False	False	122	12.0
chr1	GON4L	155827086	True	False	195	9.0
chr1	GORAB	170501262	True	False	74	15.0
chr1	GPA33	167059868	False	False	69	15.0
chr1	GPATCH2	217804454	True	False	61	15.0
chr1	GPATCH3	27226962	True	False	204	6.0
chr1	GPATCH4	156571279	True	False	197	7.0
chr1	GPBP1L1	46152302	True	False	115	9.0
chr1	GPN2	27216869	True	False	203	7.0
chr1	GPR137B	236305831	True	False	73	16.0
chr1	GPR153	6321035	True	False	167	7.0
chr1	GPR157	9189229	False	False	129	9.0
chr1	GPR161	168105945	False	False	66	13.0
chr1	GPR25	200842082	False	False	96	10.0
chr1	GPR3	27719147	True	False	212	6.0
chr1	GPR37L1	202092028	False	False	123	8.0
chr1	GPR52	174417211	False	False	61	12.0
chr1	GPR61	110082493	False	False	113	6.0
chr1	GPR88	101003727	False	False	34	14.0
chr1	GPR89A	145827103	True	False	81	1.0
chr1	GPR89B	147400505	True	False	121	10.0
chr1	GPSM2	109419602	True	False	108	9.0
chr1	GPX7	53068042	False	False	58	17.0
chr1	GREM2	240775462	False	False	61	16.0
chr1	GRHL3	24645811	False	False	202	2.0
chr1	GRIK3	37499844	False	False	142	10.0
chr1	GS1-279B7.1	185304171	True	False	74	8.0
chr1	GSTM1	110230417	False	False	114	7.0
chr1	GSTM2	110210643	True	False	114	4.0
chr1	GSTM3	110283660	False	False	115	8.0
chr1	GSTM4	110198697	True	False	114	5.0
chr1	GSTM5	110254863	False	False	114	5.0
chr1	GTF2B	89357301	True	False	78	14.0
chr1	GTF2IP20	224180346	True	False	109	1.0
chr1	GUCA2A	42630395	False	False	165	9.0
chr1	GUCA2B	42619091	False	False	166	11.0
chr1	GUK1	228327928	True	False	113	12.0
chr1	H3F3A	226250407	True	False	115	9.0
chr1	H3F3AP4	226250427	True	False	115	9.0
chr1	H6PD	9294862	True	False	129	10.0
chr1	HAO2	119911398	False	False	50	18.0
chr1	HAO2-IT1	119911568	True	False	50	18.0
chr1	HAPLN2	156589085	False	False	197	9.0
chr1	HAX1	154245038	True	False	209	5.0
chr1	HCN3	155247217	True	False	204	11.0
chr1	HCRTR1	32083300	False	False	158	9.0
chr1	HDAC1	32757707	True	False	148	3.0
chr1	HDGF	156722240	True	False	197	7.0
chr1	HEATR1	236767841	True	False	70	13.0
chr1	HECTD3	45477027	True	False	121	12.0
chr1	HENMT1	109204148	True	False	106	13.0
chr1	HES2	6479979	False	False	158	8.0
chr1	HES3	6304251	False	False	169	8.0
chr1	HES4	935552	False	False	96	13.0
chr1	HES5	2461684	False	False	122	8.0
chr1	HEYL	40105348	True	False	160	7.0
chr1	HFE2	145413190	False	False	69	20.0
chr1	HFM1	91870426	False	False	67	14.0
chr1	HHAT	210502249	False	False	105	12.0
chr1	HHIPL2	222721444	False	False	86	8.0
chr1	HHLA3	70820492	True	False	37	17.0
chr1	HIPK1	114471995	True	False	119	12.0
chr1	HIPK1-AS1	114471880	True	False	119	12.0
chr1	HIST2H2AB	149859466	False	False	152	7.0
chr1	HIST2H2AC	149858524	False	False	152	7.0
chr1	HIST2H2BA	120906033	False	False	43	19.0
chr1	HIST2H2BC	149822340	False	False	152	8.0
chr1	HIST2H2BE	149858232	False	False	152	7.0
chr1	HIST2H2BF	149783928	True	False	151	6.0
chr1	HIST2H3D	149785236	True	False	151	5.0
chr1	HIST3H2A	228645560	False	False	111	9.0
chr1	HIST3H2BB	228645807	False	False	111	9.0
chr1	HIST3H3	228613026	False	False	113	11.0
chr1	HIVEP3	42384378	True	False	168	6.0
chr1	HLX	221052742	True	False	72	9.0
chr1	HLX-AS1	221053482	True	False	72	9.0
chr1	HMCN1	185703682	False	False	69	10.0
chr1	HMGB4	34326075	False	False	134	7.0
chr1	HMGCL	24151949	True	False	211	6.0
chr1	HMGCS2	120311555	False	False	47	19.0
chr1	HMGN2	26798901	True	False	202	6.0
chr1	HNRNPCL1	12908609	False	False	152	7.0
chr1	HNRNPCL2	13184326	False	False	149	5.0
chr1	HNRNPCL3	12908235	False	False	152	7.0
chr1	HNRNPCL4	12908157	False	False	152	7.0
chr1	HNRNPR	23670857	True	False	213	7.0
chr1	HNRNPU	245027827	True	False	70	12.0
chr1	HOOK1	60280532	False	False	41	14.0
chr1	HORMAD1	150693364	True	False	180	11.0
chr1	HP1BP3	21113181	True	False	166	7.0
chr1	HPCA	33352097	False	False	140	7.0
chr1	HPCAL4	40157157	False	False	160	4.0
chr1	HPDL	45792544	True	False	116	11.0
chr1	HRNR	152196672	False	False	207	5.0
chr1	HS2ST1	87380334	True	False	64	14.0
chr1	HSD11B1	209859524	True	False	110	9.0
chr1	HSD17B7	162760491	True	False	109	8.0
chr1	HSD3B1	120049825	False	False	50	18.0
chr1	HSD3B2	119957742	False	False	50	18.0
chr1	HSD3BP4	120106502	False	False	48	15.0
chr1	HSD52	59612479	False	False	41	11.0
chr1	HSPA6	161494329	False	False	119	11.0
chr1	HSPA7	161575848	False	False	116	12.0
chr1	HSPB11	54411496	True	False	63	9.0
chr1	HSPB7	16345285	False	False	130	8.0
chr1	HSPG2	22263790	True	False	179	10.0
chr1	HTR1D	23521222	False	False	208	5.0
chr1	HTR6	19991779	False	False	155	9.0
chr1	HYI	43919660	True	False	150	6.0
chr1	IARS2	220267454	True	False	67	8.0
chr1	IBA57	228353508	True	False	113	12.0
chr1	IBA57-AS1	228352549	True	False	113	12.0
chr1	ICMT	6296044	True	False	169	7.0
chr1	ID3	23886285	False	False	215	7.0
chr1	IER5	181057637	True	False	91	11.0
chr1	IFFO2	19282826	False	False	142	9.0
chr1	IFI16	158979681	True	False	178	8.0
chr1	IFI44	79115473	False	False	25	11.0
chr1	IFI44L	79086066	False	False	25	12.0
chr1	IFI6	27998724	True	False	216	5.0
chr1	IFNLR1	24513765	False	False	204	6.0
chr1	IGFN1	201159952	False	False	97	7.0
chr1	IGSF21	18434239	False	False	124	11.0
chr1	IGSF3	117209578	False	False	88	11.0
chr1	IGSF8	160068479	True	False	155	6.0
chr1	IGSF9	159915386	False	False	165	3.0
chr1	IKBKE	206643585	True	False	122	9.0
chr1	IL10	206945839	False	False	122	7.0
chr1	IL12RB2	67773046	False	False	49	11.0
chr1	IL19	207002221	False	False	120	11.0
chr1	IL20	207039153	False	False	122	10.0
chr1	IL22RA1	24469775	False	False	208	8.0
chr1	IL23R	67632168	False	False	50	13.0
chr1	IL24	207070787	False	False	122	8.0
chr1	IL6R	154377668	True	False	209	5.0
chr1	ILDR2	166944561	False	False	72	16.0
chr1	ILF2	153643504	True	False	205	9.0
chr1	INPP5B	38412729	True	False	138	7.0
chr1	INSL5	67266942	False	False	50	11.0
chr1	INSRR	156828712	False	False	199	8.0
chr1	INTS11	1260067	True	False	104	7.0
chr1	INTS3	153700542	True	False	205	7.0
chr1	INTS7	212209002	True	False	82	14.0
chr1	IPO13	44412477	True	False	143	11.0
chr1	IPO9	201798287	True	False	117	12.0
chr1	IPO9-AS1	201798687	True	False	117	12.0
chr1	IPP	46216485	False	False	115	9.0
chr1	IQCC	32671235	True	False	145	3.0
chr1	IQGAP3	156542396	True	False	197	7.0
chr1	IRF2BP2	234745271	True	False	84	15.0
chr1	IRF6	209979520	False	False	110	10.0
chr1	ISG15	948846	True	False	96	15.0
chr1	ISG20L2	156698231	True	False	197	8.0
chr1	ITGA10	145524890	False	False	71	18.0
chr1	ITGB3BP	63988944	True	False	47	15.0
chr1	ITLN1	160854960	False	False	144	7.0
chr1	ITLN2	160924589	False	False	143	9.0
chr1	ITPKB	226926876	True	False	118	7.0
chr1	ITPKB-IT1	226862769	True	False	118	12.0
chr1	IVL	152881020	False	False	209	3.0
chr1	IVNS1ABP	185286461	True	False	74	8.0
chr1	JAK1	65432252	True	False	50	10.0
chr1	JMJD4	227923112	True	False	111	10.0
chr1	JTB	153950451	True	False	206	4.0
chr1	JUN	59249785	True	False	47	10.0
chr1	KANK4	62785083	False	False	50	7.0
chr1	KAZN	14925212	True	False	136	7.0
chr1	KCNA10	111061797	False	False	119	9.0
chr1	KCNA2	111148975	False	False	119	7.0
chr1	KCNA3	111217655	False	False	120	9.0
chr1	KCNAB2	6086072	True	False	173	8.0
chr1	KCNC4	110753335	True	False	117	8.0
chr1	KCNC4-AS1	110752609	True	False	117	8.0
chr1	KCND3	112531777	False	False	130	14.0
chr1	KCND3-AS1	112452278	True	False	130	12.0
chr1	KCND3-IT1	112399527	True	False	130	11.0
chr1	KCNH1	211307457	False	False	103	12.0
chr1	KCNJ10	160040051	False	False	157	8.0
chr1	KCNJ9	160051359	False	False	156	6.0
chr1	KCNK1	233749749	False	False	95	16.0
chr1	KCNK2	215256559	False	False	72	16.0
chr1	KCNN3	154842754	False	False	208	7.0
chr1	KCNQ4	41249683	False	False	160	6.0
chr1	KCNT2	196577706	False	False	48	15.0
chr1	KCTD3	215740721	True	False	72	17.0
chr1	KDF1	27286901	False	False	204	8.0
chr1	KDM1A	23345940	True	False	205	3.0
chr1	KDM4A	44115796	True	False	147	9.0
chr1	KDM4A-AS1	44173012	True	False	147	9.0
chr1	KDM5B	202778598	True	False	124	14.0
chr1	KHDRBS1	32479294	True	False	149	11.0
chr1	KIAA0040	175161949	False	False	65	10.0
chr1	KIAA0319L	36023037	True	False	155	10.0
chr1	KIAA0754	39875175	True	False	162	10.0
chr1	KIAA0907	155904233	True	False	195	7.0
chr1	KIAA1107	92634414	False	False	65	12.0
chr1	KIAA1324	109656584	True	False	108	14.0
chr1	KIAA1522	33231234	False	False	144	10.0
chr1	KIAA1614	180882312	False	False	91	14.0
chr1	KIAA1614-AS1	180924023	True	False	91	14.0
chr1	KIAA2013	11986485	True	False	150	4.0
chr1	KIF14	200589862	True	False	93	8.0
chr1	KIF17	21044510	True	False	165	8.0
chr1	KIF1B	10270763	False	False	134	7.0
chr1	KIF21B	200992828	True	False	96	11.0
chr1	KIF26B	245318286	False	False	70	14.0
chr1	KIF2C	45205489	True	False	127	11.0
chr1	KIFAP3	170043879	True	False	75	13.0
chr1	KIRREL	157963062	True	False	198	3.0
chr1	KIRREL-IT1	157995339	False	False	198	3.0
chr1	KISS1	204165619	False	False	122	14.0
chr1	KLF17	44584521	False	False	140	9.0
chr1	KLHDC7A	18807423	False	False	134	9.0
chr1	KLHDC8A	205326218	False	False	130	10.0
chr1	KLHDC9	161068180	False	False	135	8.0
chr1	KLHL12	202896400	True	False	128	10.0
chr1	KLHL17	895966	True	False	96	15.0
chr1	KLHL20	173684079	True	False	58	9.0
chr1	KLHL21	6662958	True	False	151	9.0
chr1	KMO	241695433	True	False	53	14.0
chr1	KNCN	47016887	False	False	107	11.0
chr1	KPNA6	32573643	True	False	148	9.0
chr1	KPRP	152730505	False	False	207	6.0
chr1	KRTCAP2	155145804	True	False	210	10.0
chr1	KTI12	52499472	True	False	55	17.0
chr1	KYAT3	89458643	True	False	77	14.0
chr1	L1TD1	62660473	False	False	49	13.0
chr1	LACTBL1	23291923	False	False	204	4.0
chr1	LAD1	201368669	False	False	101	12.0
chr1	LAMB3	209825820	True	False	110	8.0
chr1	LAMC1	182992594	True	False	98	12.0
chr1	LAMC2	183155173	False	False	92	10.0
chr1	LAMTOR2	156024516	True	False	192	6.0
chr1	LAMTOR5	110950546	True	False	118	9.0
chr1	LAMTOR5-AS1	110950430	False	False	118	9.0
chr1	LAPTM5	31230683	True	False	181	7.0
chr1	LAX1	203734283	False	False	126	12.0
chr1	LBR	225615815	True	False	118	9.0
chr1	LCE1A	152799948	False	False	209	3.0
chr1	LCE1B	152784446	False	False	209	4.0
chr1	LCE1C	152779107	False	False	209	4.0
chr1	LCE1D	152769226	False	False	208	3.0
chr1	LCE1E	152758752	False	False	208	5.0
chr1	LCE1F	152748847	False	False	208	5.0
chr1	LCE2A	152670839	False	False	207	5.0
chr1	LCE2B	152658598	False	False	208	5.0
chr1	LCE2C	152647790	False	False	207	4.0
chr1	LCE2D	152635886	False	False	207	5.0
chr1	LCE3C	152573137	False	False	207	4.0
chr1	LCE3D	152552980	False	False	207	4.0
chr1	LCE3E	152539229	False	False	207	4.0
chr1	LCE4A	152681522	False	False	207	5.0
chr1	LCE5A	152483319	False	False	207	4.0
chr1	LCE6A	152815329	False	False	209	3.0
chr1	LCK	32716839	False	False	148	4.0
chr1	LDLRAD1	54483859	False	False	64	11.0
chr1	LDLRAD2	22138757	True	False	178	6.0
chr1	LDLRAP1	25870075	True	False	197	8.0
chr1	LEFTY1	226076846	False	False	116	9.0
chr1	LEFTY2	226129192	False	False	115	8.0
chr1	LELP1	153175905	False	False	207	2.0
chr1	LEMD1	205391214	False	False	131	7.0
chr1	LEMD1-AS1	205342379	True	False	131	10.0
chr1	LENEP	154966061	False	False	211	5.0
chr1	LEPR	65886334	False	False	50	13.0
chr1	LEPROT	65886130	True	False	50	13.0
chr1	LEXM	55271735	False	False	65	15.0
chr1	LGALS8	236686738	True	False	71	16.0
chr1	LGALS8-AS1	236687808	False	False	71	16.0
chr1	LGR6	202172904	False	False	122	12.0
chr1	LHX4	180199432	False	False	90	15.0
chr1	LHX4-AS1	180243816	True	False	90	14.0
chr1	LHX8	75594118	False	False	28	12.0
chr1	LHX9	197886516	False	False	58	11.0
chr1	LIN28A	26737258	False	False	204	8.0
chr1	LIN9	226497204	True	False	117	12.0
chr1	LINC00115	762902	False	False	95	13.0
chr1	LINC00184	234765056	True	False	84	10.0
chr1	LINC00210	218066241	False	False	56	15.0
chr1	LINC00260	203699704	True	False	126	13.0
chr1	LINC00272	182376755	False	False	98	6.0
chr1	LINC00302	152627952	True	False	207	4.0
chr1	LINC00303	204010392	False	False	124	13.0
chr1	LINC00337	6296299	False	False	169	7.0
chr1	LINC00339	22351996	False	False	181	8.0
chr1	LINC00466	63782928	True	False	49	15.0
chr1	LINC00467	211556096	True	False	97	11.0
chr1	LINC00538	214098091	True	False	75	17.0
chr1	LINC00582	231747836	False	False	120	9.0
chr1	LINC00622	120141914	True	False	48	8.0
chr1	LINC00624	146989699	True	False	116	8.0
chr1	LINC00626	168756178	True	False	71	14.0
chr1	LINC00628	204338847	True	False	122	11.0
chr1	LINC00853	47644921	False	False	108	7.0
chr1	LINC00862	200342920	True	False	92	8.0
chr1	LINC00970	169056243	False	False	75	14.0
chr1	LINC00982	2984289	False	False	130	9.0
chr1	LINC01031	193273874	True	False	21	12.0
chr1	LINC01032	192917387	True	False	19	11.0
chr1	LINC01036	187061973	True	False	58	12.0
chr1	LINC01037	187412759	True	False	53	14.0
chr1	LINC01128	762970	False	False	95	13.0
chr1	LINC01132	234859788	True	False	83	13.0
chr1	LINC01133	159931013	True	False	165	4.0
chr1	LINC01134	3816967	True	False	139	8.0
chr1	LINC01135	59250822	False	False	46	10.0
chr1	LINC01136	203274453	True	False	129	6.0
chr1	LINC01137	37940044	True	False	146	7.0
chr1	LINC01138	143744519	False	False	46	20.0
chr1	LINC01139	238649317	True	False	73	15.0
chr1	LINC01140	87597608	False	False	67	18.0
chr1	LINC01141	20755287	False	False	164	6.0
chr1	LINC01142	170253349	True	False	76	15.0
chr1	LINC01144	45769581	True	False	116	12.0
chr1	LINC01160	112150940	False	False	129	12.0
chr1	LINC01221	198985261	False	False	78	10.0
chr1	LINC01222	198988093	True	False	78	10.0
chr1	LINC01225	31971838	False	False	163	8.0
chr1	LINC01226	31984035	True	False	163	8.0
chr1	LINC01307	101789392	False	False	31	19.0
chr1	LINC01341	246952918	True	False	59	14.0
chr1	LINC01342	1072396	True	False	100	16.0
chr1	LINC01343	38680439	False	False	134	8.0
chr1	LINC01344	182283196	False	False	99	10.0
chr1	LINC01346	4000671	True	False	143	6.0
chr1	LINC01347	243265046	True	False	62	16.0
chr1	LINC01349	101112560	True	False	34	13.0
chr1	LINC01350	185597620	False	False	70	10.0
chr1	LINC01351	190447389	False	False	30	18.0
chr1	LINC01352	221002596	True	False	72	13.0
chr1	LINC01353	203256279	False	False	129	6.0
chr1	LINC01354	234667525	True	False	84	12.0
chr1	LINC01355	23612011	False	False	210	6.0
chr1	LINC01356	113393265	True	False	133	9.0
chr1	LINC01358	59486147	True	False	43	10.0
chr1	LINC01359	65468159	False	False	50	12.0
chr1	LINC01360	73771852	False	False	34	15.0
chr1	LINC01361	83450605	False	False	35	15.0
chr1	LINC01363	167165042	True	False	66	15.0
chr1	LINC01364	87837338	False	False	69	13.0
chr1	LINC01389	47902989	False	False	105	9.0
chr1	LINC01397	110625309	False	False	116	8.0
chr1	LINC01398	46915376	True	False	107	11.0
chr1	LINC01461	85086714	False	False	53	16.0
chr1	LINC01525	117838087	True	False	77	12.0
