chr	start	end	interval_id	num_peaks	num_samples	MV411_1_433_R1.bool	MV411_9_716_R1.bool	MV411_1_433_R1.fc	MV411_9_716_R1.fc	MV411_1_433_R1.qval	MV411_9_716_R1.qval	MV411_1_433_R1.pval	MV411_9_716_R1.pval	MV411_1_433_R1.start	MV411_9_716_R1.start	MV411_1_433_R1.end	MV411_9_716_R1.end	MV411_1_433_R1.summit	MV411_9_716_R1.summit	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
chr3	108444588	108444710	Interval_525	1	1	FALSE	TRUE	NA	5.91852	NA	4.12276	NA	8.93914	NA	108444588	NA	108444710	NA	69	NA	exon (MYH15, exon 23 of 42)	NA	84673	MYH15								
chr3	117722997	117723101	Interval_526	1	1	FALSE	TRUE	NA	8.23468	NA	8.20218	NA	13.33256	NA	117722997	NA	117723101	NA	36	NA	Intergenic	NA	-1418	LOC101926953								
chr3	125594296	125594446	Interval_527	1	1	FALSE	TRUE	NA	8.39271	NA	8.66441	NA	13.81341	NA	125594296	NA	125594446	NA	76	NA	intron (OSBPL11, intron 1 of 12)	NA	1166	OSBPL11								
chr3	125822175	125822252	Interval_528	1	1	FALSE	TRUE	NA	6.76402	NA	5.6262	NA	10.58155	NA	125822175	NA	125822252	NA	28	NA	Intergenic	NA	-31700	MIR548I1								
chr3	126911555	126911819	Interval_529	1	1	FALSE	TRUE	NA	6.64246	NA	5.31071	NA	10.20095	NA	126911555	NA	126911819	NA	98	NA	intron (CHCHD6, intron 5 of 7)	NA	49035	LOC101929358								
chr3	131335502	131335580	Interval_530	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	131335502	NA	131335580	NA	33	NA	intron (LOC339874, intron 2 of 3)	NA	-26333	NUDT16P1								
chr3	134294405	134294482	Interval_531	1	1	FALSE	TRUE	NA	5.07302	NA	2.71786	NA	7.35441	NA	134294405	NA	134294482	NA	18	NA	Intergenic	NA	-43700	RYK								
chr3	138413376	138413453	Interval_532	1	1	FALSE	TRUE	NA	7.446	NA	6.34859	NA	11.34203	NA	138413376	NA	138413453	NA	60	NA	Intergenic	NA	-21171	ESYT3								
chr3	151170194	151170271	Interval_533	1	1	FALSE	TRUE	NA	5.91852	NA	4.12276	NA	8.93914	NA	151170194	NA	151170271	NA	52	NA	intron (MED12L, intron 10 of 42)	NA	32977	GPR171								
chr3	153591909	153592084	Interval_534	1	1	FALSE	TRUE	NA	6.76402	NA	5.6262	NA	10.58155	NA	153591909	NA	153592084	NA	121	NA	Intergenic	NA	107502	C3orf79								
chr3	171814089	171814239	Interval_535	1	1	FALSE	TRUE	NA	8.04531	NA	7.69782	NA	12.80025	NA	171814089	NA	171814239	NA	74	NA	Intergenic	NA	-3670	PLD1								
chr3	172512460	172512602	Interval_536	1	1	FALSE	TRUE	NA	5.13867	NA	2.38353	NA	6.85406	NA	172512460	NA	172512602	NA	31	NA	intron (TNFSF10, intron 2 of 4)	NA	10976	TNFSF10								
chr3	174331312	174331392	Interval_537	1	1	FALSE	TRUE	NA	5.91852	NA	4.12276	NA	8.93914	NA	174331312	NA	174331392	NA	13	NA	Intergenic	NA	-196610	LOC101928640								
chr3	176964793	176964966	Interval_538	1	1	FALSE	TRUE	NA	6.51111	NA	4.94775	NA	9.82003	NA	176964793	NA	176964966	NA	30	NA	Intergenic	NA	-147879	LOC101928684								
chr3	186986099	186986176	Interval_539	1	1	FALSE	TRUE	NA	5.83424	NA	3.49566	NA	8.19152	NA	186986099	NA	186986176	NA	51	NA	exon (LOC101929079, exon 3 of 3)	NA	6022	LOC101929079								
chr3	188796147	188796303	Interval_540	1	1	FALSE	TRUE	NA	7.29953	NA	6.35151	NA	11.34525	NA	188796147	NA	188796303	NA	121	NA	intron (LPP, intron 9 of 11)	NA	107444	MIR28								
chr3	192893280	192893369	Interval_541	1	1	FALSE	TRUE	NA	5.83424	NA	3.49566	NA	8.19152	NA	192893280	NA	192893369	NA	54	NA	intron (MB21D2, intron 1 of 1)	NA	24836	MB21D2								
chr4	1336349	1336407	Interval_542	1	1	TRUE	FALSE	5.33687	NA	2.09975	NA	7.21276	NA	1336349	NA	1336407	NA	5	NA	NA	TTS (MAEA)	NA	-11178	UVSSA								
chr4	2413164	2413228	Interval_543	1	1	TRUE	FALSE	6.00597	NA	3.71116	NA	9.08966	NA	2413164	NA	2413228	NA	59	NA	NA	intron (ZFYVE28, intron 1 of 12)	NA	5447	ZFYVE28								
chr4	6267684	6267884	Interval_544	1	1	FALSE	TRUE	NA	6.42334	NA	4.48643	NA	9.32196	NA	6267684	NA	6267884	NA	52	NA	Intergenic	NA	-2066	WFS1								
chr4	6964240	6964317	Interval_545	1	1	FALSE	TRUE	NA	4.86635	NA	2.30177	NA	6.74022	NA	6964240	NA	6964317	NA	63	NA	intron (TBC1D14, intron 1 of 12)	NA	54511	TBC1D14								
chr4	15903015	15903159	Interval_546	1	1	FALSE	TRUE	NA	5.83424	NA	3.49566	NA	8.19152	NA	15903015	NA	15903159	NA	70	NA	Intergenic	NA	35653	FGFBP1								
chr4	16196586	16196823	Interval_547	1	1	FALSE	TRUE	NA	13.49519	NA	19.45576	NA	25.09893	NA	16196586	NA	16196823	NA	97	NA	promoter-TSS (TAPT1)	NA	17093	TAPT1								
chr4	17595717	17595824	Interval_548	1	1	TRUE	FALSE	8.0053	NA	6.73811	NA	12.50283	NA	17595717	NA	17595824	NA	31	NA	NA	intron (LAP3, intron 8 of 12)	NA	18467	LAP3								
chr4	24752069	24752146	Interval_549	1	1	FALSE	TRUE	NA	5.69722	NA	3.5716	NA	8.27474	NA	24752069	NA	24752146	NA	38	NA	Intergenic	NA	-43355	SOD3								
chr4	37746991	37747068	Interval_550	1	1	FALSE	TRUE	NA	5.24253	NA	3.77623	NA	8.49529	NA	37746991	NA	37747068	NA	65	NA	Intergenic	NA	-60653	RELL1								
chr4	39725465	39725542	Interval_551	1	1	FALSE	TRUE	NA	4.94081	NA	2.46493	NA	6.94991	NA	39725465	NA	39725542	NA	43	NA	intron (UBE2K, intron 1 of 4)	NA	27460	UBE2K								
chr4	40621726	40621885	Interval_552	2	2	TRUE	TRUE	5.71957	12.06796	2.7368	15.91692	7.95387	21.43235	40621778	40621726	40621852	40621885	41	65	NA	intron (RBM47, intron 1 of 6)	NA	-119733	MIR4802								
chr4	40656331	40656434	Interval_553	1	1	FALSE	TRUE	NA	9.1879	NA	10.18821	NA	15.435	NA	40656331	NA	40656434	NA	67	NA	Intergenic	NA	-93514	NSUN7								
chr4	40656574	40656662	Interval_554	1	1	FALSE	TRUE	NA	5.8749	NA	4.05645	NA	8.79977	NA	40656574	NA	40656662	NA	53	NA	Intergenic	NA	-93279	NSUN7								
chr4	49097679	49097764	Interval_555	1	1	FALSE	TRUE	NA	11.74295	NA	19.83783	NA	25.51091	NA	49097679	NA	49097764	NA	42	NA	Intergenic	NA	-64298	LOC101927209								
chr4	49103889	49103978	Interval_556	1	1	FALSE	TRUE	NA	4.918	NA	6.61229	NA	11.61491	NA	49103889	NA	49103978	NA	53	NA	Intergenic	NA	-58086	LOC101927209								
chr4	49109495	49109572	Interval_557	1	1	FALSE	TRUE	NA	6.84143	NA	7.19108	NA	12.24007	NA	49109495	NA	49109572	NA	48	NA	Intergenic	NA	-52486	LOC101927209								
chr4	49120502	49120589	Interval_558	1	1	FALSE	TRUE	NA	4.90183	NA	3.26577	NA	7.92931	NA	49120502	NA	49120589	NA	58	NA	Intergenic	NA	-41474	LOC101927209								
chr4	49139686	49139807	Interval_559	1	1	FALSE	TRUE	NA	11.83704	NA	15.83553	NA	21.34917	NA	49139686	NA	49139807	NA	48	NA	Intergenic	NA	-22273	LOC101927209								
chr4	49140518	49140601	Interval_560	1	1	FALSE	TRUE	NA	11.41057	NA	16.60951	NA	22.14951	NA	49140518	NA	49140601	NA	50	NA	Intergenic	NA	-21460	LOC101927209								
chr4	49147403	49147536	Interval_561	1	1	FALSE	TRUE	NA	7.43658	NA	11.06521	NA	16.37299	NA	49147403	NA	49147536	NA	64	NA	Intergenic	NA	-14550	LOC101927209								
chr4	49148800	49148877	Interval_562	1	1	FALSE	TRUE	NA	7.53698	NA	7.17434	NA	12.22203	NA	49148800	NA	49148877	NA	43	NA	Intergenic	NA	-13181	LOC101927209								
chr4	49149618	49149796	Interval_563	1	1	FALSE	TRUE	NA	4.63456	NA	6.59274	NA	11.59491	NA	49149618	NA	49149796	NA	155	NA	Intergenic	NA	-12313	LOC101927209								
chr4	49154450	49154537	Interval_564	1	1	FALSE	TRUE	NA	7.41553	NA	7.67631	NA	12.77573	NA	49154450	NA	49154537	NA	41	NA	Intergenic	NA	-7526	LOC101927209								
chr4	49155378	49155520	Interval_565	1	1	FALSE	TRUE	NA	4.20157	NA	1.79554	NA	6.19719	NA	49155378	NA	49155520	NA	72	NA	Intergenic	NA	-6571	LOC101927209								
chr4	49155860	49155937	Interval_566	1	1	FALSE	TRUE	NA	6.42334	NA	4.48643	NA	9.32196	NA	49155860	NA	49155937	NA	49	NA	Intergenic	NA	-6121	LOC101927209								
chr4	49632898	49632998	Interval_567	1	1	FALSE	TRUE	NA	3.5267	NA	1.4513	NA	5.51786	NA	49632898	NA	49632998	NA	47	NA	Intergenic	NA	-143624	LOC101060532								
chr4	49635503	49635606	Interval_568	1	1	FALSE	TRUE	NA	5.86012	NA	6.72097	NA	11.73057	NA	49635503	NA	49635606	NA	40	NA	Intergenic	NA	-146231	LOC101060532								
chr4	49644630	49644707	Interval_569	1	1	FALSE	TRUE	NA	6.52386	NA	5.96646	NA	10.93877	NA	49644630	NA	49644707	NA	28	NA	Intergenic	NA	-155345	LOC101060532								
chr4	49657537	49657646	Interval_570	1	1	FALSE	TRUE	NA	5.82617	NA	17.34412	NA	22.90478	NA	49657537	NA	49657646	NA	60	NA	Intergenic	NA	-168268	LOC101060532								
chr4	49709406	49709551	Interval_571	1	1	FALSE	TRUE	NA	10.83783	NA	25.35798	NA	31.23476	NA	49709406	NA	49709551	NA	74	NA	Intergenic	NA	-220155	LOC101060532								
chr4	49709691	49709814	Interval_572	2	2	TRUE	TRUE	3.65691	5.51473	13.82574	24.48157	20.47168	30.32328	49709723	49709691	49709814	49709801	25	60	NA	Intergenic	NA	-220429	LOC101060532								
chr4	49709949	49710139	Interval_573	2	2	TRUE	TRUE	5.0083	5.74042	7.70215	6.87113	13.57191	11.89065	49709949	49709971	49710035	49710139	61	142	NA	Intergenic	NA	-220720	LOC101060532								
chr4	49710661	49710977	Interval_574	1	1	FALSE	TRUE	NA	6.57874	NA	12.44546	NA	17.81547	NA	49710661	NA	49710977	NA	58	NA	Intergenic	NA	-221495	LOC101060532								
chr4	49711320	49711412	Interval_575	1	1	FALSE	TRUE	NA	6.64817	NA	7.6412	NA	12.73829	NA	49711320	NA	49711412	NA	35	NA	Intergenic	NA	-222042	LOC101060532								
chr4	49711488	49711701	Interval_576	2	2	TRUE	TRUE	2.86229	6.11034	2.03578	14.61503	7.0794	20.07596	49711488	49711506	49711561	49711701	71	30	NA	Intergenic	NA	-222271	LOC101060532								
chr4	51107329	51107428	Interval_577	1	1	FALSE	TRUE	NA	4.13112	NA	3.83921	NA	8.56212	NA	51107329	NA	51107428	NA	36	NA	Intergenic	NA	-735621	DCUN1D4								
chr4	68204007	68204084	Interval_578	1	1	FALSE	TRUE	NA	6.76402	NA	5.6262	NA	10.58155	NA	68204007	NA	68204084	NA	47	NA	intron (TMPRSS11BNL, intron 2 of 9)	NA	14034	TMPRSS11BNL								
chr4	76631211	76631288	Interval_579	1	1	FALSE	TRUE	NA	5.90415	NA	4.12276	NA	8.8927	NA	76631211	NA	76631288	NA	5	NA	intron (SHROOM3, intron 1 of 9)	NA	55689	MIR548AH								
chr4	79270374	79270453	Interval_580	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	79270374	NA	79270453	NA	28	NA	intron (LINC01088, intron 4 of 5)	NA	55603	NAA11								
chr4	82274446	82274657	Interval_581	2	2	TRUE	TRUE	11.34085	11.66848	13.30147	14.88628	19.88779	20.35825	82274559	82274446	82274657	82274653	22	131	NA	Intergenic	NA	99444	HNRNPD								
chr4	83231855	83231950	Interval_582	1	1	FALSE	TRUE	NA	5.63172	NA	3.41972	NA	8.09585	NA	83231855	NA	83231950	NA	62	NA	Intergenic	NA	51771	COQ2								
chr4	87896426	87896574	Interval_583	1	1	FALSE	TRUE	NA	7.24078	NA	6.19581	NA	11.1848	NA	87896426	NA	87896574	NA	131	NA	Intergenic	NA	63531	MEPE								
chr4	89470285	89470334	Interval_584	1	1	TRUE	FALSE	6.92381	NA	4.84138	NA	10.3845	NA	89470285	NA	89470334	NA	25	NA	NA	Intergenic	NA	-162300	GPRIN3								
chr4	89829646	89829803	Interval_585	1	1	FALSE	TRUE	NA	5.91852	NA	4.12276	NA	8.93914	NA	89829646	NA	89829803	NA	9	NA	intron (SNCA, intron 2 of 5)	NA	-6676	RP11-67M1.1								
chr4	109561182	109561417	Interval_586	1	1	FALSE	TRUE	NA	10.11981	NA	12.17692	NA	17.52642	NA	109561182	NA	109561417	NA	127	NA	intron (CCDC109B, intron 1 of 7)	NA	1101	CCDC109B								
chr4	110362125	110362202	Interval_587	1	1	FALSE	TRUE	NA	6.66619	NA	5.37514	NA	10.27296	NA	110362125	NA	110362202	NA	26	NA	Intergenic	NA	-113909	ENPEP								
chr4	115603133	115603215	Interval_588	1	1	FALSE	TRUE	NA	5.91852	NA	4.12276	NA	8.93914	NA	115603133	NA	115603215	NA	38	NA	Intergenic	NA	-489298	NDST4								
chr4	130425191	130425268	Interval_589	1	1	FALSE	TRUE	NA	8.35034	NA	8.19824	NA	13.32421	NA	130425191	NA	130425268	NA	38	NA	Intergenic	NA	-299638	LOC102724353								
chr4	130535539	130535616	Interval_590	1	1	FALSE	TRUE	NA	5.07302	NA	2.71786	NA	7.35441	NA	130535539	NA	130535616	NA	74	NA	Intergenic	NA	-409986	LOC102724353								
chr4	138882032	138882146	Interval_591	1	1	FALSE	TRUE	NA	12.68254	NA	17.68597	NA	23.26379	NA	138882032	NA	138882146	NA	58	NA	Intergenic	NA	-133670	CCRN4L								
chr4	141329150	141329470	Interval_592	2	2	TRUE	TRUE	9.50945	13.85632	11.2299	19.74452	17.51277	25.4153	141329150	141329164	141329470	141329458	183	161	NA	intron (RP11-362F19.1, intron 1 of 2)	NA	1206	RP11-362F19.1								
chr4	145007435	145007514	Interval_593	1	1	FALSE	TRUE	NA	5.10496	NA	2.38353	NA	6.85575	NA	145007435	NA	145007514	NA	12	NA	intron (ANAPC10, intron 5 of 6)	NA	-90529	ABCE1								
chr4	151407847	151408142	Interval_594	2	2	TRUE	TRUE	5.62525	8.02208	2.56406	7.39184	7.76429	12.48288	151407882	151407847	151407973	151408142	7	136	NA	Intergenic	NA	-1251	FAM160A1								
chr4	154078642	154078760	Interval_595	2	2	TRUE	TRUE	6.43452	4.88334	3.90154	2.33963	9.30944	6.78704	154078649	154078642	154078696	154078760	17	13	NA	Intergenic	NA	-289625	SFRP2								
chr4	159278594	159278832	Interval_596	2	2	TRUE	TRUE	9.33952	7.59104	9.29441	7.16742	15.36898	12.21489	159278614	159278594	159278723	159278832	63	66	NA	intron (RAPGEF2, intron 1 of 23)	NA	-149833	MIR3688-1								
chr4	162015252	162015367	Interval_597	1	1	FALSE	TRUE	NA	8.45503	NA	8.82439	NA	14.0138	NA	162015252	NA	162015367	NA	70	NA	intron (FSTL5, intron 3 of 14)	NA	-7423	RP11-497K21.1								
chr4	168790130	168790246	Interval_598	1	1	TRUE	FALSE	4.80573	NA	2.09975	NA	7.17513	NA	168790130	NA	168790246	NA	4	NA	NA	intron (PALLD, intron 10 of 21)	NA	-53159	LOC101928172								
chr4	168881393	168881470	Interval_599	2	2	TRUE	TRUE	7.56825	7.52636	5.94933	6.98062	11.61722	12.00996	168881400	168881393	168881458	168881470	22	30	NA	intron (PALLD, intron 11 of 22)	NA	-16550	LOC102723331								
chr4	169622361	169622464	Interval_600	1	1	FALSE	TRUE	NA	8.02208	NA	7.39184	NA	12.48288	NA	169622361	NA	169622464	NA	33	NA	intron (CLCN3, intron 1 of 11)	NA	-9786	NEK1								
chr4	177844067	177844145	Interval_601	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	177844067	NA	177844145	NA	42	NA	intron (LINC01099, intron 1 of 1)	NA	63830	LINC01099								
chr4	185513363	185513809	Interval_602	2	2	TRUE	TRUE	10.53942	12.65174	11.51599	17.59146	17.84476	23.16311	185513510	185513363	185513773	185513809	220	324	NA	intron (PDLIM3, intron 4 of 7)	NA	21972	PDLIM3								
chr5	1002087	1002183	Interval_603	1	1	FALSE	TRUE	NA	6.22163	NA	4.2458	NA	9.06676	NA	1002087	NA	1002183	NA	22	NA	Intergenic	NA	-4795	LOC100506688								
chr5	1608356	1608458	Interval_604	1	1	FALSE	TRUE	NA	4.37568	NA	1.4513	NA	5.5773	NA	1608356	NA	1608458	NA	36	NA	intron (LOC728613, intron 2 of 3)	NA	-13876	SDHAP3								
chr5	6645529	6645827	Interval_605	2	2	TRUE	TRUE	10.00105	10.99154	10.50738	14.02003	16.71512	19.46447	6645587	6645529	6645790	6645827	38	68	NA	intron (SRD5A1, intron 1 of 4)	NA	12291	SRD5A1								
chr5	14925473	14925561	Interval_606	1	1	FALSE	TRUE	NA	5.91852	NA	4.12276	NA	8.93914	NA	14925473	NA	14925561	NA	29	NA	Intergenic	NA	-51078	LOC102723499								
chr5	32201252	32201329	Interval_607	1	1	FALSE	TRUE	NA	4.88334	NA	2.33963	NA	6.78704	NA	32201252	NA	32201329	NA	62	NA	Intergenic	NA	-26972	GOLPH3								
chr5	33299729	33299925	Interval_608	1	1	FALSE	TRUE	NA	5.83424	NA	3.49566	NA	8.19152	NA	33299729	NA	33299925	NA	13	NA	Intergenic	NA	-140949	TARS								
chr5	36839582	36839823	Interval_609	1	1	FALSE	TRUE	NA	13.17548	NA	18.5017	NA	24.10937	NA	36839582	NA	36839823	NA	70	NA	Intergenic	NA	36991	LOC646719								
chr5	42671807	42671884	Interval_610	1	1	FALSE	TRUE	NA	6.76402	NA	5.6262	NA	10.58155	NA	42671807	NA	42671884	NA	18	NA	intron (GHR, intron 3 of 9)	NA	-84972	CCDC152								
chr5	49602348	49602509	Interval_611	1	1	FALSE	TRUE	NA	4.26295	NA	5.95948	NA	10.93052	NA	49602348	NA	49602509	NA	98	NA	Intergenic	NA	838971	EMB								
chr5	49657034	49657123	Interval_612	1	1	FALSE	TRUE	NA	3.41623	NA	1.80374	NA	6.20571	NA	49657034	NA	49657123	NA	4	NA	Intergenic	NA	784321	EMB								
chr5	49658102	49658198	Interval_613	1	1	FALSE	TRUE	NA	6.73616	NA	29.10536	NA	35.08519	NA	49658102	NA	49658198	NA	54	NA	Intergenic	NA	783250	EMB								
chr5	49658505	49658728	Interval_614	1	1	FALSE	TRUE	NA	4.11526	NA	12.35231	NA	17.71947	NA	49658505	NA	49658728	NA	176	NA	Intergenic	NA	782783	EMB								
chr5	49659499	49659576	Interval_615	1	1	FALSE	TRUE	NA	5.02099	NA	4.91215	NA	9.78059	NA	49659499	NA	49659576	NA	25	NA	Intergenic	NA	781862	EMB								
chr5	49659820	49659925	Interval_616	1	1	FALSE	TRUE	NA	11.84215	NA	39.49793	NA	45.76704	NA	49659820	NA	49659925	NA	61	NA	Intergenic	NA	781527	EMB								
chr5	49660997	49661119	Interval_617	1	1	FALSE	TRUE	NA	4.32511	NA	5.58656	NA	10.49471	NA	49660997	NA	49661119	NA	97	NA	Intergenic	NA	780342	EMB								
chr5	49666171	49666254	Interval_618	1	1	FALSE	TRUE	NA	7.40182	NA	17.94857	NA	23.5321	NA	49666171	NA	49666254	NA	47	NA	Intergenic	NA	775187	EMB								
chr5	49666775	49666852	Interval_619	1	1	FALSE	TRUE	NA	5.29441	NA	6.38412	NA	11.37849	NA	49666775	NA	49666852	NA	61	NA	Intergenic	NA	774586	EMB								
chr5	54671301	54671380	Interval_620	1	1	FALSE	TRUE	NA	6.6189	NA	5.24254	NA	10.13046	NA	54671301	NA	54671380	NA	10	NA	intron (LOC102467080, intron 1 of 2)	NA	72917	LOC102467080								
chr5	60109147	60109257	Interval_621	1	1	FALSE	TRUE	NA	16.02554	NA	25.18805	NA	31.05834	NA	60109147	NA	60109257	NA	63	NA	intron (PDE4D, intron 2 of 16)	NA	-340590	PDE4D								
chr5	73160351	73160456	Interval_622	1	1	FALSE	TRUE	NA	9.16602	NA	10.1227	NA	15.3674	NA	73160351	NA	73160456	NA	49	NA	Intergenic	NA	-12792	TMEM174								
chr5	74576966	74577076	Interval_623	1	1	FALSE	TRUE	NA	8.13889	NA	7.94178	NA	13.0579	NA	74576966	NA	74577076	NA	55	NA	Intergenic	NA	64403	ENC1								
chr5	82504273	82504352	Interval_624	1	1	FALSE	TRUE	NA	8.45503	NA	8.82439	NA	14.0138	NA	82504273	NA	82504352	NA	62	NA	Intergenic	NA	121368	FLJ41309								
chr5	83410450	83410731	Interval_625	2	2	TRUE	TRUE	8.46243	16.86635	7.61008	27.16174	13.47427	33.08236	83410450	83410451	83410631	83410731	40	133	NA	Intergenic	NA	-61083	VCAN								
chr5	89293949	89294093	Interval_626	1	1	FALSE	TRUE	NA	5.0607	NA	2.71786	NA	7.31474	NA	89293949	NA	89294093	NA	70	NA	Intergenic	NA	-389916	MEF2C								
chr5	112599607	112599684	Interval_627	1	1	FALSE	TRUE	NA	5.07302	NA	2.71786	NA	7.35441	NA	112599607	NA	112599684	NA	52	NA	Intergenic	NA	-28790	LOC102467214								
chr5	112930111	112930173	Interval_628	1	1	TRUE	FALSE	8.95474	NA	8.47735	NA	14.43768	NA	112930111	NA	112930173	NA	35	NA	NA	Intergenic	NA	-7808	REEP5								
chr5	121068842	121068919	Interval_629	1	1	FALSE	TRUE	NA	6.76402	NA	5.6262	NA	10.58155	NA	121068842	NA	121068919	NA	24	NA	Intergenic	NA	-253669	LOC102467226								
chr5	121977067	121977260	Interval_630	1	1	FALSE	TRUE	NA	9.27794	NA	10.44525	NA	15.72045	NA	121977067	NA	121977260	NA	148	NA	intron (SRFBP1, intron 3 of 7)	NA	15203	SRFBP1								
chr5	127107484	127107561	Interval_631	1	1	FALSE	TRUE	NA	6.76402	NA	5.6262	NA	10.58155	NA	127107484	NA	127107561	NA	22	NA	Intergenic	NA	-34031	C5orf63								
chr5	134334569	134334646	Interval_632	1	1	FALSE	TRUE	NA	6.7476	NA	5.60407	NA	10.52833	NA	134334569	NA	134334646	NA	33	NA	intron (CDKL3, intron 3 of 12)	NA	32466	CDKL3								
chr5	138661451	138661560	Interval_633	1	1	FALSE	TRUE	NA	5.13867	NA	2.38353	NA	6.85406	NA	138661451	NA	138661560	NA	15	NA	Intergenic	NA	-85877	HSPA9								
chr5	139566818	139566915	Interval_634	2	2	TRUE	TRUE	6.22574	6.15324	3.53812	4.12276	8.89296	8.90274	139566818	139566818	139566865	139566915	31	46	NA	intron (UBE2D2, intron 2 of 7)	NA	5701	UBE2D2								
chr5	140251635	140251764	Interval_635	2	2	TRUE	TRUE	5.33687	9.00515	2.09975	9.66274	7.21276	14.88968	140251648	140251635	140251733	140251764	38	60	NA	intron (PFDN1, intron 3 of 3)	NA	51386	PFDN1								
chr5	141903480	141903560	Interval_636	1	1	FALSE	TRUE	NA	5.74399	NA	3.69691	NA	8.40695	NA	141903480	NA	141903560	NA	31	NA	Intergenic	NA	-6825	LOC729080								
chr5	142357035	142357145	Interval_637	1	1	FALSE	TRUE	NA	6.29156	NA	4.41353	NA	9.23947	NA	142357035	NA	142357145	NA	99	NA	Intergenic	NA	31797	AC005592.2								
chr5	143002920	143003107	Interval_638	2	2	TRUE	TRUE	6.77534	6.66619	4.54979	5.37514	10.04092	10.27296	143003038	143002920	143003105	143003107	25	111	NA	intron (ARHGAP26, intron 11 of 22)	NA	-134104	ARHGAP26-AS1								
chr5	159362336	159362476	Interval_639	2	2	TRUE	TRUE	6.15449	7.60953	3.53812	7.1976	8.9057	12.27488	159362336	159362358	159362456	159362476	74	52	NA	exon (AC008697.1, exon 5 of 5)	NA	30888	AC008697.1								
chr5	159362555	159362632	Interval_640	1	1	FALSE	TRUE	NA	6.76402	NA	5.6262	NA	10.58155	NA	159362555	NA	159362632	NA	26	NA	exon (AC008697.1, exon 5 of 5)	NA	31076	AC008697.1								
chr5	159366946	159367128	Interval_641	1	1	FALSE	TRUE	NA	7.2928	NA	6.02589	NA	11.00986	NA	159366946	NA	159367128	NA	51	NA	Intergenic	NA	35519	AC008697.1								
chr5	168410352	168410555	Interval_642	1	1	FALSE	TRUE	NA	7.86446	NA	7.24945	NA	12.32846	NA	168410352	NA	168410555	NA	171	NA	intron (WWC1, intron 8 of 22)	NA	-83788	RARS								
chr5	169416991	169417068	Interval_643	1	1	FALSE	TRUE	NA	5.04168	NA	2.71786	NA	7.25434	NA	169416991	NA	169417068	NA	58	NA	Intergenic	NA	-116211	SLIT3								
chr5	180069558	180069653	Interval_644	1	1	FALSE	TRUE	NA	6.42334	NA	4.48643	NA	9.32196	NA	180069558	NA	180069653	NA	27	NA	intron (RNF130, intron 1 of 8)	NA	2512	RNF130								
chr6	1665228	1665503	Interval_645	2	2	TRUE	TRUE	5.91804	13.33239	3.10136	18.96161	8.3707	24.58295	1665417	1665228	1665466	1665503	32	74	NA	intron (GMDS, intron 9 of 10)	NA	-44609	FLJ46552								
chr6	2881580	2881704	Interval_646	1	1	FALSE	TRUE	NA	5.91035	NA	4.12276	NA	8.91267	NA	2881580	NA	2881704	NA	55	NA	Intergenic	NA	-2346	LOC101927730								
chr6	3473836	3473883	Interval_647	1	1	TRUE	FALSE	8.46243	NA	7.61008	NA	13.47427	NA	3473836	NA	3473883	NA	18	NA	NA	Intergenic	NA	-17140	SLC22A23								
chr6	5997762	5997839	Interval_648	1	1	FALSE	TRUE	NA	5.10496	NA	2.38353	NA	6.85575	NA	5997762	NA	5997839	NA	15	NA	TTS (NRN1)	NA	6256	NRN1								
chr6	6588747	6588824	Interval_649	1	1	FALSE	TRUE	NA	4.90616	NA	2.38353	NA	6.85089	NA	6588747	NA	6588824	NA	46	NA	promoter-TSS (LY86)	NA	130	LY86								
chr6	11519454	11519571	Interval_650	2	2	TRUE	TRUE	6.00398	6.58	3.16624	5.13667	8.4714	10.01622	11519507	11519454	11519571	11519558	18	29	NA	Intergenic	NA	-18714	TMEM170B								
chr6	16439338	16439415	Interval_651	1	1	FALSE	TRUE	NA	6.65827	NA	5.35487	NA	10.24878	NA	16439338	NA	16439415	NA	16	NA	intron (ATXN1, intron 6 of 7)	NA	200797	GMPR								
chr6	17993572	17993649	Interval_652	1	1	FALSE	TRUE	NA	6.36308	NA	4.58179	NA	9.42182	NA	17993572	NA	17993649	NA	16	NA	Intergenic	NA	-5993	KIF13A								
chr6	19770905	19770982	Interval_653	1	1	FALSE	TRUE	NA	5.90415	NA	4.12276	NA	8.8927	NA	19770905	NA	19770982	NA	55	NA	Intergenic	NA	33729	LOC100506885								
chr6	22366304	22366488	Interval_654	1	1	FALSE	TRUE	NA	5.88903	NA	4.09765	NA	8.8444	NA	22366304	NA	22366488	NA	118	NA	Intergenic	NA	-1823	LOC102724722								
chr6	23701652	23701729	Interval_655	1	1	FALSE	TRUE	NA	5.91852	NA	4.12276	NA	8.93914	NA	23701652	NA	23701729	NA	24	NA	Intergenic	NA	302583	LOC102724749								
