PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_739_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_739_R1_peak_4690	chr19	15418586	15419319	+	389	NA	promoter-TSS (AKAP8L)	NA	96	AKAP8L								
DFAM71927V3_1_739_R1_peak_3096	chr15	69758918	69759450	+	389	NA	Intergenic	NA	-76050	LINC00593								
DFAM71927V3_1_739_R1_peak_8760	chr7	140252850	140253375	+	388	NA	Intergenic	NA	75851	JHDM1D-AS1								
DFAM71927V3_1_739_R1_peak_6010	chr20	62121845	62122632	+	388	NA	promoter-TSS (LSM14B)	NA	-347	LSM14B								
DFAM71927V3_1_739_R1_peak_9376	chr9	95462495	95463178	+	388	NA	promoter-TSS (LOC100507346)	NA	-773	LOC100507346								
DFAM71927V3_1_739_R1_peak_3063	chr15	64162944	64163608	+	384	NA	promoter-TSS (PPIB)	NA	-121	PPIB								
DFAM71927V3_1_739_R1_peak_7951	chr6	31197661	31198337	+	384	NA	intron (HCG27, intron 1 of 1)	NA	239	HCG27								
DFAM71927V3_1_739_R1_peak_435	chr1	94237309	94237882	+	384	NA	promoter-TSS (ARHGAP29)	NA	-29	ARHGAP29								
DFAM71927V3_1_739_R1_peak_8326	chr6	144583198	144583789	+	383	NA	intron (UTRN, intron 50 of 73)	NA	252668	UTRN								
DFAM71927V3_1_739_R1_peak_6176	chr21	45886037	45886804	+	382	NA	intron (PCBP3, intron 1 of 13)	NA	36459	PCBP3								
DFAM71927V3_1_739_R1_peak_8616	chr7	92133557	92134291	+	382	NA	intron (CYP51A1, intron 1 of 9)	NA	821	CYP51A1								
DFAM71927V3_1_739_R1_peak_530	chr1	125179918	125180455	+	382	NA	Intergenic	NA	3661074	EMBP1								
DFAM71927V3_1_739_R1_peak_6035	chr20	63635329	63636261	+	382	NA	Intergenic	NA	8655	LOC100505771								
DFAM71927V3_1_739_R1_peak_3103	chr15	70480162	70480627	+	382	NA	Intergenic	NA	106212	LOC101929151								
DFAM71927V3_1_739_R1_peak_7628	chr5	138352287	138353343	+	381	NA	promoter-TSS (KDM3B)	NA	219	KDM3B								
DFAM71927V3_1_739_R1_peak_9350	chr9	89743280	89744022	+	380	NA	Intergenic	NA	-70790	LOC102724237								
DFAM71927V3_1_739_R1_peak_1960	chr12	1690720	1691268	+	380	NA	promoter-TSS (ADIPOR2)	NA	-87	ADIPOR2								
DFAM71927V3_1_739_R1_peak_2274	chr12	96434117	96434634	+	380	NA	Intergenic	NA	-33787	CDK17								
DFAM71927V3_1_739_R1_peak_7163	chr4	89528473	89529020	+	379	NA	Intergenic	NA	-221544	GPRIN3								
DFAM71927V3_1_739_R1_peak_2385	chr12	121789766	121790259	+	379	NA	intron (RHOF, intron 2 of 4)	NA	3676	RHOF								
DFAM71927V3_1_739_R1_peak_8390	chr6	169556516	169557150	+	378	NA	intron (WDR27, intron 21 of 21)	NA	-123473	DKFZp686L13185								
DFAM71927V3_1_739_R1_peak_6656	chr3	56725149	56725685	+	377	NA	Intergenic	NA	50300	ARHGEF3								
DFAM71927V3_1_739_R1_peak_9820	chrX	156030002	156030883	+	377	NA	Intergenic	NA	32861	IL9R								
DFAM71927V3_1_739_R1_peak_1242	chr10	72334691	72335402	+	376	NA	exon (DNAJB12, exon 8 of 8)	NA	19954	DNAJB12								
DFAM71927V3_1_739_R1_peak_4056	chr17	57849845	57850532	+	375	NA	promoter-TSS (MRPS23)	NA	-116	MRPS23								
DFAM71927V3_1_739_R1_peak_5114	chr2	32915980	32916853	+	375	NA	intron (LINC00486, intron 5 of 5)	NA	-10711	AL121656.5								
DFAM71927V3_1_739_R1_peak_7050	chr4	38176904	38177391	+	374	NA	Intergenic	NA	131331	TBC1D1								
DFAM71927V3_1_739_R1_peak_729	chr1	182615960	182616573	+	372	NA	exon (LOC284648, exon 1 of 1)	NA	1126	LOC284648								
DFAM71927V3_1_739_R1_peak_7384	chr5	32312705	32313382	+	372	NA	promoter-TSS (MTMR12)	NA	-55	MTMR12								
DFAM71927V3_1_739_R1_peak_8602	chr7	77798184	77799065	+	372	NA	promoter-TSS (PHTF2)	NA	-194	TMEM60								
DFAM71927V3_1_739_R1_peak_7151	chr4	85929852	85930358	+	371	NA	promoter-TSS (ARHGAP24)	NA	-138635	LOC101929015								
DFAM71927V3_1_739_R1_peak_6429	chr3	9738	10887	+	371	NA	Intergenic	NA	-1439	LOC102723448								
DFAM71927V3_1_739_R1_peak_8273	chr6	131199675	131200241	+	371	NA	intron (AKAP7, intron 6 of 7)	NA	64227	AKAP7								
DFAM71927V3_1_739_R1_peak_6813	chr3	142723705	142724208	+	371	NA	promoter-TSS (TRPC1)	NA	-609	TRPC1								
DFAM71927V3_1_739_R1_peak_91	chr1	9910083	9910913	+	370	NA	promoter-TSS (CTNNBIP1)	NA	-140	CTNNBIP1								
DFAM71927V3_1_739_R1_peak_1256	chr10	74825866	74826769	+	368	NA	promoter-TSS (KAT6B)	NA	-96	KAT6B								
DFAM71927V3_1_739_R1_peak_7271	chr4	152079761	152080393	+	368	NA	Intergenic	NA	-20741	RP11-18H21.1								
DFAM71927V3_1_739_R1_peak_4111	chr17	66191933	66192480	+	368	NA	promoter-TSS (CEP112)	NA	-312	CEP112								
DFAM71927V3_1_739_R1_peak_3603	chr16	79271938	79272629	+	365	NA	Intergenic	NA	328442	MAF								
DFAM71927V3_1_739_R1_peak_666	chr1	166875999	166876610	+	365	NA	exon (TADA1, exon 1 of 8)	NA	113	TADA1								
DFAM71927V3_1_739_R1_peak_6716	chr3	106999061	106999647	+	365	NA	Intergenic	NA	-156033	LOC101929562								
DFAM71927V3_1_739_R1_peak_2507	chr13	30617382	30617979	+	365	NA	promoter-TSS (USPL1)	NA	-13	USPL1								
DFAM71927V3_1_739_R1_peak_2161	chr12	55637426	55637982	+	365	NA	exon (OR10P1, exon 1 of 1)	NA	812	OR10P1								
DFAM71927V3_1_739_R1_peak_9073	chr8	101136978	101137679	+	365	NA	Intergenic	NA	68404	ZNF706								
DFAM71927V3_1_739_R1_peak_7863	chr6	22045214	22045829	+	364	NA	intron (CASC15, intron 7 of 11)	NA	101672	CASC14								
DFAM71927V3_1_739_R1_peak_4088	chr17	63699198	63700938	+	364	NA	promoter-TSS (LIMD2)	NA	-270	LOC729683								
DFAM71927V3_1_739_R1_peak_7088	chr4	54064255	54064894	+	363	NA	promoter-TSS (CHIC2)	NA	74	CHIC2								
DFAM71927V3_1_739_R1_peak_1240	chr10	72297039	72297657	+	363	NA	Intergenic	NA	23429	DDIT4								
DFAM71927V3_1_739_R1_peak_1162	chr10	43816272	43816776	+	363	NA	Intergenic	NA	-26107	HNRNPA3P1								
DFAM71927V3_1_739_R1_peak_4706	chr19	16371386	16371990	+	362	NA	intron (EPS15L1, intron 21 of 21)	NA	46848	KLF2								
DFAM71927V3_1_739_R1_peak_500	chr1	113871503	113872026	+	362	NA	promoter-TSS (PTPN22)	NA	-28	PTPN22								
DFAM71927V3_1_739_R1_peak_4704	chr19	16366853	16367745	+	362	NA	intron (EPS15L1, intron 21 of 21)	NA	42459	KLF2								
DFAM71927V3_1_739_R1_peak_2749	chr14	54441138	54441681	+	362	NA	promoter-TSS (CNIH1)	NA	21	CNIH1								
DFAM71927V3_1_739_R1_peak_4592	chr19	7349873	7350470	+	362	NA	intron (ARHGEF18, intron 2 of 29)	NA	-5434	ARHGEF18								
DFAM71927V3_1_739_R1_peak_6915	chr3	189324494	189325155	+	362	NA	Intergenic	NA	-84230	TPRG1-AS2								
DFAM71927V3_1_739_R1_peak_9488	chr9	126985798	126986325	+	362	NA	intron (RALGPS1, intron 4 of 17)	NA	71188	RALGPS1								
DFAM71927V3_1_739_R1_peak_5171	chr2	54570915	54571392	+	362	NA	intron (SPTBN1, intron 1 of 30)	NA	12759	SPTBN1								
DFAM71927V3_1_739_R1_peak_4876	chr19	45792609	45793194	+	362	NA	promoter-TSS (DMWD)	NA	-99	DMWD								
DFAM71927V3_1_739_R1_peak_8656	chr7	100586090	100586733	+	362	NA	promoter-TSS (LRCH4)	NA	78	FBXO24								
DFAM71927V3_1_739_R1_peak_9331	chr9	87605124	87605772	+	362	NA	intron (DAPK1, intron 3 of 24)	NA	27940	LOC101927644								
DFAM71927V3_1_739_R1_peak_285	chr1	40385521	40386036	+	360	NA	intron (SMAP2, intron 1 of 9)	NA	-11022	SMAP2								
DFAM71927V3_1_739_R1_peak_1514	chr11	6402577	6403091	+	360	NA	intron (APBB1, intron 6 of 13)	NA	12420	SMPD1								
DFAM71927V3_1_739_R1_peak_2623	chr13	99420113	99420671	+	358	NA	Intergenic	NA	64261	MIR623								
DFAM71927V3_1_739_R1_peak_9271	chr9	35811733	35812413	+	356	NA	promoter-TSS (SPAG8)	NA	170	SPAG8								
DFAM71927V3_1_739_R1_peak_1585	chr11	33893526	33894368	+	356	NA	Intergenic	NA	-22860	LMO2								
DFAM71927V3_1_739_R1_peak_9113	chr8	124372386	124372954	+	356	NA	promoter-TSS (TMEM65)	NA	29	TMEM65								
DFAM71927V3_1_739_R1_peak_3567	chr16	70289248	70289853	+	355	NA	promoter-TSS (DDX19B)	NA	5	AARS								
DFAM71927V3_1_739_R1_peak_6102	chr21	35026678	35027818	+	355	NA	intron (RUNX1, intron 2 of 8)	NA	12178	RUNX1-IT1								
DFAM71927V3_1_739_R1_peak_9251	chr9	27573224	27573837	+	355	NA	promoter-TSS (C9orf72)	NA	336	C9orf72								
DFAM71927V3_1_739_R1_peak_1053	chr10	8332253	8332768	+	354	NA	Intergenic	NA	-64205	LINC00708								
DFAM71927V3_1_739_R1_peak_8099	chr6	43383656	43384199	+	354	NA	Intergenic	NA	-14484	ZNF318								
DFAM71927V3_1_739_R1_peak_1686	chr11	64878461	64879100	+	354	NA	promoter-TSS (EHD1)	NA	901	EHD1								
DFAM71927V3_1_739_R1_peak_1610	chr11	46670889	46671463	+	352	NA	intron (ATG13, intron 17 of 17)	NA	29489	ARHGAP1								
DFAM71927V3_1_739_R1_peak_9419	chr9	105127669	105128379	+	352	NA	Intergenic	NA	117511	LOC101928609								
DFAM71927V3_1_739_R1_peak_12	chr1	1212922	1213798	+	352	NA	exon (TNFRSF4, exon 2 of 5)	NA	808	TNFRSF4								
DFAM71927V3_1_739_R1_peak_3716	chr17	1592711	1593315	+	350	NA	intron (SLC43A2, intron 2 of 9)	NA	-30197	PITPNA								
DFAM71927V3_1_739_R1_peak_181	chr1	24997512	24998141	+	350	NA	Intergenic	NA	-25677	MIR4425								
DFAM71927V3_1_739_R1_peak_4339	chr18	13611847	13612673	+	349	NA	exon (LDLRAD4, exon 1 of 3)	NA	796	LDLRAD4								
DFAM71927V3_1_739_R1_peak_7806	chr6	8435232	8435781	+	349	NA	promoter-TSS (RP11-314C16.1)	NA	38	SLC35B3								
DFAM71927V3_1_739_R1_peak_2300	chr12	104720403	104720918	+	348	NA	intron (CHST11, intron 2 of 2)	NA	129015	MIR3922								
DFAM71927V3_1_739_R1_peak_5480	chr2	168013518	168014010	+	347	NA	intron (STK39, intron 14 of 16)	NA	149967	STK39								
DFAM71927V3_1_739_R1_peak_9198	chr8	144675129	144675984	+	346	NA	Intergenic	NA	-30397	LOC100996662								
DFAM71927V3_1_739_R1_peak_4790	chr19	35757695	35758372	+	345	NA	promoter-TSS (C19orf55)	NA	-110	C19orf55								
DFAM71927V3_1_739_R1_peak_8989	chr8	58801319	58801838	+	345	NA	Intergenic	NA	-142171	NSMAF								
DFAM71927V3_1_739_R1_peak_5081	chr2	25878281	25878850	+	345	NA	promoter-TSS (ASXL2)	NA	-122	ASXL2								
DFAM71927V3_1_739_R1_peak_1063	chr10	11710628	11711192	+	345	NA	Intergenic	NA	-31447	ECHDC3								
DFAM71927V3_1_739_R1_peak_432	chr1	94092208	94092716	+	344	NA	intron (ABCA4, intron 6 of 49)	NA	28687	ABCA4								
DFAM71927V3_1_739_R1_peak_9451	chr9	114372842	114373387	+	344	NA	intron (AKNA, intron 6 of 23)	NA	14133	AKNA								
DFAM71927V3_1_739_R1_peak_392	chr1	83701228	83701758	+	344	NA	intron (RP11-475O6.1, intron 2 of 2)	NA	159053	RP11-475O6.1-2								
DFAM71927V3_1_739_R1_peak_9636	chrUn_KI270744v1	142194	142734	+	344	NA	Intergenic	NA	-33054	LOC102723433								
DFAM71927V3_1_739_R1_peak_3549	chr16	68074677	68075247	+	344	NA	intron (DUS2, intron 11 of 14)	NA	-10404	NFATC3								
DFAM71927V3_1_739_R1_peak_9157	chr8	140256356	140256945	+	344	NA	intron (TRAPPC9, intron 15 of 22)	NA	201929	TRAPPC9								
DFAM71927V3_1_739_R1_peak_2455	chr13	18211857	18212497	+	344	NA	intron (FAM230C, intron 1 of 7)	NA	16880	FAM230C								
DFAM71927V3_1_739_R1_peak_8293	chr6	137033792	137034344	+	343	NA	intron (IL20RA, intron 1 of 5)	NA	10244	IL20RA								
DFAM71927V3_1_739_R1_peak_4680	chr19	14700945	14701452	+	343	NA	intron (ZNF333, intron 5 of 11)	NA	11158	ZNF333								
DFAM71927V3_1_739_R1_peak_3591	chr16	75288378	75289036	+	341	NA	Intergenic	NA	-23492	BCAR1								
DFAM71927V3_1_739_R1_peak_2192	chr12	57935852	57936367	+	341	NA	promoter-TSS (RP11-620J15.3)	NA	55	RP11-620J15.3								
DFAM71927V3_1_739_R1_peak_507	chr1	115062632	115063180	+	338	NA	intron (TSPAN2, intron 2 of 6)	NA	26592	TSPAN2								
DFAM71927V3_1_739_R1_peak_7280	chr4	153521964	153522523	+	338	NA	intron (KIAA0922, intron 3 of 34)	NA	55897	KIAA0922								
DFAM71927V3_1_739_R1_peak_6331	chr22	39090364	39090929	+	338	NA	promoter-TSS (LOC101927202)	NA	-411	LOC101927202								
DFAM71927V3_1_739_R1_peak_1405	chr10	122515729	122516404	+	338	NA	Intergenic	NA	-44649	DMBT1								
DFAM71927V3_1_739_R1_peak_6048	chr20	64286776	64287474	+	338	NA	Intergenic	NA	-3260	LINC00266-1								
DFAM71927V3_1_739_R1_peak_3600	chr16	79089825	79090331	+	338	NA	intron (WWOX, intron 9 of 9)	NA	510647	MAF								
DFAM71927V3_1_739_R1_peak_9479	chr9	125125962	125126663	+	338	NA	intron (SCAI, intron 2 of 18)	NA	17247	SCAI								
DFAM71927V3_1_739_R1_peak_2394	chr12	122227354	122227844	+	338	NA	promoter-TSS (DIABLO)	NA	-65	DIABLO								
DFAM71927V3_1_739_R1_peak_2551	chr13	48496733	48497333	+	337	NA	intron (RCBTB2, intron 12 of 13)	NA	20611	RCBTB2								
DFAM71927V3_1_739_R1_peak_2958	chr15	40054394	40055116	+	337	NA	intron (SRP14-AS1, intron 2 of 2)	NA	15444	SRP14-AS1								
DFAM71927V3_1_739_R1_peak_488	chr1	111203658	111204311	+	337	NA	intron (DENND2D, intron 1 of 11)	NA	554	DENND2D								
DFAM71927V3_1_739_R1_peak_5557	chr2	195559482	195560055	+	337	NA	Intergenic	NA	-97360	SLC39A10								
DFAM71927V3_1_739_R1_peak_2499	chr13	30354618	30355120	+	336	NA	intron (LINC00426, intron 4 of 4)	NA	3409	LOC102723372								
DFAM71927V3_1_739_R1_peak_5934	chr20	47501640	47502196	+	336	NA	promoter-TSS (NCOA3)	NA	61	NCOA3								
DFAM71927V3_1_739_R1_peak_3482	chr16	49463609	49464122	+	336	NA	Intergenic	NA	-2241	LOC101927228								
DFAM71927V3_1_739_R1_peak_3414	chr16	27401929	27402518	+	336	NA	promoter-TSS (IL21R)	NA	61	IL21R								
DFAM71927V3_1_739_R1_peak_9436	chr9	112037612	112038212	+	334	NA	Intergenic	NA	105812	MIR4668								
DFAM71927V3_1_739_R1_peak_4977	chr19	57826423	57826947	+	333	NA	exon (FKBP1AP1, exon 2 of 2)	NA	777	FKBP1AP1								
DFAM71927V3_1_739_R1_peak_9681	chrX	15854684	15855126	+	333	NA	promoter-TSS (AP1S2)	NA	109	AP1S2								
DFAM71927V3_1_739_R1_peak_2799	chr14	68793074	68793610	+	332	NA	exon (ZFP36L1, exon 1 of 2)	NA	572	ZFP36L1								
DFAM71927V3_1_739_R1_peak_1273	chr10	79317683	79318152	+	331	NA	Intergenic	NA	-29547	PPIF								
DFAM71927V3_1_739_R1_peak_909	chr1	228165517	228166345	+	330	NA	promoter-TSS (IBA57-AS1)	NA	117	IBA57								
DFAM71927V3_1_739_R1_peak_8307	chr6	139161088	139161613	+	330	NA	intron (HECA, intron 1 of 3)	NA	26238	HECA								
DFAM71927V3_1_739_R1_peak_4288	chr17	82907911	82908423	+	330	NA	intron (TBCD, intron 9 of 26)	NA	49586	TBCD								
DFAM71927V3_1_739_R1_peak_938	chr1	232923854	232924448	+	330	NA	Intergenic	NA	-26380	NTPCR								
DFAM71927V3_1_739_R1_peak_257	chr1	33099172	33099801	+	330	NA	intron (ADC, intron 10 of 11)	NA	18376	ADC								
DFAM71927V3_1_739_R1_peak_1218	chr10	69228648	69229291	+	328	NA	intron (HKDC1, intron 2 of 17)	NA	3518	RP11-227H15.4								
DFAM71927V3_1_739_R1_peak_8750	chr7	138903337	138903894	+	328	NA	exon (KIAA1549, exon 8 of 20)	NA	77703	KIAA1549								
DFAM71927V3_1_739_R1_peak_3739	chr17	3796347	3796962	+	328	NA	intron (ITGAE, intron 1 of 30)	NA	4589	ITGAE								
DFAM71927V3_1_739_R1_peak_6423	chr22	50807759	50808371	+	328	NA	Intergenic	NA	20347	LOC102724681								
DFAM71927V3_1_739_R1_peak_8419	chr7	1961585	1962222	+	327	NA	intron (MAD1L1, intron 13 of 16)	NA	-117694	MIR4655								
DFAM71927V3_1_739_R1_peak_843	chr1	209768342	209768820	+	327	NA	promoter-TSS (TRAF3IP3)	NA	-24	TRAF3IP3								
DFAM71927V3_1_739_R1_peak_4895	chr19	47514911	47515686	+	326	NA	promoter-TSS (NAPA)	NA	-273	NAPA								
DFAM71927V3_1_739_R1_peak_652	chr1	161069668	161070200	+	326	NA	promoter-TSS (ARHGAP30)	NA	36	ARHGAP30								
DFAM71927V3_1_739_R1_peak_9528	chr9	129854498	129855081	+	325	NA	intron (USP20, intron 3 of 25)	NA	-14816	MIR6855								
DFAM71927V3_1_739_R1_peak_2004	chr12	7640306	7641255	+	325	NA	Intergenic	NA	25123	APOBEC1								
DFAM71927V3_1_739_R1_peak_3654	chr16	87779060	87779579	+	323	NA	promoter-TSS (LOC102724467)	NA	-171	LOC102724467								
DFAM71927V3_1_739_R1_peak_8116	chr6	45488794	45489365	+	323	NA	intron (RUNX2, intron 3 of 5)	NA	66505	RUNX2								
DFAM71927V3_1_739_R1_peak_7095	chr4	64883243	64883724	+	323	NA	Intergenic	NA	121017	RP11-707A18.1								
DFAM71927V3_1_739_R1_peak_2426	chr12	130871668	130872190	+	323	NA	promoter-TSS (RAN)	NA	-167	RAN								
DFAM71927V3_1_739_R1_peak_9115	chr8	124474468	124475051	+	321	NA	promoter-TSS (RNF139-AS1)	NA	-8	RNF139								
DFAM71927V3_1_739_R1_peak_2592	chr13	77329068	77329619	+	321	NA	Intergenic	NA	-2304	MYCBP2								
DFAM71927V3_1_739_R1_peak_8838	chr7	157401658	157402268	+	320	NA	intron (DNAJB6, intron 8 of 8)	NA	-64268	AC006372.4								
DFAM71927V3_1_739_R1_peak_4569	chr19	5680422	5680922	+	320	NA	promoter-TSS (HSD11B1L)	NA	-93	HSD11B1L								
DFAM71927V3_1_739_R1_peak_5142	chr2	43133848	43134737	+	319	NA	Intergenic	NA	-31847	LOC100506047								
DFAM71927V3_1_739_R1_peak_9086	chr8	104867833	104868351	+	319	NA	Intergenic	NA	-279068	LRP12								
DFAM71927V3_1_739_R1_peak_8339	chr6	151551109	151551653	+	318	NA	intron (CCDC170, intron 5 of 9)	NA	57341	CCDC170								
DFAM71927V3_1_739_R1_peak_8890	chr8	17922430	17923256	+	318	NA	promoter-TSS (PCM1)	NA	-66	PCM1								
DFAM71927V3_1_739_R1_peak_2591	chr13	77326665	77327419	+	318	NA	promoter-TSS (MYCBP2)	NA	-3	MYCBP2								
DFAM71927V3_1_739_R1_peak_277	chr1	38977499	38978101	+	318	NA	Intergenic	NA	-13444	AKIRIN1								
DFAM71927V3_1_739_R1_peak_2753	chr14	56002822	56003410	+	318	NA	Intergenic	NA	45395	LOC102723670								
DFAM71927V3_1_739_R1_peak_473	chr1	108956455	108957198	+	318	NA	intron (CLCC1, intron 1 of 11)	NA	-6378	CLCC1								
DFAM71927V3_1_739_R1_peak_6598	chr3	46987659	46988183	+	317	NA	promoter-TSS (NBEAL2)	NA	-74	NBEAL2								
DFAM71927V3_1_739_R1_peak_7396	chr5	35899768	35900265	+	317	NA	Intergenic	NA	38619	CAPSL								
DFAM71927V3_1_739_R1_peak_189	chr1	25774717	25775335	+	317	NA	intron (MAN1C1, intron 8 of 11)	NA	-25150	SEPN1								
DFAM71927V3_1_739_R1_peak_7331	chr4	186628015	186628564	+	316	NA	exon (FAT1, exon 9 of 28)	NA	-72906	MTNR1A								
DFAM71927V3_1_739_R1_peak_3419	chr16	28211745	28212243	+	314	NA	promoter-TSS (XPO6)	NA	-34	XPO6								
DFAM71927V3_1_739_R1_peak_6196	chr22	18892245	18892770	+	314	NA	Intergenic	NA	-13716	DGCR6								
DFAM71927V3_1_739_R1_peak_1494	chr11	1889064	1889626	+	314	NA	exon (LOC102724536, exon 2 of 2)	NA	-13297	LINC01150								
DFAM71927V3_1_739_R1_peak_557	chr1	148522489	148523006	+	313	NA	Intergenic	NA	-6510	TRNAN5-2								
DFAM71927V3_1_739_R1_peak_5553	chr2	191677763	191678285	+	313	NA	promoter-TSS (NABP1)	NA	-48	NABP1								
DFAM71927V3_1_739_R1_peak_7821	chr6	13574203	13574801	+	313	NA	promoter-TSS (SIRT5)	NA	-125	SIRT5								
DFAM71927V3_1_739_R1_peak_1336	chr10	100535606	100536164	+	313	NA	promoter-TSS (HIF1AN)	NA	1	HIF1AN								
DFAM71927V3_1_739_R1_peak_2352	chr12	116924471	116924976	+	313	NA	intron (FBXW8, intron 1 of 10)	NA	13767	FBXW8								
DFAM71927V3_1_739_R1_peak_3838	chr17	21042910	21043731	+	311	NA	promoter-TSS (USP22)	NA	-281	USP22								
DFAM71927V3_1_739_R1_peak_2674	chr14	22561619	22562187	+	311	NA	Intergenic	NA	27334	DAD1								
DFAM71927V3_1_739_R1_peak_6535	chr3	32114567	32115201	+	311	NA	intron (GPD1L, intron 1 of 6)	NA	8373	GPD1L								
DFAM71927V3_1_739_R1_peak_768	chr1	199031104	199031619	+	311	NA	Intergenic	NA	-93932	MIR181A1HG								
DFAM71927V3_1_739_R1_peak_2362	chr12	120251982	120252434	+	311	NA	intron (PXN, intron 1 of 12)	NA	13522	PXN								
DFAM71927V3_1_739_R1_peak_4729	chr19	18290181	18290647	+	311	NA	Intergenic	NA	8285	MIR3188								
DFAM71927V3_1_739_R1_peak_8546	chr7	50266538	50267345	+	311	NA	Intergenic	NA	-37841	IKZF1								
DFAM71927V3_1_739_R1_peak_7268	chr4	151099187	151099769	+	311	NA	promoter-TSS (RPS3A)	NA	-95	RPS3A								
DFAM71927V3_1_739_R1_peak_4771	chr19	33160379	33160944	+	310	NA	intron (WDR88, intron 8 of 11)	NA	-16396	TRNAT4								
DFAM71927V3_1_739_R1_peak_7777	chr6	3915029	3915521	+	310	NA	Intergenic	NA	65877	FAM50B								
DFAM71927V3_1_739_R1_peak_7277	chr4	153115812	153116692	+	310	NA	Intergenic	NA	-88194	TRIM2								
DFAM71927V3_1_739_R1_peak_84	chr1	9426205	9426873	+	310	NA	exon (LOC100506022, exon 2 of 2)	NA	2457	LOC100506022								
DFAM71927V3_1_739_R1_peak_5736	chr2	241443793	241444290	+	310	NA	intron (FARP2, intron 13 of 20)	NA	-33864	MIR3133								
DFAM71927V3_1_739_R1_peak_6522	chr3	27345387	27345938	+	309	NA	intron (NEK10, intron 5 of 24)	NA	23759	NEK10								
DFAM71927V3_1_739_R1_peak_2121	chr12	49741227	49741756	+	309	NA	promoter-TSS (TMBIM6)	NA	-71	TMBIM6								
DFAM71927V3_1_739_R1_peak_6259	chr22	28674009	28674483	+	309	NA	intron (TTC28, intron 1 of 22)	NA	5619	TTC28								
DFAM71927V3_1_739_R1_peak_1299	chr10	88385505	88386294	+	309	NA	intron (RNLS, intron 4 of 5)	NA	119639	LOC101929727								
DFAM71927V3_1_739_R1_peak_9311	chr9	79882896	79883507	+	308	NA	Intergenic	NA	-103175	RP11-394O9.1								
DFAM71927V3_1_739_R1_peak_6887	chr3	184174511	184175007	+	308	NA	promoter-TSS (AP2M1)	NA	-87	AP2M1								
DFAM71927V3_1_739_R1_peak_2618	chr13	99204623	99205120	+	308	NA	intron (UBAC2, intron 1 of 6)	NA	4091	UBAC2								
DFAM71927V3_1_739_R1_peak_7262	chr4	144646969	144647548	+	308	NA	intron (HHIP, intron 1 of 12)	NA	-1239	HHIP-AS1								
DFAM71927V3_1_739_R1_peak_7344	chr5	963777	964632	+	308	NA	Intergenic	NA	33136	LOC100506688								
DFAM71927V3_1_739_R1_peak_1614	chr11	47176744	47177243	+	308	NA	TTS (PACSIN3)	NA	132	ARFGAP2								
DFAM71927V3_1_739_R1_peak_466	chr1	108559676	108560549	+	306	NA	promoter-TSS (FAM102B)	NA	-237	FAM102B								
DFAM71927V3_1_739_R1_peak_5372	chr2	112706217	112706681	+	306	NA	Intergenic	NA	30231	LOC102724955								
DFAM71927V3_1_739_R1_peak_5702	chr2	235270839	235271331	+	306	NA	Intergenic	NA	-234041	AGAP1-IT1								
DFAM71927V3_1_739_R1_peak_8880	chr8	11558538	11559173	+	306	NA	exon (BLK, exon 11 of 11)	NA	-17680	LINC00208								
DFAM71927V3_1_739_R1_peak_7196	chr4	108171356	108171989	+	306	NA	promoter-TSS (LEF1-AS1)	NA	4147	LEF1-AS1								
DFAM71927V3_1_739_R1_peak_8562	chr7	65872876	65873553	+	306	NA	promoter-TSS (VKORC1L1)	NA	-120	VKORC1L1								
DFAM71927V3_1_739_R1_peak_4818	chr19	39341846	39342722	+	305	NA	promoter-TSS (SAMD4B)	NA	-6198	GMFG								
DFAM71927V3_1_739_R1_peak_5757	chr20	1466671	1467249	+	304	NA	promoter-TSS (NSFL1C)	NA	-50	NSFL1C								
DFAM71927V3_1_739_R1_peak_2796	chr14	67488469	67489017	+	304	NA	promoter-TSS (TMEM229B)	NA	-44548	PLEKHH1								
DFAM71927V3_1_739_R1_peak_1948	chr12	563345	563872	+	304	NA	TTS (NINJ2)	NA	99981	NINJ2								
DFAM71927V3_1_739_R1_peak_1168	chr10	46092399	46093137	+	304	NA	Intergenic	NA	-16727	AGAP7								
DFAM71927V3_1_739_R1_peak_6667	chr3	60010703	60011216	+	304	NA	intron (FHIT, intron 4 of 6)	NA	355273	LOC102724718								
DFAM71927V3_1_739_R1_peak_8515	chr7	38317356	38317948	+	303	NA	Intergenic	NA	-13453	LOC102724797								
DFAM71927V3_1_739_R1_peak_5036	chr2	10448282	10448871	+	302	NA	promoter-TSS (ODC1)	NA	-150	LOC101929715								
DFAM71927V3_1_739_R1_peak_180	chr1	24964852	24965456	+	302	NA	promoter-TSS (RUNX3)	NA	-144	RUNX3								
DFAM71927V3_1_739_R1_peak_6666	chr3	59772622	59773250	+	302	NA	intron (FHIT, intron 5 of 6)	NA	593296	LOC102724718								
DFAM71927V3_1_739_R1_peak_3977	chr17	43483468	43483979	+	302	NA	promoter-TSS (DHX8)	NA	-239	DHX8								
