PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_750_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_750_R1_peak_1460	chr2	176002161	176002704	+	246	NA	promoter-TSS (KIAA1715)	NA	-34670	KIAA1715								
DFAM71927V3_1_750_R1_peak_2553	chr8	133505262	133505741	+	246	NA	intron (ST3GAL1, intron 2 of 8)	NA	-15764	ST3GAL1								
DFAM71927V3_1_750_R1_peak_1764	chr3	45908258	45908720	+	245	NA	intron (LZTFL1, intron 2 of 9)	NA	21985	CCR9								
DFAM71927V3_1_750_R1_peak_1306	chr2	7057787	7058341	+	245	NA	Intergenic	NA	19816	AC019048.1								
DFAM71927V3_1_750_R1_peak_2681	chrUn_KI270752v1	7081	7631	+	245	NA	Intergenic	NA	-4024	LOC102723822								
DFAM71927V3_1_750_R1_peak_864	chr15	39262944	39263484	+	244	NA	Intergenic	NA	12530	C15orf54								
DFAM71927V3_1_750_R1_peak_1752	chr3	36900817	36901283	+	244	NA	intron (TRANK1, intron 3 of 23)	NA	43896	TRANK1								
DFAM71927V3_1_750_R1_peak_10	chr1	8014926	8015422	+	244	NA	intron (ERRFI1, intron 3 of 3)	NA	11159	ERRFI1								
DFAM71927V3_1_750_R1_peak_2274	chr6	111759697	111760247	+	242	NA	promoter-TSS (FYN)	NA	-891	FYN								
DFAM71927V3_1_750_R1_peak_981	chr16	67052695	67053272	+	242	NA	intron (CBFB, intron 3 of 4)	NA	23836	CBFB								
DFAM71927V3_1_750_R1_peak_2179	chr6	12008422	12008931	+	240	NA	Intergenic	NA	-3815	HIVEP1								
DFAM71927V3_1_750_R1_peak_5	chr1	4445132	4445647	+	240	NA	Intergenic	NA	33338	RP5-1166F10.1								
DFAM71927V3_1_750_R1_peak_1425	chr2	137818641	137819149	+	239	NA	Intergenic	NA	107512	LOC101928273								
DFAM71927V3_1_750_R1_peak_2121	chr5	132656223	132656739	+	238	NA	Intergenic	NA	-1692	IL13								
DFAM71927V3_1_750_R1_peak_93	chr1	87404140	87404741	+	238	NA	Intergenic	NA	-32785	RP4-544H6.2								
DFAM71927V3_1_750_R1_peak_709	chr13	59531392	59531925	+	238	NA	Intergenic	NA	164686	LOC101926912								
DFAM71927V3_1_750_R1_peak_979	chr16	65124515	65125068	+	236	NA	promoter-TSS (CDH11)	NA	1321	CDH11								
DFAM71927V3_1_750_R1_peak_2615	chr9	94669251	94669667	+	236	NA	Intergenic	NA	-29818	FBP1								
DFAM71927V3_1_750_R1_peak_1873	chr3	179147078	179147580	+	236	NA	promoter-TSS (PIK3CA)	NA	648	RP11-360P21.2								
DFAM71927V3_1_750_R1_peak_1284	chr19	51354791	51355274	+	233	NA	promoter-TSS (ETFB)	NA	11386	ETFB								
DFAM71927V3_1_750_R1_peak_2280	chr6	127460449	127461091	+	233	NA	intron (SOGA3, intron 7 of 11)	NA	-1380	KIAA0408								
DFAM71927V3_1_750_R1_peak_445	chr11	36684772	36685238	+	233	NA	Intergenic	NA	-86726	RAG2								
DFAM71927V3_1_750_R1_peak_2160	chr5	175895603	175896138	+	233	NA	Intergenic	NA	34242	CPLX2								
DFAM71927V3_1_750_R1_peak_2183	chr6	13908881	13909361	+	232	NA	Intergenic	NA	-15746	RNF182								
DFAM71927V3_1_750_R1_peak_515	chr11	117950297	117950814	+	231	NA	Intergenic	NA	-21102	TMPRSS13								
DFAM71927V3_1_750_R1_peak_1496	chr2	203951580	203952070	+	230	NA	intron (ICOS, intron 1 of 4)	NA	-13871	LOC101927840								
DFAM71927V3_1_750_R1_peak_259	chr1	232905605	232906137	+	229	NA	Intergenic	NA	-44753	NTPCR								
DFAM71927V3_1_750_R1_peak_260	chr1	232923871	232924315	+	228	NA	Intergenic	NA	-26531	NTPCR								
DFAM71927V3_1_750_R1_peak_2199	chr6	24926170	24926820	+	227	NA	intron (FAM65B, intron 1 of 21)	NA	-15325	FAM65B								
DFAM71927V3_1_750_R1_peak_1218	chr19	2552751	2553292	+	226	NA	intron (GNG7, intron 3 of 4)	NA	-39450	LOC101929097								
DFAM71927V3_1_750_R1_peak_2760	chrY	7240141	7240646	+	226	NA	Intergenic	NA	-33579	PRKY								
DFAM71927V3_1_750_R1_peak_914	chr15	91706286	91706804	+	225	NA	Intergenic	NA	-147163	SLCO3A1								
DFAM71927V3_1_750_R1_peak_1737	chr3	22451041	22451463	+	225	NA	Intergenic	NA	-751755	UBE2E2								
DFAM71927V3_1_750_R1_peak_330	chr10	41875171	41875718	+	224	NA	Intergenic	NA	-367079	LOC101929373								
DFAM71927V3_1_750_R1_peak_231	chr1	206080287	206080853	+	223	NA	intron (C1orf186, intron 1 of 5)	NA	24199	LOC100505650								
DFAM71927V3_1_750_R1_peak_2413	chr7	142714382	142714847	+	221	NA	Intergenic	NA	-34854	PRSS1								
DFAM71927V3_1_750_R1_peak_2067	chr5	56050824	56051392	+	220	NA	Intergenic	NA	55941	FLJ31104								
DFAM71927V3_1_750_R1_peak_2167	chr6	2859027	2859545	+	220	NA	intron (MGC39372, intron 1 of 1)	NA	-5179	MIR4645								
DFAM71927V3_1_750_R1_peak_378	chr10	88064976	88065650	+	220	NA	Intergenic	NA	-200947	LOC101929727								
DFAM71927V3_1_750_R1_peak_2608	chr9	89489822	89490307	+	219	NA	intron (SEMA4D, intron 1 of 16)	NA	-53586	SEMA4D								
DFAM71927V3_1_750_R1_peak_217	chr1	198681705	198682217	+	218	NA	intron (PTPRC, intron 2 of 29)	NA	42993	PTPRC								
DFAM71927V3_1_750_R1_peak_2675	chrUn_KI270466v1	258	1233	+	218	NA	NA	NA	NA	NA								
DFAM71927V3_1_750_R1_peak_2026	chr5	4532326	4533126	+	217	NA	Intergenic	NA	-240755	LOC101929153								
DFAM71927V3_1_750_R1_peak_1937	chr4	49709177	49710363	+	217	NA	Intergenic	NA	-220446	LOC101060532								
DFAM71927V3_1_750_R1_peak_123	chr1	113146701	113147221	+	216	NA	Intergenic	NA	15801	LOC102723919								
DFAM71927V3_1_750_R1_peak_2513	chr8	93109998	93110411	+	215	NA	Intergenic	NA	56646	C8orf87								
DFAM71927V3_1_750_R1_peak_1220	chr19	3133249	3133709	+	215	NA	Intergenic	NA	-2714	GNA15								
DFAM71927V3_1_750_R1_peak_611	chr12	93784385	93784895	+	213	NA	intron (CRADD, intron 2 of 2)	NA	-46817	RP11-887P2.5								
DFAM71927V3_1_750_R1_peak_1999	chr4	142700500	142700899	+	213	NA	intron (INPP4B, intron 2 of 26)	NA	134647	LOC101927613								
DFAM71927V3_1_750_R1_peak_308	chr10	22646204	22646717	+	213	NA	intron (PIP4K2A, intron 1 of 9)	NA	68114	PIP4K2A								
DFAM71927V3_1_750_R1_peak_1389	chr2	100291050	100291545	+	212	NA	intron (LONRF2, intron 9 of 11)	NA	31436	LONRF2								
DFAM71927V3_1_750_R1_peak_501	chr11	109064901	109065327	+	211	NA	Intergenic	NA	-141178	LOC101928586								
DFAM71927V3_1_750_R1_peak_478	chr11	71674938	71675314	+	210	NA	Intergenic	NA	-92251	KRTAP5-11								
DFAM71927V3_1_750_R1_peak_920	chr15	98139271	98139776	+	210	NA	Intergenic	NA	-35811	LOC101927332								
DFAM71927V3_1_750_R1_peak_913	chr15	91472114	91472649	+	210	NA	intron (RP11-661P17.1, intron 1 of 3)	NA	9042	RP11-661P17.1								
DFAM71927V3_1_750_R1_peak_1344	chr2	54589525	54590005	+	210	NA	intron (SPTBN1, intron 1 of 34)	NA	60543	RPL23AP32								
DFAM71927V3_1_750_R1_peak_2642	chr9	126723114	126723603	+	210	NA	Intergenic	NA	-81999	ZBTB43								
DFAM71927V3_1_750_R1_peak_1903	chr4	6927060	6927497	+	208	NA	intron (TBC1D14, intron 2 of 13)	NA	-60230	TBC1D14								
DFAM71927V3_1_750_R1_peak_1656	chr22	18892246	18892774	+	207	NA	Intergenic	NA	-13713	DGCR6								
DFAM71927V3_1_750_R1_peak_1847	chr3	138781032	138781511	+	207	NA	intron (PIK3CB, intron 1 of 22)	NA	-21912	PIK3CB								
DFAM71927V3_1_750_R1_peak_2292	chr6	137559508	137559966	+	207	NA	Intergenic	NA	-65343	OLIG3								
DFAM71927V3_1_750_R1_peak_2306	chr6	144468602	144469054	+	206	NA	intron (UTRN, intron 22 of 73)	NA	182474	UTRN								
DFAM71927V3_1_750_R1_peak_971	chr16	54482756	54483291	+	206	NA	Intergenic	NA	-112358	LOC100996345								
DFAM71927V3_1_750_R1_peak_1608	chr20	64286776	64287325	+	206	NA	Intergenic	NA	-3335	LINC00266-1								
DFAM71927V3_1_750_R1_peak_1677	chr22	30306199	30306715	+	206	NA	intron (TBC1D10A, intron 1 of 8)	NA	-16830	GATSL3								
DFAM71927V3_1_750_R1_peak_2717	chrX	48521309	48521808	+	206	NA	promoter-TSS (EBP)	NA	-218	EBP								
DFAM71927V3_1_750_R1_peak_1276	chr19	41427824	41428284	+	206	NA	intron (B3GNT8, intron 1 of 2)	NA	676	B3GNT8								
DFAM71927V3_1_750_R1_peak_321	chr10	30525574	30526058	+	206	NA	Intergenic	NA	91795	MAP3K8								
DFAM71927V3_1_750_R1_peak_1001	chr16	81719110	81719575	+	204	NA	Intergenic	NA	-19732	RP11-960L18.1								
DFAM71927V3_1_750_R1_peak_298	chr10	15141545	15142081	+	204	NA	intron (NMT2, intron 1 of 10)	NA	13534	PPIAP30								
DFAM71927V3_1_750_R1_peak_329	chr10	41859676	41860328	+	203	NA	Intergenic	NA	-382521	LOC101929373								
DFAM71927V3_1_750_R1_peak_1927	chr4	40311708	40312174	+	203	NA	TTS (LOC101930098)	NA	-4544	LOC101060498								
DFAM71927V3_1_750_R1_peak_976	chr16	57689905	57690431	+	202	NA	TTS (GPR97)	NA	-4633	CCDC135								
DFAM71927V3_1_750_R1_peak_172	chr1	158649045	158649562	+	202	NA	intron (SPTA1, intron 25 of 51)	NA	37413	SPTA1								
DFAM71927V3_1_750_R1_peak_1791	chr3	71444385	71445026	+	201	NA	intron (FOXP1, intron 3 of 6)	NA	97355	MIR1284								
DFAM71927V3_1_750_R1_peak_1235	chr19	14700920	14701351	+	201	NA	intron (ZNF333, intron 5 of 11)	NA	11095	ZNF333								
DFAM71927V3_1_750_R1_peak_983	chr16	68417854	68418335	+	198	NA	intron (SMPD3, intron 1 of 8)	NA	-20277	SMPD3								
DFAM71927V3_1_750_R1_peak_553	chr12	14961455	14961902	+	197	NA	promoter-TSS (ARHGDIB)	NA	-50	ARHGDIB								
DFAM71927V3_1_750_R1_peak_2661	chr9	133869620	133870163	+	197	NA	intron (VAV2, intron 2 of 27)	NA	25187	LOC101928038								
DFAM71927V3_1_750_R1_peak_1231	chr19	12937404	12937875	+	197	NA	promoter-TSS (CALR)	NA	-961	CALR								
DFAM71927V3_1_750_R1_peak_2666	chrUn_GL000216v2	167615	168154	+	197	NA	NA	NA	NA	NA								
DFAM71927V3_1_750_R1_peak_605	chr12	82425888	82426525	+	197	NA	intron (METTL25, intron 5 of 9)	NA	-67401	CCDC59								
DFAM71927V3_1_750_R1_peak_303	chr10	18203937	18204400	+	196	NA	intron (CACNB2, intron 2 of 13)	NA	-136517	CACNB2								
DFAM71927V3_1_750_R1_peak_1044	chr17	21976192	21976746	+	196	NA	Intergenic	NA	-193034	LOC100996792-2								
DFAM71927V3_1_750_R1_peak_519	chr11	121651126	121651691	+	194	NA	Intergenic	NA	199205	SORL1								
DFAM71927V3_1_750_R1_peak_954	chr16	30551679	30552157	+	194	NA	Intergenic	NA	6403	ZNF764								
DFAM71927V3_1_750_R1_peak_167	chr1	156797157	156797703	+	194	NA	intron (PRCC, intron 6 of 6)	NA	-18320	NTRK1								
DFAM71927V3_1_750_R1_peak_1315	chr2	12728408	12728871	+	194	NA	intron (TRIB2, intron 2 of 2)	NA	-8728	MIR3125								
DFAM71927V3_1_750_R1_peak_1113	chr17	73204062	73204574	+	194	NA	intron (COG1, intron 9 of 13)	NA	11284	COG1								
DFAM71927V3_1_750_R1_peak_1318	chr2	28366689	28367156	+	194	NA	Intergenic	NA	-25990	FOSL2								
DFAM71927V3_1_750_R1_peak_1190	chr18	54728626	54729174	+	194	NA	intron (RAB27B, intron 2 of 6)	NA	-133138	RAB27B								
DFAM71927V3_1_750_R1_peak_1562	chr20	15047090	15047482	+	192	NA	intron (MACROD2, intron 5 of 16)	NA	-117768	MACROD2-AS1								
DFAM71927V3_1_750_R1_peak_1357	chr2	68721384	68721906	+	192	NA	Intergenic	NA	-13136	ARHGAP25								
DFAM71927V3_1_750_R1_peak_352	chr10	62528532	62528939	+	192	NA	intron (ZNF365, intron 1 of 6)	NA	-153608	LOC283045								
DFAM71927V3_1_750_R1_peak_538	chr12	1122865	1123298	+	191	NA	intron (ERC1, intron 6 of 18)	NA	-37405	LOC101929449								
DFAM71927V3_1_750_R1_peak_2111	chr5	119330210	119330910	+	191	NA	intron (TNFAIP8, intron 2 of 2)	NA	-24213	TNFAIP8								
DFAM71927V3_1_750_R1_peak_1024	chr17	7887363	7887860	+	190	NA	intron (CHD3, intron 1 of 39)	NA	569	CHD3								
DFAM71927V3_1_750_R1_peak_1844	chr3	136919663	136920103	+	190	NA	intron (NCK1, intron 1 of 3)	NA	-41654	IL20RB								
DFAM71927V3_1_750_R1_peak_2182	chr6	13484132	13484610	+	189	NA	intron (GFOD1, intron 1 of 1)	NA	1812	GFOD1								
DFAM71927V3_1_750_R1_peak_1121	chr17	76199470	76200069	+	189	NA	intron (RNF157, intron 2 of 19)	NA	40598	RNF157								
DFAM71927V3_1_750_R1_peak_1747	chr3	33007815	33008262	+	189	NA	intron (GLB1, intron 15 of 15)	NA	56464	CCR4								
DFAM71927V3_1_750_R1_peak_331	chr10	41879191	41879721	+	189	NA	Intergenic	NA	-363067	LOC101929373								
DFAM71927V3_1_750_R1_peak_1071	chr17	42312511	42312999	+	189	NA	TTS (STAT3)	NA	25208	STAT5A								
DFAM71927V3_1_750_R1_peak_279	chr10	1114172	1114689	+	188	NA	intron (WDR37, intron 11 of 13)	NA	-45338	LINC00200								
DFAM71927V3_1_750_R1_peak_1893	chr3	195727701	195728132	+	187	NA	intron (MUC20, intron 2 of 3)	NA	7034	MUC20								
DFAM71927V3_1_750_R1_peak_1487	chr2	198144596	198145071	+	187	NA	intron (PLCL1, intron 5 of 5)	NA	230264	AC005235.1								
DFAM71927V3_1_750_R1_peak_99	chr1	93029348	93029787	+	187	NA	Intergenic	NA	-49668	MTF2								
DFAM71927V3_1_750_R1_peak_834	chr14	105485713	105486265	+	186	NA	promoter-TSS (CRIP1)	NA	-931	CRIP1								
DFAM71927V3_1_750_R1_peak_1214	chr18	78407026	78407601	+	186	NA	Intergenic	NA	-413586	LINC01029								
DFAM71927V3_1_750_R1_peak_2715	chrX	45756364	45756825	+	186	NA	Intergenic	NA	-9538	MIR222								
DFAM71927V3_1_750_R1_peak_2755	chrX	149503433	149503965	+	186	NA	intron (IDS, intron 2 of 7)	NA	1655	IDS								
DFAM71927V3_1_750_R1_peak_222	chr1	201309388	201309841	+	186	NA	intron (PKP1, intron 2 of 14)	NA	26162	PKP1								
DFAM71927V3_1_750_R1_peak_228	chr1	204286773	204287236	+	185	NA	intron (PLEKHA6, intron 1 of 22)	NA	20695	PLEKHA6								
DFAM71927V3_1_750_R1_peak_2612	chr9	91253425	91253883	+	185	NA	intron (AUH, intron 3 of 6)	NA	108272	AUH								
DFAM71927V3_1_750_R1_peak_937	chr16	22216255	22216706	+	184	NA	intron (EEF2K, intron 1 of 17)	NA	10209	EEF2K								
DFAM71927V3_1_750_R1_peak_2757	chrX	154123842	154124333	+	184	NA	Intergenic	NA	-20137	OPN1LW								
DFAM71927V3_1_750_R1_peak_258	chr1	230972688	230973227	+	184	NA	intron (TTC13, intron 1 of 20)	NA	5915	TTC13								
DFAM71927V3_1_750_R1_peak_1821	chr3	111667790	111668304	+	183	NA	Intergenic	NA	-6629	PLCXD2								
DFAM71927V3_1_750_R1_peak_2050	chr5	49602119	49602902	+	183	NA	Intergenic	NA	838890	EMB								
DFAM71927V3_1_750_R1_peak_411	chr10	122541507	122541988	+	182	NA	Intergenic	NA	-18968	DMBT1								
DFAM71927V3_1_750_R1_peak_2564	chr8	143549145	143549643	+	182	NA	intron (ZC3H3, intron 2 of 15)	NA	4100	ZC3H3								
DFAM71927V3_1_750_R1_peak_1312	chr2	12514713	12515224	+	182	NA	intron (AC096559.1, intron 4 of 5)	NA	-201904	TRIB2								
DFAM71927V3_1_750_R1_peak_579	chr12	52586059	52586535	+	182	NA	intron (KRT72, intron 8 of 9)	NA	-12472	KRT74								
DFAM71927V3_1_750_R1_peak_2231	chr6	45450792	45451287	+	181	NA	intron (RUNX2, intron 3 of 5)	NA	28462	RUNX2								
DFAM71927V3_1_750_R1_peak_1744	chr3	31213920	31214406	+	180	NA	Intergenic	NA	-318475	STT3B								
DFAM71927V3_1_750_R1_peak_2391	chr7	106101174	106101737	+	180	NA	intron (SYPL1, intron 2 of 5)	NA	11192	SYPL1								
DFAM71927V3_1_750_R1_peak_1015	chr17	2089424	2089904	+	179	NA	promoter-TSS (SMG6)	NA	34565	HIC1								
DFAM71927V3_1_750_R1_peak_153	chr1	143265170	143265867	+	179	NA	Intergenic	NA	40841	LOC101929814								
DFAM71927V3_1_750_R1_peak_1242	chr19	15467110	15467618	+	179	NA	Intergenic	NA	-2793	RASAL3								
DFAM71927V3_1_750_R1_peak_1431	chr2	145323470	145323917	+	179	NA	Intergenic	NA	300577	LOC100505498								
DFAM71927V3_1_750_R1_peak_627	chr12	111994098	111994820	+	179	NA	intron (TMEM116, intron 2 of 9)	NA	18760	TMEM116								
DFAM71927V3_1_750_R1_peak_1802	chr3	81378833	81379337	+	179	NA	Intergenic	NA	-28101	LOC102723326								
DFAM71927V3_1_750_R1_peak_2287	chr6	135323041	135323590	+	177	NA	exon (AHI1, exon 22 of 25)	NA	84155	MIR548A2								
DFAM71927V3_1_750_R1_peak_2357	chr7	44995113	44995519	+	177	NA	intron (LOC102723334, intron 2 of 2)	NA	-4430	CCM2								
DFAM71927V3_1_750_R1_peak_589	chr12	66288068	66288583	+	177	NA	Intergenic	NA	-14242	HELB								
DFAM71927V3_1_750_R1_peak_33	chr1	25774699	25775221	+	176	NA	intron (MAN1C1, intron 8 of 11)	NA	-25216	SEPN1								
DFAM71927V3_1_750_R1_peak_1663	chr22	24305240	24305695	+	176	NA	intron (SPECC1L, intron 3 of 16)	NA	34650	SPECC1L-ADORA2A								
DFAM71927V3_1_750_R1_peak_1518	chr2	230600216	230600735	+	176	NA	Intergenic	NA	-89976	LOC101928816								
DFAM71927V3_1_750_R1_peak_1186	chr18	49786322	49786755	+	176	NA	intron (ACAA2, intron 8 of 9)	NA	27343	ACAA2								
DFAM71927V3_1_750_R1_peak_1852	chr3	143443084	143443564	+	176	NA	intron (SLC9A9, intron 12 of 15)	NA	101078	SLC9A9-AS1								
DFAM71927V3_1_750_R1_peak_1208	chr18	73952528	73953041	+	176	NA	Intergenic	NA	195081	FBXO15								
DFAM71927V3_1_750_R1_peak_1434	chr2	153222046	153222605	+	175	NA	Intergenic	NA	256483	RPRM								
DFAM71927V3_1_750_R1_peak_2536	chr8	124644116	124644514	+	175	NA	intron (MTSS1, intron 3 of 14)	NA	84192	MTSS1								
DFAM71927V3_1_750_R1_peak_164	chr1	154999246	154999657	+	175	NA	Intergenic	NA	-3188	ZBTB7B								
DFAM71927V3_1_750_R1_peak_1729	chr3	16311896	16312359	+	175	NA	intron (OXNAD1, intron 9 of 9)	NA	46967	OXNAD1								
DFAM71927V3_1_750_R1_peak_741	chr13	110421669	110422104	+	175	NA	intron (COL4A2, intron 4 of 47)	NA	41401	COL4A2-AS2								
DFAM71927V3_1_750_R1_peak_1367	chr2	79992932	79993387	+	174	NA	intron (CTNNA2, intron 7 of 18)	NA	-126586	MIR8080								
DFAM71927V3_1_750_R1_peak_1280	chr19	46955414	46955855	+	174	NA	intron (ARHGAP35, intron 2 of 5)	NA	36958	ARHGAP35								
DFAM71927V3_1_750_R1_peak_2766	chrY	11747442	11747974	+	174	NA	Intergenic	NA	673882	GYG2P1								
DFAM71927V3_1_750_R1_peak_764	chr14	49999357	49999861	+	173	NA	intron (C14orf182, intron 1 of 3)	NA	7911	C14orf182								
DFAM71927V3_1_750_R1_peak_1304	chr2	6865642	6866155	+	173	NA	promoter-TSS (CMPK2)	NA	-79	CMPK2								
DFAM71927V3_1_750_R1_peak_2232	chr6	45495808	45496331	+	173	NA	intron (RUNX2, intron 6 of 7)	NA	73492	RUNX2								
DFAM71927V3_1_750_R1_peak_1758	chr3	42163753	42164198	+	172	NA	intron (TRAK1, intron 1 of 12)	NA	72628	TRAK1								
DFAM71927V3_1_750_R1_peak_1209	chr18	74373288	74373859	+	171	NA	Intergenic	NA	-35875	LOC101927606								
DFAM71927V3_1_750_R1_peak_470	chr11	64270144	64270617	+	171	NA	TTS (PLCB3)	NA	14324	BAD								
DFAM71927V3_1_750_R1_peak_2599	chr9	77909355	77909738	+	171	NA	intron (GNAQ, intron 2 of 6)	NA	121903	GNAQ								
DFAM71927V3_1_750_R1_peak_278	chr1	248945435	248945749	+	171	NA	Intergenic	NA	39396	PGBD2								
DFAM71927V3_1_750_R1_peak_253	chr1	228794421	228794840	+	171	NA	Intergenic	NA	59553	RHOU								
DFAM71927V3_1_750_R1_peak_1073	chr17	42319883	42320395	+	171	NA	intron (STAT3, intron 21 of 23)	NA	32592	STAT5A								
DFAM71927V3_1_750_R1_peak_892	chr15	69758979	69759383	+	171	NA	Intergenic	NA	-76053	LINC00593								
DFAM71927V3_1_750_R1_peak_1013	chr17	1258420	1258839	+	171	NA	Intergenic	NA	-11935	BHLHA9								
DFAM71927V3_1_750_R1_peak_2155	chr5	172984255	172984773	+	171	NA	intron (ATP6V0E1, intron 1 of 3)	NA	754	ATP6V0E1								
DFAM71927V3_1_750_R1_peak_4	chr1	4328373	4328847	+	171	NA	Intergenic	NA	-83441	RP5-1166F10.1								
DFAM71927V3_1_750_R1_peak_285	chr10	6558272	6558768	+	171	NA	intron (PRKCQ, intron 1 of 17)	NA	-21905	PRKCQ-AS1								
DFAM71927V3_1_750_R1_peak_362	chr10	71851068	71851532	+	171	NA	promoter-TSS (PSAP)	NA	25	PSAP								
DFAM71927V3_1_750_R1_peak_2449	chr8	23160937	23161416	+	171	NA	intron (TNFRSF10D, intron 1 of 8)	NA	2854	TNFRSF10D								
DFAM71927V3_1_750_R1_peak_186	chr1	167628033	167628437	+	171	NA	intron (LOC102724466, intron 2 of 2)	NA	-2002	RCSD1								
DFAM71927V3_1_750_R1_peak_1691	chr22	42180353	42180723	+	171	NA	intron (TCF20, intron 2 of 5)	NA	34803	TCF20								
DFAM71927V3_1_750_R1_peak_370	chr10	73537215	73537714	+	169	NA	intron (USP54, intron 9 of 23)	NA	38211	USP54								
DFAM71927V3_1_750_R1_peak_1709	chr22	50702183	50702644	+	169	NA	intron (SHANK3, intron 12 of 21)	NA	-15368	LOC101928892								
DFAM71927V3_1_750_R1_peak_2327	chr7	2406013	2406444	+	169	NA	intron (CHST12, intron 1 of 1)	NA	2668	CHST12								
DFAM71927V3_1_750_R1_peak_2085	chr5	76402312	76403141	+	169	NA	promoter-TSS (IQGAP2)	NA	206341	LOC101929109								
DFAM71927V3_1_750_R1_peak_2038	chr5	33642193	33642627	+	169	NA	intron (ADAMTS12, intron 10 of 23)	NA	201634	TARS								
DFAM71927V3_1_750_R1_peak_2512	chr8	92674152	92674641	+	169	NA	intron (LOC101926956, intron 1 of 1)	NA	5553	LOC101926956								
DFAM71927V3_1_750_R1_peak_1632	chr21	33642195	33642710	+	169	NA	promoter-TSS (ITSN1)	NA	52	ITSN1								
DFAM71927V3_1_750_R1_peak_142	chr1	143213493	143214011	+	168	NA	Intergenic	NA	92607	LOC101929814								
DFAM71927V3_1_750_R1_peak_2361	chr7	50333245	50333800	+	168	NA	intron (IKZF1, intron 3 of 6)	NA	-28315	LOC102723522								
DFAM71927V3_1_750_R1_peak_1457	chr2	171210823	171211272	+	167	NA	intron (TLK1, intron 1 of 20)	NA	-111657	LOC102724136								
DFAM71927V3_1_750_R1_peak_305	chr10	18651321	18651847	+	167	NA	promoter-TSS (NSUN6)	NA	1820	NSUN6								
DFAM71927V3_1_750_R1_peak_2674	chrUn_KI270442v1	92138	92688	+	167	NA	Intergenic	NA	-152891	LOC102724902								
DFAM71927V3_1_750_R1_peak_807	chr14	75156943	75157323	+	166	NA	intron (TMED10, intron 1 of 4)	NA	19513	TMED10								
DFAM71927V3_1_750_R1_peak_706	chr13	52809326	52809811	+	166	NA	promoter-TSS (MIR759)	NA	-505	MIR759								
DFAM71927V3_1_750_R1_peak_1012	chr17	112880	113583	+	166	NA	Intergenic	NA	-24340	LOC653486								
DFAM71927V3_1_750_R1_peak_2660	chr9	133676942	133677490	+	166	NA	intron (SARDH, intron 17 of 20)	NA	-19808	DBH-AS1								
DFAM71927V3_1_750_R1_peak_1718	chr3	3284597	3284946	+	165	NA	Intergenic	NA	-105072	CRBN								
DFAM71927V3_1_750_R1_peak_281	chr10	1476426	1476862	+	164	NA	intron (ADARB2, intron 1 of 9)	NA	-49986	ADARB2-AS1								
DFAM71927V3_1_750_R1_peak_1697	chr22	42965313	42965874	+	164	NA	intron (PACSIN2, intron 1 of 10)	NA	-5712	PACSIN2								
DFAM71927V3_1_750_R1_peak_1746	chr3	31462197	31462700	+	164	NA	Intergenic	NA	-70190	STT3B								
DFAM71927V3_1_750_R1_peak_2650	chr9	129320785	129321158	+	163	NA	promoter-TSS (C9orf106)	NA	-45	C9orf106								
DFAM71927V3_1_750_R1_peak_733	chr13	97369132	97369710	+	163	NA	intron (MBNL2, intron 8 of 8)	NA	-64800	RAP2A								
DFAM71927V3_1_750_R1_peak_868	chr15	41426427	41426985	+	163	NA	intron (RTF1, intron 1 of 17)	NA	9602	RTF1								
DFAM71927V3_1_750_R1_peak_1443	chr2	160421586	160422083	+	163	NA	intron (RBMS1, intron 1 of 13)	NA	-5616	RBMS1								
DFAM71927V3_1_750_R1_peak_1469	chr2	181763991	181764495	+	163	NA	Intergenic	NA	-83578	NEUROD1								
DFAM71927V3_1_750_R1_peak_2335	chr7	21355298	21355736	+	163	NA	Intergenic	NA	-72558	SP4								
DFAM71927V3_1_750_R1_peak_1246	chr19	16184978	16185454	+	163	NA	promoter-TSS (FAM32A)	NA	-208	FAM32A								
DFAM71927V3_1_750_R1_peak_1039	chr17	19457274	19457703	+	162	NA	Intergenic	NA	46243	RNF112								
DFAM71927V3_1_750_R1_peak_179	chr1	162372717	162373171	+	162	NA	TTS (C1orf111)	NA	4283	C1orf111								
DFAM71927V3_1_750_R1_peak_644	chr12	123931644	123932045	+	162	NA	exon (DNAH10, exon 74 of 78)	NA	40982	CCDC92								
DFAM71927V3_1_750_R1_peak_2007	chr4	155582862	155583332	+	162	NA	Intergenic	NA	-83901	GUCY1A3								
DFAM71927V3_1_750_R1_peak_2233	chr6	46014095	46014533	+	162	NA	intron (CLIC5, intron 1 of 5)	NA	-76717	CLIC5								
DFAM71927V3_1_750_R1_peak_1289	chr19	54210772	54211166	+	162	NA	Intergenic	NA	10137	RPS9								
DFAM71927V3_1_750_R1_peak_893	chr15	70480150	70480658	+	162	NA	Intergenic	NA	106202	LOC101929151								
DFAM71927V3_1_750_R1_peak_1756	chr3	39358199	39358697	+	162	NA	Intergenic	NA	-24876	SLC25A38								
