PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_743_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_743_R1_peak_6968	chr16	56729717	56730270	+	1686	NA	promoter-TSS (NUP93)	NA	47523	MT1X								
DFAM71927V3_1_743_R1_peak_12577	chr20	62121677	62122589	+	1684	NA	promoter-TSS (LSM14B)	NA	-328	LSM14B								
DFAM71927V3_1_743_R1_peak_11487	chr2	112054071	112055498	+	1683	NA	promoter-TSS (TMEM87B)	NA	-482	TMEM87B								
DFAM71927V3_1_743_R1_peak_18573	chr8	144826614	144827729	+	1682	NA	promoter-TSS (ZNF7)	NA	-408	ZNF7								
DFAM71927V3_1_743_R1_peak_1211	chr1	147599339	147600544	+	1677	NA	promoter-TSS (BCL9)	NA	620	BCL9								
DFAM71927V3_1_743_R1_peak_6447	chr16	1342402	1343535	+	1677	NA	exon (BAIAP3, exon 13 of 33)	NA	5051	LOC102724592								
DFAM71927V3_1_743_R1_peak_8980	chr18	59358961	59359668	+	1675	NA	promoter-TSS (LMAN1)	NA	-38	LMAN1								
DFAM71927V3_1_743_R1_peak_10577	chr19	49766203	49767314	+	1674	NA	promoter-TSS (AP2A1)	NA	-165	AP2A1								
DFAM71927V3_1_743_R1_peak_9070	chr19	639341	640243	+	1671	NA	promoter-TSS (FGF22)	NA	-134	FGF22								
DFAM71927V3_1_743_R1_peak_8409	chr17	68247481	68248401	+	1669	NA	promoter-TSS (AMZ2)	NA	-63	AMZ2								
DFAM71927V3_1_743_R1_peak_7079	chr16	67892895	67893430	+	1668	NA	promoter-TSS (PSKH1)	NA	-110	PSKH1								
DFAM71927V3_1_743_R1_peak_13436	chr22	49960081	49960940	+	1667	NA	promoter-TSS (PIM3)	NA	15	PIM3								
DFAM71927V3_1_743_R1_peak_1757	chr1	220093831	220094298	+	1663	NA	promoter-TSS (IARS2)	NA	-49	IARS2								
DFAM71927V3_1_743_R1_peak_10739	chr19	55476000	55477432	+	1663	NA	promoter-TSS (ZNF628)	NA	384	ZNF628								
DFAM71927V3_1_743_R1_peak_13085	chr22	26589781	26590405	+	1660	NA	promoter-TSS (TPST2)	NA	-17922	CRYBA4								
DFAM71927V3_1_743_R1_peak_12766	chr21	33641529	33642861	+	1660	NA	promoter-TSS (ITSN1)	NA	-205	ITSN1								
DFAM71927V3_1_743_R1_peak_9453	chr19	8831991	8833334	+	1654	NA	promoter-TSS (ZNF558)	NA	-9931	MBD3L1								
DFAM71927V3_1_743_R1_peak_16294	chr6	31729144	31730510	+	1651	NA	promoter-TSS (DDAH2)	NA	-13	DDAH2								
DFAM71927V3_1_743_R1_peak_13320	chr22	41589346	41590357	+	1647	NA	promoter-TSS (PMM1)	NA	-998	PMM1								
DFAM71927V3_1_743_R1_peak_9278	chr19	4065128	4068071	+	1647	NA	promoter-TSS (ZBTB7A)	NA	-867	ZBTB7A								
DFAM71927V3_1_743_R1_peak_8749	chr17	82751207	82752321	+	1647	NA	promoter-TSS (TBCD)	NA	16188	FN3K								
DFAM71927V3_1_743_R1_peak_3326	chr11	64916912	64917678	+	1644	NA	promoter-TSS (ATG2A)	NA	-49	ATG2A								
DFAM71927V3_1_743_R1_peak_13582	chr3	14947014	14948852	+	1642	NA	promoter-TSS (FGD5-AS1)	NA	349	NR2C2								
DFAM71927V3_1_743_R1_peak_10084	chr19	35775041	35776137	+	1640	NA	promoter-TSS (ARHGAP33)	NA	74	ARHGAP33								
DFAM71927V3_1_743_R1_peak_12131	chr20	543545	544172	+	1640	NA	promoter-TSS (CSNK2A1)	NA	-20	CSNK2A1								
DFAM71927V3_1_743_R1_peak_3485	chr11	67804972	67806182	+	1639	NA	promoter-TSS (FAM86C2P)	NA	-241	FAM86C2P								
DFAM71927V3_1_743_R1_peak_9528	chr19	10870498	10871583	+	1637	NA	promoter-TSS (CARM1)	NA	-537	CARM1								
DFAM71927V3_1_743_R1_peak_13469	chr22	50627820	50628745	+	1637	NA	promoter-TSS (ARSA)	NA	-109	ARSA								
DFAM71927V3_1_743_R1_peak_17398	chr7	73738080	73739316	+	1634	NA	promoter-TSS (ABHD11)	NA	156	ABHD11								
DFAM71927V3_1_743_R1_peak_3989	chr12	7018213	7019138	+	1631	NA	promoter-TSS (LPCAT3)	NA	-137	LPCAT3								
DFAM71927V3_1_743_R1_peak_3778	chr11	119056732	119057581	+	1628	NA	promoter-TSS (HYOU1)	NA	14	HYOU1								
DFAM71927V3_1_743_R1_peak_11176	chr2	62195615	62196626	+	1626	NA	promoter-TSS (B3GNT2)	NA	-7	B3GNT2								
DFAM71927V3_1_743_R1_peak_10010	chr19	29844225	29845512	+	1625	NA	Intergenic	NA	32970	CCNE1								
DFAM71927V3_1_743_R1_peak_16498	chr6	41920942	41921642	+	1624	NA	promoter-TSS (MED20)	NA	65	BYSL								
DFAM71927V3_1_743_R1_peak_2473	chr10	87861867	87862810	+	1624	NA	exon (KLLN, exon 1 of 1)	NA	1099	KLLN								
DFAM71927V3_1_743_R1_peak_16348	chr6	33297955	33299785	+	1623	NA	TTS (TAPBP)	NA	518	RGL2								
DFAM71927V3_1_743_R1_peak_3127	chr11	47214211	47215288	+	1620	NA	promoter-TSS (DDB2)	NA	-193	DDB2								
DFAM71927V3_1_743_R1_peak_14609	chr4	7067867	7068766	+	1619	NA	promoter-TSS (GRPEL1)	NA	-243	GRPEL1								
DFAM71927V3_1_743_R1_peak_19379	chrX	1391533	1392956	+	1619	NA	promoter-TSS (SLC25A6)	NA	-98	SLC25A6								
DFAM71927V3_1_743_R1_peak_18203	chr8	66925348	66925900	+	1619	NA	promoter-TSS (SNHG6)	NA	-82	SNHG6								
DFAM71927V3_1_743_R1_peak_3975	chr12	6872368	6873817	+	1616	NA	intron (SPSB2, intron 1 of 1)	NA	269	SPSB2								
DFAM71927V3_1_743_R1_peak_16929	chr6	152982633	152983710	+	1616	NA	promoter-TSS (FBXO5)	NA	434	FBXO5								
DFAM71927V3_1_743_R1_peak_2806	chr10	132307784	132308400	+	1616	NA	promoter-TSS (STK32C)	NA	23760	LOC102724967								
DFAM71927V3_1_743_R1_peak_6594	chr16	8868258	8869444	+	1616	NA	promoter-TSS (CARHSP1)	NA	-7041	CARHSP1								
DFAM71927V3_1_743_R1_peak_10258	chr19	41859459	41860441	+	1616	NA	promoter-TSS (RPS19)	NA	32	RPS19								
DFAM71927V3_1_743_R1_peak_3753	chr11	118435260	118436614	+	1613	NA	promoter-TSS (KMT2A)	NA	-813	KMT2A								
DFAM71927V3_1_743_R1_peak_4711	chr12	120710004	120710691	+	1613	NA	promoter-TSS (UNC119B)	NA	-88	UNC119B								
DFAM71927V3_1_743_R1_peak_9873	chr19	18192627	18193423	+	1609	NA	promoter-TSS (MPV17L2)	NA	-205	MPV17L2								
DFAM71927V3_1_743_R1_peak_4620	chr12	110742739	110743277	+	1606	NA	promoter-TSS (PPP1CC)	NA	-30	PPP1CC								
DFAM71927V3_1_743_R1_peak_797	chr1	46246925	46247858	+	1605	NA	promoter-TSS (RAD54L)	NA	-304	RAD54L								
DFAM71927V3_1_743_R1_peak_9376	chr19	6739203	6740013	+	1605	NA	promoter-TSS (TRIP10)	NA	-74	TRIP10								
DFAM71927V3_1_743_R1_peak_19016	chr9	124868844	124869430	+	1604	NA	promoter-TSS (ARPC5L)	NA	-68	ARPC5L								
DFAM71927V3_1_743_R1_peak_3992	chr12	7189368	7190158	+	1604	NA	promoter-TSS (PEX5)	NA	77	PEX5								
DFAM71927V3_1_743_R1_peak_16250	chr6	30720843	30721818	+	1604	NA	intron (TUBB, intron 1 of 3)	NA	950	TUBB								
DFAM71927V3_1_743_R1_peak_19218	chr9	134024882	134025703	+	1602	NA	promoter-TSS (LINC00094)	NA	-147	LINC00094								
DFAM71927V3_1_743_R1_peak_4867	chr12	132489272	132490304	+	1599	NA	promoter-TSS (FBRSL1)	NA	-667	FBRSL1								
DFAM71927V3_1_743_R1_peak_18536	chr8	144147087	144148262	+	1599	NA	promoter-TSS (MROH1)	NA	-971	MROH1								
DFAM71927V3_1_743_R1_peak_8459	chr17	74872653	74873697	+	1596	NA	promoter-TSS (FDXR)	NA	-144	FDXR								
DFAM71927V3_1_743_R1_peak_10287	chr19	42283392	42284681	+	1596	NA	promoter-TSS (CIC)	NA	-629	CIC								
DFAM71927V3_1_743_R1_peak_9152	chr19	1490000	1491269	+	1594	NA	promoter-TSS (PCSK4)	NA	-377	REEP6								
DFAM71927V3_1_743_R1_peak_14629	chr4	10116383	10117310	+	1594	NA	exon (WDR1, exon 1 of 15)	NA	103	WDR1								
DFAM71927V3_1_743_R1_peak_13182	chr22	36387774	36388511	+	1593	NA	promoter-TSS (MYH9)	NA	-124	MYH9								
DFAM71927V3_1_743_R1_peak_16384	chr6	34236312	34237275	+	1593	NA	promoter-TSS (HMGA1)	NA	-1998	HMGA1								
DFAM71927V3_1_743_R1_peak_4481	chr12	92928885	92929681	+	1586	NA	promoter-TSS (EEA1)	NA	-566	EEA1								
DFAM71927V3_1_743_R1_peak_8009	chr17	41918786	41919562	+	1585	NA	promoter-TSS (ACLY)	NA	-155	ACLY								
DFAM71927V3_1_743_R1_peak_17401	chr7	74083142	74084229	+	1583	NA	promoter-TSS (LIMK1)	NA	-9471	LIMK1								
DFAM71927V3_1_743_R1_peak_6287	chr15	89087907	89088871	+	1582	NA	promoter-TSS (ABHD2)	NA	239	ABHD2								
DFAM71927V3_1_743_R1_peak_10898	chr2	11154650	11155729	+	1575	NA	promoter-TSS (PQLC3)	NA	-183	PQLC3								
DFAM71927V3_1_743_R1_peak_9800	chr19	17075303	17075883	+	1574	NA	promoter-TSS (MYO9B)	NA	20	HAUS8								
DFAM71927V3_1_743_R1_peak_18078	chr8	28401109	28402723	+	1574	NA	Intergenic	NA	-15456	ZNF395								
DFAM71927V3_1_743_R1_peak_3134	chr11	47552470	47553672	+	1574	NA	promoter-TSS (CELF1)	NA	-12359	PTPMT1								
DFAM71927V3_1_743_R1_peak_11715	chr2	172555509	172556218	+	1574	NA	promoter-TSS (PDK1)	NA	-106	PDK1								
DFAM71927V3_1_743_R1_peak_6770	chr16	28924450	28925431	+	1572	NA	intron (RABEP2, intron 1 of 12)	NA	271	RABEP2								
DFAM71927V3_1_743_R1_peak_3091	chr11	44564752	44565811	+	1572	NA	promoter-TSS (CD82)	NA	-997	CD82								
DFAM71927V3_1_743_R1_peak_6110	chr15	70099246	70099952	+	1572	NA	Intergenic	NA	-2719	TLE3								
DFAM71927V3_1_743_R1_peak_1533	chr1	175192590	175193389	+	1572	NA	promoter-TSS (KIAA0040)	NA	104	KIAA0040								
DFAM71927V3_1_743_R1_peak_2619	chr10	102641927	102643058	+	1567	NA	promoter-TSS (TRIM8)	NA	-933	TRIM8								
DFAM71927V3_1_743_R1_peak_17998	chr8	13133036	13133743	+	1567	NA	promoter-TSS (DLC1)	NA	-78208	LOC102724803								
DFAM71927V3_1_743_R1_peak_10575	chr19	49676011	49678211	+	1562	NA	promoter-TSS (PRMT1)	NA	-41	PRMT1								
DFAM71927V3_1_743_R1_peak_18855	chr9	96449577	96450442	+	1561	NA	promoter-TSS (HABP4)	NA	-1458	HABP4								
DFAM71927V3_1_743_R1_peak_17066	chr7	2314143	2314963	+	1559	NA	promoter-TSS (SNX8)	NA	-89	SNX8								
DFAM71927V3_1_743_R1_peak_19015	chr9	124861774	124862559	+	1559	NA	promoter-TSS (ARPC5L)	NA	-205	RPL35								
DFAM71927V3_1_743_R1_peak_10525	chr19	48992840	48994018	+	1558	NA	promoter-TSS (RUVBL2)	NA	-76	GYS1								
DFAM71927V3_1_743_R1_peak_9901	chr19	18521921	18522870	+	1558	NA	promoter-TSS (ELL)	NA	-268	ELL								
DFAM71927V3_1_743_R1_peak_19282	chr9	136790647	136791491	+	1556	NA	promoter-TSS (TMEM141)	NA	-256	TMEM141								
DFAM71927V3_1_743_R1_peak_17378	chr7	72828076	72828735	+	1556	NA	promoter-TSS (SBDSP1)	NA	-171	TYW1B								
DFAM71927V3_1_743_R1_peak_270	chr1	15524076	15525564	+	1552	NA	promoter-TSS (CASP9)	NA	-30	CASP9								
DFAM71927V3_1_743_R1_peak_18327	chr8	102863880	102864612	+	1552	NA	promoter-TSS (AZIN1)	NA	63	LOC100506753								
DFAM71927V3_1_743_R1_peak_2612	chr10	102432417	102433182	+	1552	NA	promoter-TSS (CUEDC2)	NA	-135	CUEDC2								
DFAM71927V3_1_743_R1_peak_5621	chr14	91510121	91510762	+	1551	NA	promoter-TSS (SMEK1)	NA	-142	SMEK1								
DFAM71927V3_1_743_R1_peak_2816	chr10	132537107	132537959	+	1551	NA	promoter-TSS (INPP5A)	NA	-316	INPP5A								
DFAM71927V3_1_743_R1_peak_9938	chr19	19405158	19406529	+	1548	NA	promoter-TSS (GATAD2A)	NA	-89	GATAD2A								
DFAM71927V3_1_743_R1_peak_12786	chr21	36156147	36156894	+	1547	NA	promoter-TSS (DOPEY2)	NA	-212	CBR3-AS1								
DFAM71927V3_1_743_R1_peak_9227	chr19	2900251	2901082	+	1547	NA	promoter-TSS (ZNF57)	NA	-232	ZNF57								
DFAM71927V3_1_743_R1_peak_12083	chr2	240566117	240566914	+	1547	NA	Intergenic	NA	-2023	RNPEPL1								
DFAM71927V3_1_743_R1_peak_9092	chr19	921477	922052	+	1546	NA	TTS (KISS1R)	NA	-3969	ARID3A								
DFAM71927V3_1_743_R1_peak_98	chr1	2586184	2587193	+	1544	NA	promoter-TSS (FAM213B)	NA	-92	FAM213B								
DFAM71927V3_1_743_R1_peak_4637	chr12	112125123	112126132	+	1541	NA	promoter-TSS (TRAFD1)	NA	82	TRAFD1								
DFAM71927V3_1_743_R1_peak_7508	chr17	4997371	4998010	+	1537	NA	promoter-TSS (INCA1)	NA	-80	INCA1								
DFAM71927V3_1_743_R1_peak_16132	chr6	26520429	26521256	+	1536	NA	promoter-TSS (TRNAL26)	NA	-366	TRNAL26								
DFAM71927V3_1_743_R1_peak_6072	chr15	66386489	66387075	+	1534	NA	promoter-TSS (MAP2K1)	NA	-46	TIPIN								
DFAM71927V3_1_743_R1_peak_11123	chr2	47905849	47907159	+	1534	NA	promoter-TSS (FBXO11)	NA	-119	FBXO11								
DFAM71927V3_1_743_R1_peak_4377	chr12	57520406	57521237	+	1532	NA	promoter-TSS (DDIT3)	NA	-304	DDIT3								
DFAM71927V3_1_743_R1_peak_9384	chr19	7068932	7069855	+	1529	NA	promoter-TSS (ZNF557)	NA	-67	ZNF557								
DFAM71927V3_1_743_R1_peak_15620	chr5	138491847	138492352	+	1529	NA	Intergenic	NA	26607	EGR1								
DFAM71927V3_1_743_R1_peak_14187	chr3	132722069	132723229	+	1529	NA	promoter-TSS (NPHP3-ACAD11)	NA	-190	NPHP3								
DFAM71927V3_1_743_R1_peak_9185	chr19	2041820	2042702	+	1527	NA	intron (MKNK2, intron 10 of 13)	NA	8983	MKNK2								
DFAM71927V3_1_743_R1_peak_19335	chr9	137604899	137605875	+	1524	NA	promoter-TSS (ARRDC1)	NA	-6200	ARRDC1								
DFAM71927V3_1_743_R1_peak_1265	chr1	151280974	151282757	+	1522	NA	promoter-TSS (LOC100507670)	NA	64	LOC100507670								
DFAM71927V3_1_743_R1_peak_9328	chr19	5686455	5687473	+	1520	NA	exon (HSD11B1L, exon 3 of 6)	NA	-3297	RPL36								
DFAM71927V3_1_743_R1_peak_13463	chr22	50562654	50563308	+	1520	NA	promoter-TSS (SYCE3)	NA	-82	SYCE3								
DFAM71927V3_1_743_R1_peak_18972	chr9	120868520	120869367	+	1516	NA	promoter-TSS (PHF19)	NA	8275	PHF19								
DFAM71927V3_1_743_R1_peak_13507	chr3	9396056	9397879	+	1515	NA	promoter-TSS (SETD5)	NA	523	THUMPD3-AS1								
DFAM71927V3_1_743_R1_peak_16677	chr6	85642795	85644383	+	1513	NA	promoter-TSS (SYNCRIP)	NA	-2138	SYNCRIP								
DFAM71927V3_1_743_R1_peak_18635	chr9	19408577	19409242	+	1512	NA	promoter-TSS (ACER2)	NA	-18	ACER2								
DFAM71927V3_1_743_R1_peak_4925	chr13	23375154	23376013	+	1511	NA	promoter-TSS (SACS)	NA	-43388	SACS-AS1								
DFAM71927V3_1_743_R1_peak_17425	chr7	75914692	75915313	+	1509	NA	promoter-TSS (MIR4651)	NA	-100	POR								
DFAM71927V3_1_743_R1_peak_12250	chr20	23349799	23350941	+	1507	NA	promoter-TSS (NXT1)	NA	-366	NXT1								
DFAM71927V3_1_743_R1_peak_13465	chr22	50582812	50583369	+	1507	NA	promoter-TSS (CHKB-AS1)	NA	64	CHKB-AS1								
DFAM71927V3_1_743_R1_peak_1059	chr1	109041726	109042553	+	1507	NA	promoter-TSS (WDR47)	NA	89	WDR47								
DFAM71927V3_1_743_R1_peak_8737	chr17	82458048	82458912	+	1502	NA	promoter-TSS (NARF)	NA	-184	NARF								
DFAM71927V3_1_743_R1_peak_14780	chr4	67700888	67701493	+	1498	NA	promoter-TSS (UBA6)	NA	-19	UBA6								
DFAM71927V3_1_743_R1_peak_19249	chr9	136245626	136246201	+	1491	NA	promoter-TSS (QSOX2)	NA	-72	QSOX2								
DFAM71927V3_1_743_R1_peak_9138	chr19	1268700	1269843	+	1491	NA	promoter-TSS (CIRBP)	NA	5	CIRBP								
DFAM71927V3_1_743_R1_peak_9264	chr19	3626679	3627504	+	1489	NA	promoter-TSS (CACTIN)	NA	-276	CACTIN								
DFAM71927V3_1_743_R1_peak_7213	chr16	84617890	84618440	+	1489	NA	promoter-TSS (COTL1)	NA	-69	COTL1								
DFAM71927V3_1_743_R1_peak_6941	chr16	50741364	50742353	+	1489	NA	promoter-TSS (CYLD)	NA	-233	CYLD								
DFAM71927V3_1_743_R1_peak_577	chr1	32350879	32351807	+	1487	NA	Intergenic	NA	10900	FAM229A								
DFAM71927V3_1_743_R1_peak_6318	chr15	90387775	90388787	+	1486	NA	promoter-TSS (IQGAP1)	NA	9	IQGAP1								
DFAM71927V3_1_743_R1_peak_5925	chr15	44287959	44289150	+	1486	NA	promoter-TSS (CASC4)	NA	-157	CASC4								
DFAM71927V3_1_743_R1_peak_16635	chr6	69796665	69797260	+	1486	NA	exon (LMBRD1, exon 1 of 16)	NA	195	LMBRD1								
DFAM71927V3_1_743_R1_peak_6462	chr16	1705769	1706415	+	1485	NA	promoter-TSS (MAPK8IP3)	NA	-91	MAPK8IP3								
DFAM71927V3_1_743_R1_peak_18725	chr9	37485584	37486165	+	1485	NA	promoter-TSS (POLR1E)	NA	-552	POLR1E								
DFAM71927V3_1_743_R1_peak_7715	chr17	18857794	18858620	+	1485	NA	promoter-TSS (PRPSAP2)	NA	52	PRPSAP2								
DFAM71927V3_1_743_R1_peak_14682	chr4	37686007	37687168	+	1484	NA	promoter-TSS (RELL1)	NA	-210	RELL1								
DFAM71927V3_1_743_R1_peak_9624	chr19	12937520	12938821	+	1481	NA	promoter-TSS (CALR)	NA	-430	CALR								
DFAM71927V3_1_743_R1_peak_5207	chr13	113153818	113154679	+	1479	NA	promoter-TSS (LOC102724474)	NA	-262	LOC102724474								
DFAM71927V3_1_743_R1_peak_8658	chr17	81345496	81346589	+	1479	NA	Intergenic	NA	-15368	TMEM105								
DFAM71927V3_1_743_R1_peak_14161	chr3	129120503	129122771	+	1478	NA	exon (RAB43, exon 1 of 4)	NA	513	RAB43								
DFAM71927V3_1_743_R1_peak_5724	chr14	104826467	104826905	+	1474	NA	Intergenic	NA	5485	LINC00638								
DFAM71927V3_1_743_R1_peak_17306	chr7	44748239	44748976	+	1471	NA	promoter-TSS (ZMIZ2)	NA	38	ZMIZ2								
DFAM71927V3_1_743_R1_peak_18391	chr8	126558295	126558813	+	1466	NA	promoter-TSS (FAM84B)	NA	-82	FAM84B								
DFAM71927V3_1_743_R1_peak_2665	chr10	110497401	110498043	+	1465	NA	promoter-TSS (DUSP5)	NA	-145	DUSP5								
DFAM71927V3_1_743_R1_peak_2744	chr10	123008654	123009235	+	1464	NA	promoter-TSS (IKZF5)	NA	31	ACADSB								
DFAM71927V3_1_743_R1_peak_2656	chr10	110007348	110008546	+	1463	NA	promoter-TSS (ADD3)	NA	434	ADD3-AS1								
DFAM71927V3_1_743_R1_peak_13298	chr22	40950900	40952118	+	1461	NA	intron (RBX1, intron 1 of 4)	NA	162	RBX1								
DFAM71927V3_1_743_R1_peak_10161	chr19	38849229	38850782	+	1461	NA	promoter-TSS (HNRNPL)	NA	-28	HNRNPL								
DFAM71927V3_1_743_R1_peak_1356	chr1	155244275	155244970	+	1456	NA	promoter-TSS (GBA)	NA	-3347	GBA								
DFAM71927V3_1_743_R1_peak_9438	chr19	8412870	8413551	+	1455	NA	promoter-TSS (MARCH2)	NA	-93	MARCH2								
DFAM71927V3_1_743_R1_peak_19820	chrX	154378374	154379481	+	1455	NA	promoter-TSS (EMD)	NA	-310	EMD								
DFAM71927V3_1_743_R1_peak_17914	chr7	158587646	158588076	+	1455	NA	promoter-TSS (PTPRN2)	NA	-65	PTPRN2								
DFAM71927V3_1_743_R1_peak_17053	chr7	1530379	1530843	+	1455	NA	promoter-TSS (MAFK)	NA	4269	LOC100128653								
DFAM71927V3_1_743_R1_peak_1636	chr1	202966916	202967788	+	1453	NA	promoter-TSS (CYB5R1)	NA	-76	CYB5R1								
DFAM71927V3_1_743_R1_peak_10239	chr19	40798470	40799403	+	1453	NA	promoter-TSS (EGLN2)	NA	-493	EGLN2								
DFAM71927V3_1_743_R1_peak_9748	chr19	15418775	15419434	+	1447	NA	promoter-TSS (AKAP8L)	NA	-82	AKAP8L								
DFAM71927V3_1_743_R1_peak_5973	chr15	52018927	52019680	+	1443	NA	promoter-TSS (MAPK6)	NA	15038	MAPK6								
DFAM71927V3_1_743_R1_peak_12463	chr20	45934255	45935562	+	1443	NA	intron (PCIF1, intron 1 of 16)	NA	230	PCIF1								
DFAM71927V3_1_743_R1_peak_3068	chr11	33774091	33775106	+	1440	NA	promoter-TSS (FBXO3)	NA	-24	RP11-646J21.5								
DFAM71927V3_1_743_R1_peak_12864	chr21	42973936	42975386	+	1433	NA	exon (PKNOX1, exon 1 of 11)	NA	151	PKNOX1								
DFAM71927V3_1_743_R1_peak_7354	chr16	89711382	89712136	+	1432	NA	promoter-TSS (VPS9D1-AS1)	NA	-97	VPS9D1-AS1								
DFAM71927V3_1_743_R1_peak_9353	chr19	6372401	6373889	+	1430	NA	promoter-TSS (ALKBH7)	NA	712	ALKBH7								
DFAM71927V3_1_743_R1_peak_3416	chr11	66311813	66313400	+	1430	NA	Intergenic	NA	4438	CD248								
DFAM71927V3_1_743_R1_peak_10469	chr19	48169509	48170844	+	1430	NA	promoter-TSS (C19orf68)	NA	-516	C19orf68								
DFAM71927V3_1_743_R1_peak_1380	chr1	156193580	156194246	+	1428	NA	promoter-TSS (SLC25A44)	NA	-71	SLC25A44								
DFAM71927V3_1_743_R1_peak_17309	chr7	44847757	44848623	+	1428	NA	promoter-TSS (H2AFV)	NA	-64	H2AFV								
DFAM71927V3_1_743_R1_peak_16599	chr6	52576317	52577547	+	1427	NA	promoter-TSS (TRAM2-AS1)	NA	132	TRAM2								
DFAM71927V3_1_743_R1_peak_9341	chr19	5903642	5905039	+	1426	NA	promoter-TSS (NDUFA11)	NA	-327	NDUFA11								
DFAM71927V3_1_743_R1_peak_16497	chr6	41894888	41895950	+	1423	NA	promoter-TSS (USP49)	NA	-58	USP49								
DFAM71927V3_1_743_R1_peak_11499	chr2	112645291	112646293	+	1422	NA	promoter-TSS (SLC20A1)	NA	-65	SLC20A1								
DFAM71927V3_1_743_R1_peak_10457	chr19	47514999	47515737	+	1422	NA	promoter-TSS (NAPA)	NA	-110	NAPA								
DFAM71927V3_1_743_R1_peak_200	chr1	9588425	9589070	+	1422	NA	promoter-TSS (TMEM201)	NA	-130	TMEM201								
DFAM71927V3_1_743_R1_peak_14574	chr4	3073621	3075077	+	1421	NA	promoter-TSS (HTT)	NA	165	HTT-AS								
DFAM71927V3_1_743_R1_peak_19313	chr9	137200398	137201321	+	1421	NA	promoter-TSS (TPRN)	NA	-148	TPRN								
DFAM71927V3_1_743_R1_peak_171	chr1	6784273	6786101	+	1421	NA	promoter-TSS (CAMTA1)	NA	60442	LOC100505887								
DFAM71927V3_1_743_R1_peak_10571	chr19	49641727	49642495	+	1420	NA	promoter-TSS (SCAF1)	NA	-185	SCAF1								
DFAM71927V3_1_743_R1_peak_9936	chr19	19385266	19386160	+	1420	NA	promoter-TSS (GATAD2A)	NA	-20219	GATAD2A								
DFAM71927V3_1_743_R1_peak_2247	chr10	45672533	45673167	+	1419	NA	promoter-TSS (ZFAND4)	NA	-52	ZFAND4								
DFAM71927V3_1_743_R1_peak_2871	chr11	568156	568895	+	1419	NA	promoter-TSS (MIR210)	NA	-68	MIR210HG								
DFAM71927V3_1_743_R1_peak_3463	chr11	67420932	67421754	+	1419	NA	intron (CARNS1, intron 9 of 9)	NA	5665	CARNS1								
DFAM71927V3_1_743_R1_peak_10639	chr19	52269219	52270085	+	1417	NA	promoter-TSS (ZNF766)	NA	110	ZNF766								
DFAM71927V3_1_743_R1_peak_9135	chr19	1260473	1261620	+	1417	NA	Intergenic	NA	-8220	CIRBP								
DFAM71927V3_1_743_R1_peak_19073	chr9	127980161	127981443	+	1417	NA	promoter-TSS (FAM102A)	NA	-730	FAM102A								
DFAM71927V3_1_743_R1_peak_10663	chr19	53103273	53103904	+	1413	NA	promoter-TSS (ZNF160)	NA	-156	ZNF160								
DFAM71927V3_1_743_R1_peak_10283	chr19	42268137	42269573	+	1412	NA	Intergenic	NA	-13698	ERF								
DFAM71927V3_1_743_R1_peak_788	chr1	45686050	45687543	+	1411	NA	promoter-TSS (GPBP1L1)	NA	-166	GPBP1L1								
DFAM71927V3_1_743_R1_peak_4584	chr12	108731224	108732293	+	1410	NA	promoter-TSS (CORO1C)	NA	-208	CORO1C								
DFAM71927V3_1_743_R1_peak_8139	chr17	45316577	45317723	+	1410	NA	promoter-TSS (MAP3K14)	NA	-102	MAP3K14								
DFAM71927V3_1_743_R1_peak_9412	chr19	7829333	7830374	+	1407	NA	promoter-TSS (EVI5L)	NA	-16647	EVI5L								
DFAM71927V3_1_743_R1_peak_8518	chr17	76264803	76265417	+	1404	NA	promoter-TSS (UBALD2)	NA	-95	UBALD2								
DFAM71927V3_1_743_R1_peak_10667	chr19	53196594	53197306	+	1400	NA	Intergenic	NA	-6596	ZNF665								
DFAM71927V3_1_743_R1_peak_8829	chr18	12376886	12377972	+	1400	NA	promoter-TSS (AFG3L2)	NA	-153	AFG3L2								
DFAM71927V3_1_743_R1_peak_4532	chr12	103840772	103841598	+	1399	NA	promoter-TSS (LOC102723501)	NA	12	NT5DC3								
DFAM71927V3_1_743_R1_peak_17450	chr7	77536584	77537333	+	1399	NA	promoter-TSS (PTPN12)	NA	-534	PTPN12								
DFAM71927V3_1_743_R1_peak_4337	chr12	56299934	56300765	+	1399	NA	promoter-TSS (CS)	NA	42	CS								
DFAM71927V3_1_743_R1_peak_4426	chr12	68610439	68611111	+	1398	NA	promoter-TSS (RAP1B)	NA	-64	RAP1B								
DFAM71927V3_1_743_R1_peak_16059	chr6	21593366	21593942	+	1397	NA	promoter-TSS (SOX4)	NA	-87	SOX4								
DFAM71927V3_1_743_R1_peak_6476	chr16	1991795	1992679	+	1395	NA	intron (SYNGR3, intron 2 of 3)	NA	2292	SYNGR3								
DFAM71927V3_1_743_R1_peak_19049	chr9	127568518	127569759	+	1395	NA	promoter-TSS (FAM129B)	NA	-21	FAM129B								
