PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_748_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_748_R1_peak_10250	chr17	38853519	38854083	+	2427	NA	promoter-TSS (RPL23)	NA	-1	RPL23								
DFAM71927V3_1_748_R1_peak_9636	chr17	714618	715195	+	2425	NA	promoter-TSS (VPS53)	NA	-70	VPS53								
DFAM71927V3_1_748_R1_peak_12198	chr19	13150123	13150651	+	2424	NA	promoter-TSS (STX10)	NA	-13	STX10								
DFAM71927V3_1_748_R1_peak_4180	chr11	61429727	61430400	+	2423	NA	promoter-TSS (CPSF7)	NA	-62	SDHAF2								
DFAM71927V3_1_748_R1_peak_8526	chr16	740656	741315	+	2411	NA	promoter-TSS (NARFL)	NA	12	NARFL								
DFAM71927V3_1_748_R1_peak_4507	chr11	69675080	69675581	+	2407	NA	promoter-TSS (ORAOV1)	NA	21	ORAOV1								
DFAM71927V3_1_748_R1_peak_12164	chr19	12696431	12697005	+	2405	NA	promoter-TSS (FBXW9)	NA	57	FBXW9								
DFAM71927V3_1_748_R1_peak_14372	chr2	121736413	121737296	+	2401	NA	promoter-TSS (NIFK)	NA	73	NIFK								
DFAM71927V3_1_748_R1_peak_14185	chr2	99180703	99181297	+	2400	NA	promoter-TSS (MITD1)	NA	35	MITD1								
DFAM71927V3_1_748_R1_peak_4396	chr11	66052012	66052639	+	2399	NA	promoter-TSS (SF3B2)	NA	-20	SF3B2								
DFAM71927V3_1_748_R1_peak_12764	chr19	40576564	40577134	+	2399	NA	promoter-TSS (SHKBP1)	NA	-2	SHKBP1								
DFAM71927V3_1_748_R1_peak_3514	chr10	112446626	112447516	+	2391	NA	promoter-TSS (VTI1A)	NA	37	VTI1A								
DFAM71927V3_1_748_R1_peak_16136	chr21	34615078	34615641	+	2385	NA	promoter-TSS (RCAN1)	NA	-1516	RCAN1								
DFAM71927V3_1_748_R1_peak_15846	chr20	56392053	56392732	+	2385	NA	promoter-TSS (CSTF1)	NA	21	CSTF1								
DFAM71927V3_1_748_R1_peak_4433	chr11	66842841	66843773	+	2374	NA	promoter-TSS (RCE1)	NA	-105	RCE1								
DFAM71927V3_1_748_R1_peak_11293	chr18	11851195	11851600	+	2367	NA	promoter-TSS (CHMP1B)	NA	7	CHMP1B								
DFAM71927V3_1_748_R1_peak_9599	chr16	89490613	89491204	+	2362	NA	promoter-TSS (ANKRD11)	NA	14168	LOC101927863								
DFAM71927V3_1_748_R1_peak_9245	chr16	67159684	67160106	+	2361	NA	promoter-TSS (TRADD)	NA	14	TRADD								
DFAM71927V3_1_748_R1_peak_11183	chr17	82457829	82458679	+	2354	NA	promoter-TSS (NARF)	NA	-410	NARF								
DFAM71927V3_1_748_R1_peak_22400	chr7	73308617	73309053	+	2352	NA	promoter-TSS (NSUN5)	NA	9	NSUN5								
DFAM71927V3_1_748_R1_peak_3324	chr10	93496238	93497080	+	2348	NA	promoter-TSS (CEP55)	NA	27	CEP55								
DFAM71927V3_1_748_R1_peak_24206	chr9	37120074	37120785	+	2348	NA	promoter-TSS (ZCCHC7)	NA	265	ZCCHC7								
DFAM71927V3_1_748_R1_peak_10302	chr17	40219028	40219599	+	2347	NA	promoter-TSS (WIPF2)	NA	-477	WIPF2								
DFAM71927V3_1_748_R1_peak_19179	chr4	152536024	152536553	+	2345	NA	promoter-TSS (MIR4453)	NA	24	DKFZP434I0714								
DFAM71927V3_1_748_R1_peak_1397	chr1	117929166	117929961	+	2335	NA	promoter-TSS (GDAP2)	NA	73	GDAP2								
DFAM71927V3_1_748_R1_peak_22562	chr7	100015284	100015791	+	2326	NA	promoter-TSS (ZKSCAN1)	NA	-35	ZKSCAN1								
DFAM71927V3_1_748_R1_peak_13172	chr19	53394877	53395409	+	2325	NA	promoter-TSS (ZNF765)	NA	-2800	ZNF765								
DFAM71927V3_1_748_R1_peak_11736	chr19	1605157	1605980	+	2325	NA	promoter-TSS (UQCR11)	NA	-84	UQCR11								
DFAM71927V3_1_748_R1_peak_3555	chr10	118046608	118047149	+	2318	NA	promoter-TSS (RAB11FIP2)	NA	57	CASC2								
DFAM71927V3_1_748_R1_peak_22589	chr7	100479034	100479640	+	2317	NA	promoter-TSS (TSC22D4)	NA	-58	TSC22D4								
DFAM71927V3_1_748_R1_peak_13293	chr19	57819374	57819915	+	2296	NA	Intergenic	NA	-4483	ZNF552								
DFAM71927V3_1_748_R1_peak_13013	chr19	48445656	48446331	+	2296	NA	exon (GRWD1, exon 1 of 7)	NA	220	GRWD1								
DFAM71927V3_1_748_R1_peak_23195	chr8	17922340	17922999	+	2286	NA	promoter-TSS (PCM1)	NA	-240	PCM1								
DFAM71927V3_1_748_R1_peak_4420	chr11	66480197	66480796	+	2286	NA	promoter-TSS (LOC101928069)	NA	-94	LOC101928069								
DFAM71927V3_1_748_R1_peak_9736	chr17	4142481	4143293	+	2273	NA	promoter-TSS (CYB5D2)	NA	72	ZZEF1								
DFAM71927V3_1_748_R1_peak_13145	chr19	52527122	52527958	+	2270	NA	promoter-TSS (ZNF808)	NA	-116	ZNF808								
DFAM71927V3_1_748_R1_peak_21238	chr6	43174414	43174962	+	2268	NA	intron (SRF, intron 2 of 6)	NA	3506	SRF								
DFAM71927V3_1_748_R1_peak_6812	chr13	102845525	102846236	+	2258	NA	promoter-TSS (ERCC5)	NA	39	ERCC5								
DFAM71927V3_1_748_R1_peak_18560	chr4	6574939	6575628	+	2253	NA	promoter-TSS (MAN2B2)	NA	108	MAN2B2								
DFAM71927V3_1_748_R1_peak_16419	chr22	20020639	20021394	+	2250	NA	promoter-TSS (TANGO2)	NA	-101	TANGO2								
DFAM71927V3_1_748_R1_peak_10892	chr17	75456272	75456807	+	2249	NA	promoter-TSS (KIAA0195)	NA	-44	KIAA0195								
DFAM71927V3_1_748_R1_peak_16447	chr22	21629065	21629759	+	2240	NA	intron (YDJC, intron 2 of 4)	NA	639	YDJC								
DFAM71927V3_1_748_R1_peak_5673	chr12	57520376	57520982	+	2236	NA	promoter-TSS (DDIT3)	NA	-31	MBD6								
DFAM71927V3_1_748_R1_peak_652	chr1	32222106	32222653	+	2227	NA	promoter-TSS (TMEM234)	NA	9	EIF3I								
DFAM71927V3_1_748_R1_peak_5616	chr12	56117917	56118595	+	2219	NA	promoter-TSS (ZC3H10)	NA	10	ZC3H10								
DFAM71927V3_1_748_R1_peak_13170	chr19	53333507	53333994	+	2216	NA	promoter-TSS (ZNF845)	NA	1	ZNF845								
DFAM71927V3_1_748_R1_peak_9956	chr17	17305465	17305812	+	2212	NA	intron (NT5M, intron 2 of 5)	NA	2255	NT5M								
DFAM71927V3_1_748_R1_peak_25323	chrX	70133561	70134127	+	2211	NA	exon (IGBP1, exon 2 of 8)	NA	384	IGBP1								
DFAM71927V3_1_748_R1_peak_18518	chr4	2468787	2469363	+	2199	NA	promoter-TSS (RNF4)	NA	7	RNF4								
DFAM71927V3_1_748_R1_peak_15385	chr20	16729612	16730224	+	2196	NA	promoter-TSS (SNRPB2)	NA	-46	SNRPB2								
DFAM71927V3_1_748_R1_peak_21129	chr6	37818691	37819446	+	2194	NA	promoter-TSS (ZFAND3)	NA	-428	ZFAND3								
DFAM71927V3_1_748_R1_peak_7877	chr15	57706500	57707065	+	2193	NA	exon (POLR2M, exon 1 of 4)	NA	261	POLR2M								
DFAM71927V3_1_748_R1_peak_23633	chr8	100722047	100722907	+	2191	NA	promoter-TSS (PABPC1)	NA	5	PABPC1								
DFAM71927V3_1_748_R1_peak_12323	chr19	16542261	16542754	+	2187	NA	promoter-TSS (CHERP)	NA	-55	CHERP								
DFAM71927V3_1_748_R1_peak_21907	chr6	170553909	170554659	+	2187	NA	promoter-TSS (TBP)	NA	-49	TBP								
DFAM71927V3_1_748_R1_peak_15089	chr2	233251274	233252080	+	2176	NA	promoter-TSS (ATG16L1)	NA	14	ATG16L1								
DFAM71927V3_1_748_R1_peak_1616	chr1	155934245	155934820	+	2176	NA	promoter-TSS (KIAA0907)	NA	-135	KIAA0907								
DFAM71927V3_1_748_R1_peak_4392	chr11	65961388	65962128	+	2174	NA	promoter-TSS (SART1)	NA	69	SART1								
DFAM71927V3_1_748_R1_peak_19374	chr5	1344841	1345309	+	2174	NA	promoter-TSS (CLPTM1L)	NA	-188	CLPTM1L								
DFAM71927V3_1_748_R1_peak_22731	chr7	127651688	127652260	+	2164	NA	promoter-TSS (SND1)	NA	-174	SND1								
DFAM71927V3_1_748_R1_peak_20988	chr6	33289050	33289954	+	2162	NA	promoter-TSS (WDR46)	NA	25	WDR46								
DFAM71927V3_1_748_R1_peak_311	chr1	16366850	16367449	+	2162	NA	exon (SZRD1, exon 1 of 5)	NA	119	SZRD1								
DFAM71927V3_1_748_R1_peak_16169	chr21	36060019	36060629	+	2161	NA	promoter-TSS (SETD4)	NA	209	SETD4								
DFAM71927V3_1_748_R1_peak_21002	chr6	33417825	33418533	+	2160	NA	promoter-TSS (CUTA)	NA	39	CUTA								
DFAM71927V3_1_748_R1_peak_4671	chr11	94493520	94494400	+	2157	NA	promoter-TSS (MRE11A)	NA	-27	ANKRD49								
DFAM71927V3_1_748_R1_peak_14332	chr2	113627021	113627419	+	2156	NA	promoter-TSS (RABL2A)	NA	-17	RABL2A								
DFAM71927V3_1_748_R1_peak_6955	chr14	24212886	24213757	+	2149	NA	TTS (MDP1)	NA	509	CHMP4A								
DFAM71927V3_1_748_R1_peak_22046	chr7	6081212	6081740	+	2148	NA	Intergenic	NA	-7314	USP42								
DFAM71927V3_1_748_R1_peak_7933	chr15	63157202	63157847	+	2137	NA	promoter-TSS (RPS27L)	NA	18	RPS27L								
DFAM71927V3_1_748_R1_peak_5162	chr12	6970519	6971165	+	2132	NA	promoter-TSS (PHB2)	NA	61	EMG1								
DFAM71927V3_1_748_R1_peak_17179	chr3	16264602	16265333	+	2124	NA	promoter-TSS (DPH3)	NA	22	DPH3								
DFAM71927V3_1_748_R1_peak_12050	chr19	10106110	10106659	+	2124	NA	exon (PPAN-P2RY11, exon 1 of 13)	NA	161	PPAN								
DFAM71927V3_1_748_R1_peak_11980	chr19	7636842	7637434	+	2122	NA	promoter-TSS (STXBP2)	NA	37	STXBP2								
DFAM71927V3_1_748_R1_peak_21692	chr6	142146933	142147513	+	2116	NA	promoter-TSS (VTA1)	NA	61	VTA1								
DFAM71927V3_1_748_R1_peak_24655	chr9	125200221	125200806	+	2113	NA	promoter-TSS (RABEPK)	NA	-70	RABEPK								
DFAM71927V3_1_748_R1_peak_13318	chr19	58466798	58467308	+	2113	NA	promoter-TSS (ZNF324)	NA	8	ZNF324								
DFAM71927V3_1_748_R1_peak_3244	chr10	84139229	84139692	+	2113	NA	promoter-TSS (GHITM)	NA	31	GHITM								
DFAM71927V3_1_748_R1_peak_23466	chr8	60516691	60517679	+	2110	NA	exon (RAB2A, exon 1 of 8)	NA	275	RAB2A								
DFAM71927V3_1_748_R1_peak_6513	chr13	32314977	32315679	+	2106	NA	promoter-TSS (BRCA2)	NA	-152	BRCA2								
DFAM71927V3_1_748_R1_peak_4083	chr11	47715242	47715598	+	2100	NA	promoter-TSS (AGBL2)	NA	-56	AGBL2								
DFAM71927V3_1_748_R1_peak_749	chr1	37807545	37808450	+	2091	NA	exon (YRDC, exon 1 of 5)	NA	196	C1orf122								
DFAM71927V3_1_748_R1_peak_6348	chr12	132887206	132888094	+	2089	NA	promoter-TSS (CHFR)	NA	-32	CHFR								
DFAM71927V3_1_748_R1_peak_6954	chr14	24195400	24195978	+	2084	NA	promoter-TSS (TM9SF1)	NA	47	TM9SF1								
DFAM71927V3_1_748_R1_peak_6454	chr13	27424424	27424870	+	2084	NA	exon (GTF3A, exon 1 of 9)	NA	103	GTF3A								
DFAM71927V3_1_748_R1_peak_5722	chr12	66130376	66131052	+	2084	NA	promoter-TSS (LLPH)	NA	39	LLPH								
DFAM71927V3_1_748_R1_peak_8896	chr16	25031277	25031962	+	2082	NA	promoter-TSS (LOC554206)	NA	-122	LOC554206								
DFAM71927V3_1_748_R1_peak_2055	chr1	204411200	204412336	+	2080	NA	promoter-TSS (PPP1R15B)	NA	49	PPP1R15B								
DFAM71927V3_1_748_R1_peak_15999	chr20	63707740	63708280	+	2076	NA	promoter-TSS (ZGPAT)	NA	3	ARFRP1								
DFAM71927V3_1_748_R1_peak_7658	chr15	36579082	36579752	+	2074	NA	promoter-TSS (C15orf41)	NA	-61188	C15orf41								
DFAM71927V3_1_748_R1_peak_14814	chr2	200811346	200812583	+	2074	NA	promoter-TSS (BZW1)	NA	206	AC007163.6								
DFAM71927V3_1_748_R1_peak_20330	chr5	173055949	173056546	+	2074	NA	promoter-TSS (CREBRF)	NA	-118	CREBRF								
DFAM71927V3_1_748_R1_peak_17171	chr3	15427244	15427848	+	2070	NA	promoter-TSS (METTL6)	NA	-11	METTL6								
DFAM71927V3_1_748_R1_peak_14799	chr2	197453041	197454098	+	2067	NA	promoter-TSS (COQ10B)	NA	62	COQ10B								
DFAM71927V3_1_748_R1_peak_5700	chr12	62466495	62466993	+	2065	NA	promoter-TSS (MON2)	NA	-73	MON2								
DFAM71927V3_1_748_R1_peak_12421	chr19	18557459	18558167	+	2065	NA	promoter-TSS (KXD1)	NA	51	KXD1								
DFAM71927V3_1_748_R1_peak_23679	chr8	103414804	103415627	+	2064	NA	exon (SLC25A32, exon 1 of 7)	NA	120	SLC25A32								
DFAM71927V3_1_748_R1_peak_13392	chr2	8681768	8682197	+	2059	NA	promoter-TSS (ID2)	NA	-1	ID2								
DFAM71927V3_1_748_R1_peak_24605	chr9	121201526	121202241	+	2059	NA	exon (RAB14, exon 1 of 8)	NA	204	RAB14								
DFAM71927V3_1_748_R1_peak_10390	chr17	43125033	43125849	+	2059	NA	promoter-TSS (BRCA1)	NA	-118	BRCA1								
DFAM71927V3_1_748_R1_peak_20597	chr6	13526681	13527129	+	2059	NA	Intergenic	NA	-39268	GFOD1								
DFAM71927V3_1_748_R1_peak_542	chr1	27322003	27322502	+	2056	NA	promoter-TSS (TMEM222)	NA	101	TMEM222								
DFAM71927V3_1_748_R1_peak_21392	chr6	83859351	83860018	+	2055	NA	promoter-TSS (CYB5R4)	NA	33	CYB5R4								
DFAM71927V3_1_748_R1_peak_1044	chr1	62783659	62784306	+	2053	NA	promoter-TSS (ATG4C)	NA	-1168	ATG4C								
DFAM71927V3_1_748_R1_peak_10227	chr17	37608780	37609756	+	2051	NA	intron (SYNRG, intron 1 of 22)	NA	170	SYNRG								
DFAM71927V3_1_748_R1_peak_1843	chr1	172443780	172444250	+	2047	NA	promoter-TSS (PIGC)	NA	75	PIGC								
DFAM71927V3_1_748_R1_peak_20273	chr5	163505362	163506081	+	2046	NA	exon (MAT2B, exon 1 of 7)	NA	2657	MAT2B								
DFAM71927V3_1_748_R1_peak_18792	chr4	55853400	55853970	+	2040	NA	promoter-TSS (EXOC1)	NA	49	EXOC1								
DFAM71927V3_1_748_R1_peak_4199	chr11	62123602	62124085	+	2040	NA	promoter-TSS (INCENP)	NA	-168	INCENP								
DFAM71927V3_1_748_R1_peak_8567	chr16	1971579	1972187	+	2040	NA	promoter-TSS (TBL3)	NA	-180	TBL3								
DFAM71927V3_1_748_R1_peak_6206	chr12	122526524	122527784	+	2040	NA	promoter-TSS (RSRC2)	NA	-108	KNTC1								
DFAM71927V3_1_748_R1_peak_2005	chr1	200620547	200621079	+	2040	NA	promoter-TSS (KIF14)	NA	-79	KIF14								
DFAM71927V3_1_748_R1_peak_4367	chr11	65615114	65616167	+	2040	NA	promoter-TSS (PCNXL3)	NA	653	PCNXL3								
DFAM71927V3_1_748_R1_peak_12731	chr19	39412106	39412698	+	2038	NA	promoter-TSS (PLEKHG2)	NA	-142	TRNAI18								
DFAM71927V3_1_748_R1_peak_6000	chr12	110449716	110450542	+	2036	NA	intron (ARPC3, intron 1 of 6)	NA	282	ARPC3								
DFAM71927V3_1_748_R1_peak_22282	chr7	44573799	44574278	+	2030	NA	exon (DDX56, exon 1 of 13)	NA	500	DDX56								
DFAM71927V3_1_748_R1_peak_20946	chr6	31971968	31972780	+	2030	NA	promoter-TSS (DXO)	NA	-212	DXO								
DFAM71927V3_1_748_R1_peak_21760	chr6	151451969	151452658	+	2027	NA	promoter-TSS (RMND1)	NA	55	C6orf211								
DFAM71927V3_1_748_R1_peak_12311	chr19	16197507	16198132	+	2026	NA	promoter-TSS (AP1M1)	NA	-35	AP1M1								
DFAM71927V3_1_748_R1_peak_15296	chr20	2840387	2841188	+	2025	NA	promoter-TSS (PCED1A)	NA	90	VPS16								
DFAM71927V3_1_748_R1_peak_17457	chr3	47282433	47282994	+	2019	NA	promoter-TSS (KIF9)	NA	-73	KLHL18								
DFAM71927V3_1_748_R1_peak_1855	chr1	173824058	173824956	+	2016	NA	promoter-TSS (CENPL)	NA	-74	DARS2								
DFAM71927V3_1_748_R1_peak_7999	chr15	66497225	66498004	+	2016	NA	promoter-TSS (MIR4512)	NA	194	SNAPC5								
DFAM71927V3_1_748_R1_peak_13895	chr2	65129890	65130474	+	2014	NA	promoter-TSS (RAB1A)	NA	119	RAB1A								
DFAM71927V3_1_748_R1_peak_14263	chr2	108448940	108449342	+	2012	NA	promoter-TSS (GCC2)	NA	-96	GCC2								
DFAM71927V3_1_748_R1_peak_19951	chr5	132556572	132557187	+	2005	NA	promoter-TSS (IL5)	NA	-16	IL5								
DFAM71927V3_1_748_R1_peak_2214	chr1	222712426	222712985	+	2004	NA	promoter-TSS (AIDA)	NA	-183	AIDA								
DFAM71927V3_1_748_R1_peak_21891	chr6	169751282	169751850	+	2003	NA	promoter-TSS (ERMARD)	NA	-24	TCTE3								
DFAM71927V3_1_748_R1_peak_24750	chr9	128723908	128724358	+	2000	NA	promoter-TSS (LOC100506100)	NA	-4	ZDHHC12								
DFAM71927V3_1_748_R1_peak_24787	chr9	129823905	129824492	+	1997	NA	promoter-TSS (TOR1A)	NA	-36	TOR1A								
DFAM71927V3_1_748_R1_peak_12775	chr19	40777939	40778696	+	1994	NA	promoter-TSS (RAB4B)	NA	98	RAB4B								
DFAM71927V3_1_748_R1_peak_12253	chr19	14417859	14418465	+	1989	NA	intron (DDX39A, intron 1 of 10)	NA	1221	DDX39A								
DFAM71927V3_1_748_R1_peak_21228	chr6	42978965	42979583	+	1988	NA	promoter-TSS (PEX6)	NA	-31	PEX6								
DFAM71927V3_1_748_R1_peak_8782	chr16	15055686	15056410	+	1988	NA	promoter-TSS (NTAN1)	NA	31	NTAN1								
DFAM71927V3_1_748_R1_peak_14894	chr2	210002267	210002748	+	1987	NA	promoter-TSS (RPE)	NA	-58	RPE								
DFAM71927V3_1_748_R1_peak_15355	chr20	5950327	5950907	+	1987	NA	promoter-TSS (MCM8)	NA	-35	MCM8								
DFAM71927V3_1_748_R1_peak_13255	chr19	56120691	56121807	+	1987	NA	promoter-TSS (ZNF787)	NA	31	ZNF787								
DFAM71927V3_1_748_R1_peak_3759	chr11	575953	576695	+	1987	NA	promoter-TSS (PHRF1)	NA	98	PHRF1								
DFAM71927V3_1_748_R1_peak_17890	chr3	119498241	119498682	+	1979	NA	promoter-TSS (TIMMDC1)	NA	-60	TIMMDC1								
DFAM71927V3_1_748_R1_peak_17283	chr3	32570561	32571167	+	1975	NA	promoter-TSS (DYNC1LI1)	NA	10	DYNC1LI1								
DFAM71927V3_1_748_R1_peak_22701	chr7	108569396	108570000	+	1972	NA	promoter-TSS (DNAJB9)	NA	-47	DNAJB9								
DFAM71927V3_1_748_R1_peak_22649	chr7	103344603	103345042	+	1970	NA	promoter-TSS (DNAJC2)	NA	51	DNAJC2								
DFAM71927V3_1_748_R1_peak_511	chr1	26432103	26432531	+	1968	NA	promoter-TSS (DHDDS)	NA	-81	DHDDS								
DFAM71927V3_1_748_R1_peak_9346	chr16	70800972	70801420	+	1967	NA	promoter-TSS (VAC14)	NA	-25	VAC14								
DFAM71927V3_1_748_R1_peak_22543	chr7	99325626	99326149	+	1967	NA	promoter-TSS (ARPC1A)	NA	14	ARPC1A								
DFAM71927V3_1_748_R1_peak_3609	chr10	122374278	122374892	+	1964	NA	promoter-TSS (PLEKHA1)	NA	-44	PLEKHA1								
DFAM71927V3_1_748_R1_peak_11876	chr19	4246837	4247572	+	1964	NA	promoter-TSS (CCDC94)	NA	90	CCDC94								
DFAM71927V3_1_748_R1_peak_9567	chr16	88811249	88812206	+	1964	NA	intron (APRT, intron 1 of 4)	NA	207	APRT								
DFAM71927V3_1_748_R1_peak_13979	chr2	73737078	73737681	+	1960	NA	promoter-TSS (TPRKB)	NA	-44	TPRKB								
DFAM71927V3_1_748_R1_peak_11718	chr19	1275296	1276037	+	1956	NA	TTS (CIRBP)	NA	145	C19orf24								
DFAM71927V3_1_748_R1_peak_7127	chr14	59484256	59484684	+	1954	NA	promoter-TSS (JKAMP)	NA	3	L3HYPDH								
DFAM71927V3_1_748_R1_peak_21162	chr6	41072299	41073207	+	1951	NA	promoter-TSS (OARD1)	NA	-215	NFYA								
DFAM71927V3_1_748_R1_peak_20099	chr5	140664391	140665631	+	1950	NA	exon (WDR55, exon 1 of 8)	NA	-1564	WDR55								
DFAM71927V3_1_748_R1_peak_13298	chr19	57916345	57916873	+	1950	NA	promoter-TSS (ZNF417)	NA	1	ZNF417								
DFAM71927V3_1_748_R1_peak_1272	chr1	109620847	109621302	+	1950	NA	exon (AMPD2, exon 1 of 17)	NA	-2914	AMPD2								
DFAM71927V3_1_748_R1_peak_11544	chr18	62186872	62187706	+	1949	NA	promoter-TSS (PIGN)	NA	16	KIAA1468								
DFAM71927V3_1_748_R1_peak_24347	chr9	89318232	89318930	+	1944	NA	promoter-TSS (SECISBP2)	NA	-270	SECISBP2								
DFAM71927V3_1_748_R1_peak_20306	chr5	172114804	172115413	+	1939	NA	intron (STK10, intron 4 of 18)	NA	73234	STK10								
DFAM71927V3_1_748_R1_peak_11847	chr19	3505809	3506304	+	1939	NA	promoter-TSS (FZR1)	NA	-241	FZR1								
DFAM71927V3_1_748_R1_peak_25040	chrX	1591358	1591807	+	1937	NA	promoter-TSS (AKAP17A)	NA	-11	AKAP17A								
DFAM71927V3_1_748_R1_peak_23005	chr7	152463566	152464324	+	1937	NA	promoter-TSS (LINC01003)	NA	-179	LINC01003								
DFAM71927V3_1_748_R1_peak_840	chr1	42456433	42457180	+	1935	NA	promoter-TSS (ZMYND12)	NA	312	PPCS								
DFAM71927V3_1_748_R1_peak_784	chr1	40040299	40040973	+	1934	NA	promoter-TSS (CAP1)	NA	-831	CAP1								
DFAM71927V3_1_748_R1_peak_21227	chr6	42928771	42930257	+	1929	NA	promoter-TSS (CNPY3)	NA	326	CNPY3								
DFAM71927V3_1_748_R1_peak_16853	chr22	41468432	41469298	+	1929	NA	promoter-TSS (ACO2)	NA	-161	PHF5A								
DFAM71927V3_1_748_R1_peak_14812	chr2	200525834	200526488	+	1927	NA	promoter-TSS (SGOL2)	NA	19	SGOL2								
DFAM71927V3_1_748_R1_peak_12514	chr19	21767377	21767880	+	1926	NA	promoter-TSS (ZNF100)	NA	0	ZNF100								
DFAM71927V3_1_748_R1_peak_16494	chr22	23750955	23751587	+	1919	NA	promoter-TSS (ZNF70)	NA	-179	ZNF70								
DFAM71927V3_1_748_R1_peak_5844	chr12	92393351	92394028	+	1911	NA	Intergenic	NA	-27842	CLLU1								
DFAM71927V3_1_748_R1_peak_24863	chr9	133030217	133030759	+	1910	NA	promoter-TSS (GTF3C5)	NA	-187	GTF3C5								
DFAM71927V3_1_748_R1_peak_24730	chr9	128275860	128276358	+	1909	NA	promoter-TSS (SWI5)	NA	-102	GOLGA2								
DFAM71927V3_1_748_R1_peak_24138	chr9	33264624	33265188	+	1903	NA	promoter-TSS (CHMP5)	NA	27	CHMP5								
DFAM71927V3_1_748_R1_peak_13422	chr2	10689823	10690174	+	1901	NA	promoter-TSS (NOL10)	NA	-11	NOL10								
DFAM71927V3_1_748_R1_peak_16382	chr22	17628543	17629038	+	1899	NA	promoter-TSS (ATP6V1E1)	NA	32	ATP6V1E1								
DFAM71927V3_1_748_R1_peak_10833	chr17	73092465	73093044	+	1895	NA	promoter-TSS (SLC39A11)	NA	-87	SLC39A11								
DFAM71927V3_1_748_R1_peak_4064	chr11	46700233	46701094	+	1895	NA	promoter-TSS (ZNF408)	NA	2	ARHGAP1								
DFAM71927V3_1_748_R1_peak_3729	chr11	207233	207792	+	1894	NA	promoter-TSS (BET1L)	NA	1	RIC8A								
DFAM71927V3_1_748_R1_peak_12422	chr19	18571356	18571976	+	1893	NA	promoter-TSS (UBA52)	NA	-213	UBA52								
DFAM71927V3_1_748_R1_peak_859	chr1	43171975	43172762	+	1890	NA	promoter-TSS (MIR6733)	NA	16	WDR65								
DFAM71927V3_1_748_R1_peak_22447	chr7	75878655	75879216	+	1889	NA	promoter-TSS (RHBDD2)	NA	-64	RHBDD2								
DFAM71927V3_1_748_R1_peak_15001	chr2	227325017	227325407	+	1889	NA	promoter-TSS (MFF)	NA	-48	AC097662.2								
DFAM71927V3_1_748_R1_peak_16559	chr22	28772401	28772976	+	1889	NA	promoter-TSS (CCDC117)	NA	14	CCDC117								
DFAM71927V3_1_748_R1_peak_17017	chr22	50783481	50783911	+	1889	NA	promoter-TSS (RABL2B)	NA	-33	RPL23AP82								
DFAM71927V3_1_748_R1_peak_21225	chr6	42890583	42891046	+	1883	NA	promoter-TSS (C6orf226)	NA	2	C6orf226								
DFAM71927V3_1_748_R1_peak_20783	chr6	27131584	27132191	+	1882	NA	TTS (HIST1H2BJ)	NA	909	HIST1H2BJ								
DFAM71927V3_1_748_R1_peak_4679	chr11	95789477	95790574	+	1881	NA	promoter-TSS (FAM76B)	NA	-436	CEP57								
DFAM71927V3_1_748_R1_peak_16959	chr22	46762382	46762845	+	1874	NA	promoter-TSS (TBC1D22A)	NA	-8	TBC1D22A								
DFAM71927V3_1_748_R1_peak_12914	chr19	45584215	45585197	+	1874	NA	promoter-TSS (OPA3)	NA	158	OPA3								
DFAM71927V3_1_748_R1_peak_24205	chr9	37079557	37080293	+	1871	NA	promoter-TSS (LOC100506710)	NA	29	LOC100506710								
DFAM71927V3_1_748_R1_peak_18473	chr4	932029	932854	+	1871	NA	promoter-TSS (GAK)	NA	-6	TMEM175								
DFAM71927V3_1_748_R1_peak_21248	chr6	43575753	43576313	+	1869	NA	promoter-TSS (POLH)	NA	42	XPO5								
DFAM71927V3_1_748_R1_peak_15731	chr20	45415794	45416522	+	1869	NA	promoter-TSS (PIGT)	NA	6	PIGT								
DFAM71927V3_1_748_R1_peak_9308	chr16	69131800	69132809	+	1863	NA	promoter-TSS (CIRH1A)	NA	286	CHTF8								
DFAM71927V3_1_748_R1_peak_8110	chr15	74540809	74541425	+	1863	NA	promoter-TSS (ARID3B)	NA	-90	ARID3B								
DFAM71927V3_1_748_R1_peak_20101	chr5	140699981	140700516	+	1860	NA	promoter-TSS (ZMAT2)	NA	-199	ZMAT2								
DFAM71927V3_1_748_R1_peak_23438	chr8	53843008	53843692	+	1852	NA	promoter-TSS (ATP6V1H)	NA	-39	ATP6V1H								
DFAM71927V3_1_748_R1_peak_365	chr1	20661176	20661745	+	1852	NA	promoter-TSS (DDOST)	NA	84	DDOST								
DFAM71927V3_1_748_R1_peak_6122	chr12	120686377	120687211	+	1848	NA	promoter-TSS (MLEC)	NA	-352	MLEC								
DFAM71927V3_1_748_R1_peak_20948	chr6	32127988	32128687	+	1848	NA	promoter-TSS (ATF6B)	NA	-97	ATF6B								
