PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_742_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_742_R1_peak_11766	chr2	9630081	9631467	+	1441	NA	intron (YWHAQ, intron 1 of 5)	NA	281	YWHAQ								
DFAM71927V3_1_742_R1_peak_5599	chr13	30464053	30465177	+	1441	NA	exon (HMGB1, exon 1 of 5)	NA	128	HMGB1								
DFAM71927V3_1_742_R1_peak_7738	chr16	28211016	28212358	+	1433	NA	exon (XPO6, exon 1 of 25)	NA	231	XPO6								
DFAM71927V3_1_742_R1_peak_15813	chr3	131502271	131503209	+	1433	NA	exon (MRPL3, exon 1 of 10)	NA	276	MRPL3								
DFAM71927V3_1_742_R1_peak_1024	chr1	92831810	92832586	+	1428	NA	TTS (FAM69A)	NA	161	RPL5								
DFAM71927V3_1_742_R1_peak_19135	chr7	875982	877014	+	1421	NA	promoter-TSS (GET4)	NA	-56	GET4								
DFAM71927V3_1_742_R1_peak_2969	chr10	102450265	102451042	+	1420	NA	exon (C10orf95, exon 2 of 2)	NA	836	LOC100505761								
DFAM71927V3_1_742_R1_peak_18491	chr6	41707448	41708231	+	1420	NA	intron (TFEB, intron 1 of 8)	NA	26037	TFEB								
DFAM71927V3_1_742_R1_peak_8746	chr17	17591160	17591876	+	1417	NA	intron (PEMT, intron 1 of 6)	NA	-9087	PEMT								
DFAM71927V3_1_742_R1_peak_15754	chr3	128051922	128052688	+	1412	NA	promoter-TSS (SEC61A1)	NA	-64	SEC61A1								
DFAM71927V3_1_742_R1_peak_11898	chr2	27217125	27218078	+	1410	NA	promoter-TSS (CAD)	NA	211	CAD								
DFAM71927V3_1_742_R1_peak_2495	chr10	43408599	43409995	+	1409	NA	promoter-TSS (HNRNPF)	NA	-1446	HNRNPF								
DFAM71927V3_1_742_R1_peak_8572	chr17	5468507	5469221	+	1408	NA	exon (DHX33, exon 1 of 11)	NA	196	DHX33								
DFAM71927V3_1_742_R1_peak_22165	chrX	65926169	65926837	+	1405	NA	Intergenic	NA	-92392	MIR223								
DFAM71927V3_1_742_R1_peak_8622	chr17	7835065	7835948	+	1403	NA	promoter-TSS (KDM6B)	NA	-8696	KDM6B								
DFAM71927V3_1_742_R1_peak_5241	chr12	120194477	120195200	+	1403	NA	promoter-TSS (GCN1L1)	NA	-128	GCN1L1								
DFAM71927V3_1_742_R1_peak_1171	chr1	114716608	114717045	+	1403	NA	promoter-TSS (NRAS)	NA	68	NRAS								
DFAM71927V3_1_742_R1_peak_9650	chr17	77609947	77610697	+	1399	NA	Intergenic	NA	-47594	LOC102723805								
DFAM71927V3_1_742_R1_peak_4860	chr12	56468243	56469095	+	1398	NA	exon (SPRYD4, exon 1 of 2)	NA	152	SPRYD4								
DFAM71927V3_1_742_R1_peak_14273	chr21	43659112	43660552	+	1390	NA	promoter-TSS (HSF2BP)	NA	281	RRP1B								
DFAM71927V3_1_742_R1_peak_4542	chr12	11727182	11727632	+	1390	NA	intron (ETV6, intron 1 of 7)	NA	39891	LOC101928186								
DFAM71927V3_1_742_R1_peak_597	chr1	32816981	32817858	+	1382	NA	promoter-TSS (S100PBP)	NA	-99	S100PBP								
DFAM71927V3_1_742_R1_peak_18383	chr6	34237469	34238490	+	1382	NA	promoter-TSS (HMGA1)	NA	1106	HMGA1								
DFAM71927V3_1_742_R1_peak_4956	chr12	69585142	69585978	+	1379	NA	promoter-TSS (MIR3913-1)	NA	-122	CCT2								
DFAM71927V3_1_742_R1_peak_19707	chr7	100100290	100101188	+	1377	NA	promoter-TSS (MCM7)	NA	-790	AP4M1								
DFAM71927V3_1_742_R1_peak_3443	chr11	32090723	32092241	+	1375	NA	intron (RCN1, intron 1 of 5)	NA	551	RCN1								
DFAM71927V3_1_742_R1_peak_3974	chr11	73876355	73877239	+	1375	NA	promoter-TSS (PAAF1)	NA	48	COA4								
DFAM71927V3_1_742_R1_peak_17458	chr5	132556685	132557224	+	1369	NA	promoter-TSS (RAD50)	NA	30	RAD50								
DFAM71927V3_1_742_R1_peak_11123	chr19	35903407	35904005	+	1359	NA	TTS (TYROBP)	NA	1226	HCST								
DFAM71927V3_1_742_R1_peak_10627	chr19	10653394	10655405	+	1357	NA	promoter-TSS (ILF3-AS1)	NA	-527	ILF3-AS1								
DFAM71927V3_1_742_R1_peak_9322	chr17	57084894	57085935	+	1357	NA	promoter-TSS (LOC101927471)	NA	-303	AKAP1								
DFAM71927V3_1_742_R1_peak_18704	chr6	89819373	89820398	+	1356	NA	promoter-TSS (MDN1)	NA	-10015	CASP8AP2								
DFAM71927V3_1_742_R1_peak_6899	chr15	63600524	63601157	+	1356	NA	promoter-TSS (USP3-AS1)	NA	-13	USP3-AS1								
DFAM71927V3_1_742_R1_peak_11902	chr2	27356151	27357557	+	1355	NA	promoter-TSS (GTF3C2)	NA	180	GTF3C2								
DFAM71927V3_1_742_R1_peak_10906	chr19	17859518	17860849	+	1349	NA	intron (RPL18A, intron 1 of 4)	NA	305	RPL18A								
DFAM71927V3_1_742_R1_peak_7580	chr16	11850922	11852231	+	1348	NA	promoter-TSS (RSL1D1)	NA	9	RSL1D1								
DFAM71927V3_1_742_R1_peak_14548	chr22	29414812	29415758	+	1348	NA	Intergenic	NA	-2637	LOC102723305								
DFAM71927V3_1_742_R1_peak_11384	chr19	47111946	47112857	+	1348	NA	promoter-TSS (ZC3H4)	NA	703	ZC3H4								
DFAM71927V3_1_742_R1_peak_8945	chr17	35141621	35142516	+	1340	NA	exon (NLE1, exon 1 of 12)	NA	144	NLE1								
DFAM71927V3_1_742_R1_peak_18533	chr6	42879184	42880306	+	1334	NA	promoter-TSS (RPL7L1)	NA	-188	RPL7L1								
DFAM71927V3_1_742_R1_peak_13204	chr2	231684165	231684759	+	1333	NA	Intergenic	NA	-24063	PTMA								
DFAM71927V3_1_742_R1_peak_19059	chr6	159726513	159727640	+	1332	NA	promoter-TSS (WTAP)	NA	78	WTAP								
DFAM71927V3_1_742_R1_peak_5193	chr12	113184421	113185811	+	1332	NA	promoter-TSS (RITA1)	NA	363	DDX54								
DFAM71927V3_1_742_R1_peak_14277	chr21	43789223	43790295	+	1330	NA	exon (RRP1, exon 1 of 13)	NA	222	RRP1								
DFAM71927V3_1_742_R1_peak_14097	chr21	32392783	32393254	+	1327	NA	promoter-TSS (C21orf119)	NA	-15	URB1								
DFAM71927V3_1_742_R1_peak_3852	chr11	67239810	67240469	+	1318	NA	exon (KDM2A, exon 1 of 10)	NA	104	KDM2A								
DFAM71927V3_1_742_R1_peak_2119	chr1	244833855	244836145	+	1315	NA	promoter-TSS (COX20)	NA	-337	COX20								
DFAM71927V3_1_742_R1_peak_10005	chr18	21612020	21612958	+	1314	NA	intron (SNRPD1, intron 1 of 3)	NA	190	SNRPD1								
DFAM71927V3_1_742_R1_peak_19778	chr7	102028316	102028949	+	1312	NA	intron (CUX1, intron 3 of 22)	NA	210038	LOC101927772								
DFAM71927V3_1_742_R1_peak_19455	chr7	44796105	44797585	+	1312	NA	intron (PPIA, intron 1 of 4)	NA	165	PPIA								
DFAM71927V3_1_742_R1_peak_7306	chr15	98865277	98866423	+	1312	NA	intron (IGF1R, intron 2 of 20)	NA	81415	MIR4714								
DFAM71927V3_1_742_R1_peak_4052	chr11	88337230	88338122	+	1295	NA	promoter-TSS (CTSC)	NA	97	CTSC								
DFAM71927V3_1_742_R1_peak_16255	chr4	2962992	2963917	+	1292	NA	promoter-TSS (NOP14)	NA	-51	GRK4								
DFAM71927V3_1_742_R1_peak_18789	chr6	110981823	110982367	+	1290	NA	promoter-TSS (RPF2)	NA	78	RPF2								
DFAM71927V3_1_742_R1_peak_17905	chr6	5260302	5261739	+	1289	NA	promoter-TSS (LYRM4)	NA	-70	LYRM4								
DFAM71927V3_1_742_R1_peak_8456	chr17	1399382	1400439	+	1288	NA	intron (YWHAE, intron 1 of 6)	NA	352	YWHAE								
DFAM71927V3_1_742_R1_peak_15047	chr3	13556526	13557340	+	1286	NA	intron (FBLN2, intron 1 of 17)	NA	-11807	FBLN2								
DFAM71927V3_1_742_R1_peak_14951	chr3	4303164	4303985	+	1286	NA	promoter-TSS (SETMAR)	NA	246	SETMAR								
DFAM71927V3_1_742_R1_peak_11636	chr19	57279540	57281109	+	1278	NA	promoter-TSS (ZNF460)	NA	916	ZNF460								
DFAM71927V3_1_742_R1_peak_7436	chr16	2267296	2268863	+	1276	NA	promoter-TSS (RNPS1)	NA	-193	RNPS1								
DFAM71927V3_1_742_R1_peak_8419	chr16	89720855	89722388	+	1273	NA	promoter-TSS (ZNF276)	NA	636	ZNF276								
DFAM71927V3_1_742_R1_peak_22007	chrX	24054216	24055251	+	1269	NA	promoter-TSS (EIF2S3)	NA	-215	EIF2S3								
DFAM71927V3_1_742_R1_peak_7492	chr16	3716769	3717961	+	1268	NA	intron (TRAP1, intron 1 of 17)	NA	232	TRAP1								
DFAM71927V3_1_742_R1_peak_15059	chr3	14402172	14403634	+	1266	NA	intron (SLC6A6, intron 1 of 14)	NA	-29767	SLC6A6								
DFAM71927V3_1_742_R1_peak_12393	chr2	96163703	96164412	+	1264	NA	Intergenic	NA	-18617	DUSP2								
DFAM71927V3_1_742_R1_peak_19063	chr6	159788718	159790679	+	1264	NA	promoter-TSS (TCP1)	NA	5	TCP1								
DFAM71927V3_1_742_R1_peak_8982	chr17	38296766	38297316	+	1257	NA	promoter-TSS (MRPL45)	NA	18	MRPL45								
DFAM71927V3_1_742_R1_peak_159	chr1	6199018	6199911	+	1257	NA	intron (RPL22, intron 1 of 3)	NA	155	RPL22								
DFAM71927V3_1_742_R1_peak_11184	chr19	38849059	38850704	+	1252	NA	promoter-TSS (HNRNPL)	NA	2458	HNRNPL								
DFAM71927V3_1_742_R1_peak_5973	chr14	22555944	22557791	+	1249	NA	Intergenic	NA	32370	DAD1								
DFAM71927V3_1_742_R1_peak_3857	chr11	67276429	67277924	+	1245	NA	intron (ADRBK1, intron 1 of 20)	NA	10742	ADRBK1								
DFAM71927V3_1_742_R1_peak_1430	chr1	156740735	156741495	+	1245	NA	promoter-TSS (MRPL24)	NA	16	MRPL24								
DFAM71927V3_1_742_R1_peak_15676	chr3	119468676	119469155	+	1243	NA	promoter-TSS (POGLUT1)	NA	-5233	TMEM39A								
DFAM71927V3_1_742_R1_peak_15820	chr3	133805578	133806383	+	1243	NA	exon (SRPRB, exon 2 of 8)	NA	21947	SRPRB								
DFAM71927V3_1_742_R1_peak_16863	chr4	163494326	163495036	+	1241	NA	exon (TMA16, exon 1 of 7)	NA	160	TMA16								
DFAM71927V3_1_742_R1_peak_3464	chr11	34105386	34106025	+	1241	NA	exon (NAT10, exon 1 of 31)	NA	141	NAT10								
DFAM71927V3_1_742_R1_peak_17285	chr5	82277202	82278695	+	1241	NA	intron (RPS23, intron 1 of 3)	NA	468	RPS23								
DFAM71927V3_1_742_R1_peak_4717	chr12	48924563	48925713	+	1237	NA	promoter-TSS (FKBP11)	NA	-257	FKBP11								
DFAM71927V3_1_742_R1_peak_5023	chr12	93467234	93468115	+	1236	NA	intron (MRPL42, intron 1 of 5)	NA	184	MRPL42								
DFAM71927V3_1_742_R1_peak_12248	chr2	73213851	73214739	+	1236	NA	promoter-TSS (SMYD5)	NA	57	SMYD5								
DFAM71927V3_1_742_R1_peak_8941	chr17	34980206	34981399	+	1234	NA	promoter-TSS (LIG3)	NA	271	CCT6B								
DFAM71927V3_1_742_R1_peak_8402	chr16	89507594	89508826	+	1233	NA	promoter-TSS (SPG7)	NA	-184	SPG7								
DFAM71927V3_1_742_R1_peak_11383	chr19	47109589	47110478	+	1232	NA	intron (ZC3H4, intron 2 of 14)	NA	3071	ZC3H4								
DFAM71927V3_1_742_R1_peak_8924	chr17	32486056	32487002	+	1231	NA	promoter-TSS (CDK5R1)	NA	-558	CDK5R1								
DFAM71927V3_1_742_R1_peak_2120	chr1	244862634	244863784	+	1229	NA	intron (HNRNPU, intron 1 of 13)	NA	1316	HNRNPU								
DFAM71927V3_1_742_R1_peak_13692	chr20	37406315	37406957	+	1229	NA	Intergenic	NA	19774	LOC102724936								
DFAM71927V3_1_742_R1_peak_2076	chr1	235128153	235129184	+	1225	NA	promoter-TSS (SNORA14B)	NA	273	TOMM20								
DFAM71927V3_1_742_R1_peak_5563	chr13	27424346	27425542	+	1225	NA	intron (GTF3A, intron 1 of 8)	NA	400	GTF3A								
DFAM71927V3_1_742_R1_peak_11423	chr19	48445760	48446515	+	1224	NA	exon (GRWD1, exon 1 of 7)	NA	364	GRWD1								
DFAM71927V3_1_742_R1_peak_224	chr1	9910046	9910847	+	1224	NA	promoter-TSS (CTNNBIP1)	NA	-188	CTNNBIP1								
DFAM71927V3_1_742_R1_peak_13762	chr20	44960228	44960917	+	1224	NA	promoter-TSS (TOMM34)	NA	-128	TOMM34								
DFAM71927V3_1_742_R1_peak_8323	chr16	87868313	87869918	+	1222	NA	exon (SLC7A5, exon 1 of 10)	NA	-15587	SLC7A5								
DFAM71927V3_1_742_R1_peak_18539	chr6	43013739	43014406	+	1221	NA	promoter-TSS (MEA1)	NA	-31	KLHDC3								
DFAM71927V3_1_742_R1_peak_7404	chr16	1492758	1493708	+	1221	NA	promoter-TSS (TELO2)	NA	-123	TELO2								
DFAM71927V3_1_742_R1_peak_780	chr1	44775228	44776312	+	1220	NA	promoter-TSS (SNORD46)	NA	-95	SNORD55								
DFAM71927V3_1_742_R1_peak_13198	chr2	231661760	231662728	+	1220	NA	Intergenic	NA	-46281	PTMA								
DFAM71927V3_1_742_R1_peak_19180	chr7	2403166	2403922	+	1216	NA	promoter-TSS (CHST12)	NA	-16	CHST12								
DFAM71927V3_1_742_R1_peak_5301	chr12	121888478	121888903	+	1216	NA	promoter-TSS (HPD)	NA	-41	PSMD9								
DFAM71927V3_1_742_R1_peak_8662	chr17	8248980	8249671	+	1216	NA	promoter-TSS (PFAS)	NA	47	PFAS								
DFAM71927V3_1_742_R1_peak_18323	chr6	32195454	32196388	+	1209	NA	promoter-TSS (GPSM3)	NA	-3006	GPSM3								
DFAM71927V3_1_742_R1_peak_12228	chr2	70141954	70143156	+	1208	NA	Intergenic	NA	-17239	LOC100133985								
DFAM71927V3_1_742_R1_peak_15803	chr3	129893206	129894124	+	1208	NA	promoter-TSS (TMCC1)	NA	-206	TMCC1-AS1								
DFAM71927V3_1_742_R1_peak_8107	chr16	69131978	69133024	+	1208	NA	promoter-TSS (CHTF8)	NA	89	CHTF8								
DFAM71927V3_1_742_R1_peak_9826	chr17	82097369	82099411	+	1208	NA	promoter-TSS (FASN)	NA	-160	FASN								
DFAM71927V3_1_742_R1_peak_1158	chr1	112955280	112956627	+	1208	NA	promoter-TSS (SLC16A1-AS1)	NA	110	SLC16A1								
DFAM71927V3_1_742_R1_peak_10038	chr18	26226151	26227063	+	1206	NA	exon (TAF4B, exon 1 of 10)	NA	162	TAF4B								
DFAM71927V3_1_742_R1_peak_4867	chr12	56687029	56688803	+	1206	NA	promoter-TSS (PTGES3)	NA	492	PTGES3								
DFAM71927V3_1_742_R1_peak_14578	chr22	30922058	30922725	+	1205	NA	promoter-TSS (MORC2-AS1)	NA	83	MORC2-AS1								
DFAM71927V3_1_742_R1_peak_21034	chr9	6680784	6682012	+	1205	NA	Intergenic	NA	-35706	GLDC								
DFAM71927V3_1_742_R1_peak_14101	chr21	32770863	32772241	+	1202	NA	promoter-TSS (C21orf49)	NA	306	PAXBP1								
DFAM71927V3_1_742_R1_peak_11928	chr2	28869915	28870873	+	1202	NA	promoter-TSS (TRMT61B)	NA	-94	TRMT61B								
DFAM71927V3_1_742_R1_peak_1348	chr1	154220282	154221678	+	1202	NA	promoter-TSS (UBAP2L)	NA	131	UBAP2L								
DFAM71927V3_1_742_R1_peak_4869	chr12	56724994	56725634	+	1195	NA	promoter-TSS (NACA)	NA	-15	NACA								
DFAM71927V3_1_742_R1_peak_18824	chr6	117675113	117675651	+	1195	NA	promoter-TSS (NUS1)	NA	-72	NUS1								
DFAM71927V3_1_742_R1_peak_3772	chr11	65496993	65497933	+	1195	NA	promoter-TSS (MALAT1)	NA	-299	MALAT1								
DFAM71927V3_1_742_R1_peak_7268	chr15	92903954	92904718	+	1191	NA	promoter-TSS (MIR3175)	NA	-63	MIR3175								
DFAM71927V3_1_742_R1_peak_2645	chr10	70232977	70233980	+	1187	NA	promoter-TSS (PPA1)	NA	-44	PPA1								
DFAM71927V3_1_742_R1_peak_9160	chr17	44199638	44200498	+	1186	NA	promoter-TSS (ATXN7L3)	NA	-367	ATXN7L3								
DFAM71927V3_1_742_R1_peak_19720	chr7	100335519	100336542	+	1184	NA	promoter-TSS (STAG3L5P)	NA	-35	STAG3L5P-PVRIG2P-PILRB								
DFAM71927V3_1_742_R1_peak_16841	chr4	153465621	153467616	+	1180	NA	intron (KIAA0922, intron 1 of 34)	NA	272	KIAA0922								
DFAM71927V3_1_742_R1_peak_11215	chr19	39846118	39846659	+	1178	NA	promoter-TSS (FBL)	NA	2	FBL								
DFAM71927V3_1_742_R1_peak_18575	chr6	44223400	44224129	+	1177	NA	promoter-TSS (SLC29A1)	NA	-3053	SLC29A1								
DFAM71927V3_1_742_R1_peak_540	chr1	28884972	28885401	+	1172	NA	Intergenic	NA	-29388	EPB41								
DFAM71927V3_1_742_R1_peak_21452	chr9	114610895	114611954	+	1172	NA	promoter-TSS (C9orf91)	NA	-10679	C9orf91								
DFAM71927V3_1_742_R1_peak_4329	chr11	129279304	129280337	+	1172	NA	Intergenic	NA	-87720	ARHGAP32								
DFAM71927V3_1_742_R1_peak_10348	chr19	1591352	1592600	+	1170	NA	intron (MBD3, intron 1 of 6)	NA	785	MBD3								
DFAM71927V3_1_742_R1_peak_8644	chr17	8138702	8139277	+	1167	NA	promoter-TSS (TRNAS6)	NA	-27	TRNAS6								
DFAM71927V3_1_742_R1_peak_14829	chr22	43186558	43187865	+	1166	NA	promoter-TSS (TTLL12)	NA	-80	TTLL12								
DFAM71927V3_1_742_R1_peak_20250	chr8	6707955	6709300	+	1165	NA	promoter-TSS (LOC102723801)	NA	270	AGPAT5								
DFAM71927V3_1_742_R1_peak_16506	chr4	67700823	67701511	+	1164	NA	promoter-TSS (UBA6)	NA	-44	UBA6								
DFAM71927V3_1_742_R1_peak_20058	chr7	148940522	148941444	+	1160	NA	promoter-TSS (RNY5)	NA	-505	RNY5								
DFAM71927V3_1_742_R1_peak_14368	chr22	17842291	17842906	+	1160	NA	intron (MICAL3, intron 24 of 38)	NA	-32990	LOC101929396								
DFAM71927V3_1_742_R1_peak_12113	chr2	60460268	60462552	+	1154	NA	exon (BCL11A, exon 4 of 4)	NA	-59293	LOC102724142								
DFAM71927V3_1_742_R1_peak_5919	chr13	113207924	113210411	+	1151	NA	promoter-TSS (PCID2)	NA	299	PCID2								
DFAM71927V3_1_742_R1_peak_19631	chr7	87876179	87877284	+	1149	NA	promoter-TSS (SLC25A40)	NA	276	DBF4								
DFAM71927V3_1_742_R1_peak_243	chr1	11059239	11060707	+	1149	NA	promoter-TSS (SRM)	NA	61	SRM								
DFAM71927V3_1_742_R1_peak_9305	chr17	51153270	51154060	+	1145	NA	intron (NME1, intron 1 of 4)	NA	106	NME1								
DFAM71927V3_1_742_R1_peak_13084	chr2	215311306	215312461	+	1145	NA	promoter-TSS (ATIC)	NA	-185	ATIC								
DFAM71927V3_1_742_R1_peak_14376	chr22	19171450	19171938	+	1144	NA	promoter-TSS (LOC100652736)	NA	-12	LOC100652736								
DFAM71927V3_1_742_R1_peak_21014	chr9	3525513	3527595	+	1142	NA	promoter-TSS (RFX3)	NA	61507	DSERG1								
DFAM71927V3_1_742_R1_peak_13943	chr20	62121274	62123218	+	1141	NA	promoter-TSS (LSM14B)	NA	-339	LSM14B								
DFAM71927V3_1_742_R1_peak_776	chr1	44723583	44725184	+	1140	NA	exon (C1orf228, exon 8 of 12)	NA	-2482	RNU5F-1								
DFAM71927V3_1_742_R1_peak_7069	chr15	74843000	74843554	+	1139	NA	promoter-TSS (ULK3)	NA	69	ULK3								
DFAM71927V3_1_742_R1_peak_20961	chr8	144290860	144291899	+	1139	NA	promoter-TSS (HSF1)	NA	59	BOP1								
DFAM71927V3_1_742_R1_peak_9639	chr17	77445054	77445824	+	1138	NA	exon (LOC100996273, exon 1 of 1)	NA	735	LOC100996273								
DFAM71927V3_1_742_R1_peak_1452	chr1	159015293	159015870	+	1135	NA	intron (IFI16, intron 2 of 10)	NA	15608	IFI16								
DFAM71927V3_1_742_R1_peak_13800	chr20	49046003	49047358	+	1135	NA	promoter-TSS (LOC102723483)	NA	-413	LOC102723483								
DFAM71927V3_1_742_R1_peak_552	chr1	31065193	31066178	+	1134	NA	promoter-TSS (PUM1)	NA	32	PUM1								
DFAM71927V3_1_742_R1_peak_7770	chr16	29612622	29614164	+	1134	NA	exon (SLC7A5P1, exon 1 of 1)	NA	324	SLC7A5P1								
DFAM71927V3_1_742_R1_peak_1529	chr1	166489699	166490569	+	1134	NA	Intergenic	NA	-113782	FMO9P								
DFAM71927V3_1_742_R1_peak_21704	chr9	132769889	132770921	+	1132	NA	intron (AK8, intron 9 of 10)	NA	-100004	DDX31								
DFAM71927V3_1_742_R1_peak_1531	chr1	166838946	166839985	+	1126	NA	promoter-TSS (POGK)	NA	21	POGK								
DFAM71927V3_1_742_R1_peak_13060	chr2	206159404	206160465	+	1120	NA	promoter-TSS (NDUFS1)	NA	340	EEF1B2								
DFAM71927V3_1_742_R1_peak_18387	chr6	34391551	34393353	+	1118	NA	exon (NUDT3, exon 1 of 5)	NA	228	NUDT3								
DFAM71927V3_1_742_R1_peak_15832	chr3	136751416	136752857	+	1118	NA	intron (STAG1, intron 1 of 33)	NA	267	STAG1								
DFAM71927V3_1_742_R1_peak_9704	chr17	78839765	78841537	+	1118	NA	intron (USP36, intron 1 of 19)	NA	247	USP36								
DFAM71927V3_1_742_R1_peak_15891	chr3	150545951	150547155	+	1117	NA	promoter-TSS (EIF2A)	NA	88	SERP1								
DFAM71927V3_1_742_R1_peak_4017	chr11	78139339	78139901	+	1116	NA	promoter-TSS (ALG8)	NA	33	ALG8								
DFAM71927V3_1_742_R1_peak_18547	chr6	43170987	43172226	+	1114	NA	exon (SRF, exon 1 of 7)	NA	424	SRF								
DFAM71927V3_1_742_R1_peak_13404	chr20	2651675	2653378	+	1114	NA	promoter-TSS (NOP56)	NA	-6	NOP56								
DFAM71927V3_1_742_R1_peak_6628	chr15	34038119	34039311	+	1113	NA	intron (AVEN, intron 1 of 5)	NA	-31645	AVEN								
DFAM71927V3_1_742_R1_peak_11992	chr2	39778887	39779506	+	1111	NA	promoter-TSS (THUMPD2)	NA	-10211	THUMPD2								
DFAM71927V3_1_742_R1_peak_18430	chr6	36442555	36443525	+	1110	NA	promoter-TSS (KCTD20)	NA	25	KCTD20								
DFAM71927V3_1_742_R1_peak_17888	chr6	3258701	3260113	+	1110	NA	intron (PSMG4, intron 1 of 2)	NA	479	PSMG4								
DFAM71927V3_1_742_R1_peak_18852	chr6	127342626	127343859	+	1110	NA	promoter-TSS (ECHDC1)	NA	91	ECHDC1								
DFAM71927V3_1_742_R1_peak_16912	chr4	182916855	182917639	+	1110	NA	promoter-TSS (DCTD)	NA	230	DCTD								
DFAM71927V3_1_742_R1_peak_10242	chr18	79068408	79069629	+	1110	NA	promoter-TSS (ATP9B)	NA	-75763	LOC100996274								
DFAM71927V3_1_742_R1_peak_13630	chr20	34302633	34303538	+	1108	NA	promoter-TSS (AHCY)	NA	8717	AHCY								
DFAM71927V3_1_742_R1_peak_11831	chr2	20350161	20351932	+	1107	NA	promoter-TSS (PUM2)	NA	-222	PUM2								
DFAM71927V3_1_742_R1_peak_879	chr1	54287131	54287634	+	1100	NA	intron (SSBP3, intron 4 of 17)	NA	50939	SSBP3-AS1								
DFAM71927V3_1_742_R1_peak_17422	chr5	127517354	127518538	+	1100	NA	exon (PRRC1, exon 1 of 9)	NA	337	PRRC1								
DFAM71927V3_1_742_R1_peak_21887	chrX	1452692	1453796	+	1100	NA	promoter-TSS (ASMTL)	NA	-267	ASMTL								
DFAM71927V3_1_742_R1_peak_9419	chr17	63699300	63701249	+	1100	NA	promoter-TSS (LIMD2)	NA	-64	LOC729683								
DFAM71927V3_1_742_R1_peak_20683	chr8	101205111	101206289	+	1099	NA	promoter-TSS (ZNF706)	NA	32	ZNF706								
DFAM71927V3_1_742_R1_peak_9379	chr17	59707167	59707710	+	1096	NA	promoter-TSS (PTRH2)	NA	-9	PTRH2								
DFAM71927V3_1_742_R1_peak_14780	chr22	41544071	41544787	+	1096	NA	promoter-TSS (POLR3H)	NA	60	POLR3H								
DFAM71927V3_1_742_R1_peak_768	chr1	44029842	44030582	+	1096	NA	intron (SLC6A9, intron 1 of 13)	NA	1280	SLC6A9								
DFAM71927V3_1_742_R1_peak_10342	chr19	1408079	1408916	+	1096	NA	intron (DAZAP1, intron 1 of 12)	NA	779	DAZAP1								
DFAM71927V3_1_742_R1_peak_5273	chr12	121467183	121467944	+	1094	NA	promoter-TSS (KDM2B)	NA	-23258	MIR7107								
DFAM71927V3_1_742_R1_peak_10546	chr19	7903415	7904391	+	1092	NA	promoter-TSS (MAP2K7)	NA	123	MAP2K7								
DFAM71927V3_1_742_R1_peak_18967	chr6	145734648	145736141	+	1091	NA	exon (EPM2A, exon 1 of 5)	NA	1822	EPM2A								
DFAM71927V3_1_742_R1_peak_3664	chr11	62839178	62840571	+	1089	NA	intron (WDR74, intron 1 of 11)	NA	698	WDR74								
DFAM71927V3_1_742_R1_peak_16034	chr3	185937046	185938312	+	1086	NA	intron (TRA2B, intron 1 of 9)	NA	349	TRA2B								
DFAM71927V3_1_742_R1_peak_18788	chr6	110958099	110959174	+	1085	NA	promoter-TSS (GTF3C6)	NA	76	GTF3C6								
DFAM71927V3_1_742_R1_peak_10056	chr18	32091651	32093090	+	1085	NA	promoter-TSS (RNF138)	NA	515	RNF138								
DFAM71927V3_1_742_R1_peak_9819	chr17	81977020	81977989	+	1083	NA	promoter-TSS (ASPSCR1)	NA	-46	ASPSCR1								
DFAM71927V3_1_742_R1_peak_3534	chr11	47642218	47642941	+	1083	NA	promoter-TSS (MTCH2)	NA	16	MTCH2								
DFAM71927V3_1_742_R1_peak_17716	chr5	163505179	163505953	+	1081	NA	promoter-TSS (MAT2B)	NA	38	MAT2B								
DFAM71927V3_1_742_R1_peak_10634	chr19	10870838	10871539	+	1080	NA	promoter-TSS (CARM1)	NA	-389	CARM1								
DFAM71927V3_1_742_R1_peak_21810	chr9	137086173	137087026	+	1079	NA	promoter-TSS (MAN1B1)	NA	218	MAN1B1-AS1								
DFAM71927V3_1_742_R1_peak_4598	chr12	21656836	21658089	+	1078	NA	intron (LDHB, intron 1 of 7)	NA	509	LDHB								
DFAM71927V3_1_742_R1_peak_2162	chr10	987799	988775	+	1075	NA	promoter-TSS (GTPBP4)	NA	-144	GTPBP4								
DFAM71927V3_1_742_R1_peak_21438	chr9	113410152	113411025	+	1075	NA	promoter-TSS (C9orf43)	NA	-120	C9orf43								
DFAM71927V3_1_742_R1_peak_7507	chr16	4474058	4475161	+	1075	NA	promoter-TSS (NMRAL1)	NA	22	NMRAL1								
DFAM71927V3_1_742_R1_peak_5176	chr12	112107943	112109040	+	1075	NA	intron (NAA25, intron 1 of 23)	NA	340	NAA25								
DFAM71927V3_1_742_R1_peak_13749	chr20	44210569	44211197	+	1074	NA	promoter-TSS (OSER1-AS1)	NA	23	OSER1								
